date,tmax,tmin
2000-01,54.0,48.0
2000-02,50.0,44.0
2000-03,55.0,51.0
2000-04,68.0,56.0
2000-05,76.0,69.0
2000-06,74.0,70.0
2000-07,87.0,75.0
2000-08,88.0,78.0
2000-09,66.0,61.0
2000-10,88.0,72.0
2000-11,69.0,62.0
2000-12,53.0,45.0
2001-01,51.0,45.0
2001-02,55.0,49.0
2001-03,59.0,52.0
2001-04,80.0,61.0
2001-05,71.0,67.0
2001-06,68.0,66.0
2001-07,94.0,82.0
2001-08,89.0,74.0
2001-09,76.0,69.0
2001-10,73.0,64.0
2001-11,62.0,57.0
2001-12,49.0,46.0
2002-01,52.0,44.0
2002-02,55.0,49.0
2002-03,76.0,49.0
2002-04,76.0,59.0
2002-05,69.0,65.0
2002-06,89.0,74.0
2002-07,94.0,76.0
2002-08,93.0,80.0
2002-09,88.0,74.0
2002-10,86.0,63.0
2002-11,70.0,59.0
2002-12,48.0,43.0
2003-01,49.0,44.0
2003-02,66.0,44.0
2003-03,60.0,49.0
2003-04,71.0,62.0
2003-05,80.0,67.0
2003-06,78.0,70.0
2003-07,78.0,73.0
2003-08,98.0,83.0
2003-09,76.0,69.0
2003-10,75.0,64.0
2003-11,59.0,51.0
2003-12,50.0,46.0
2004-01,56.0,50.0
2004-02,52.0,42.0
2004-03,63.0,50.0
2004-04,67.0,58.0
2004-05,87.0,61.0
2004-06,89.0,71.0
2004-07,93.0,77.0
2004-08,101.0,80.0
2004-09,73.0,65.0
2004-10,78.0,57.0
2004-11,66.0,61.0
2004-12,55.0,43.0
2005-01,48.0,44.0
2005-02,64.0,51.0
2005-03,74.0,55.0
2005-04,86.0,71.0
2005-05,73.0,67.0
2005-06,91.0,71.0
2005-07,87.0,75.0
2005-08,84.0,77.0
2005-09,88.0,70.0
2005-10,77.0,65.0
2005-11,67.0,62.0
2005-12,49.0,39.0
2006-01,45.0,41.0
2006-02,51.0,47.0
2006-03,71.0,54.0
2006-04,77.0,61.0
2006-05,84.0,71.0
2006-06,80.0,72.0
2006-07,88.0,77.0
2006-08,103.0,82.0
2006-09,78.0,69.0
2006-10,75.0,63.0
2006-11,70.0,56.0
2006-12,53.0,47.0
2007-01,47.0,42.0
2007-02,61.0,52.0
2007-03,53.0,47.0
2007-04,70.0,51.0
2007-05,89.0,72.0
2007-06,73.0,69.0
2007-07,98.0,82.0
2007-08,100.0,82.0
2007-09,71.0,67.0
2007-10,76.0,67.0
2007-11,68.0,56.0
2007-12,50.0,46.0
2008-01,60.0,48.0
2008-02,51.0,43.0
2008-03,61.0,50.0
2008-04,84.0,69.0
2008-05,79.0,69.0
2008-06,75.0,69.0
2008-07,97.0,76.0
2008-08,92.0,76.0
2008-09,94.0,76.0
2008-10,78.0,64.0
2008-11,71.0,52.0
2008-12,59.0,45.0
2009-01,53.0,38.0
2009-02,57.0,54.0
2009-03,60.0,51.0
2009-04,73.0,62.0
2009-05,77.0,70.0
2009-06,75.0,69.0
2009-07,98.0,79.0
2009-08,97.0,78.0
2009-09,104.0,81.0
2009-10,72.0,66.0
2009-11,70.0,59.0
2009-12,55.0,50.0
2010-01,59.0,40.0
2010-02,66.0,51.0
2010-03,53.0,47.0
2010-04,73.0,55.0
2010-05,80.0,64.0
2010-06,79.0,67.0
2010-07,89.0,79.0
2010-08,98.0,80.0
2010-09,92.0,72.0
2010-10,80.0,61.0
2010-11,68.0,59.0
2010-12,62.0,42.0
2011-01,47.0,41.0
2011-02,57.0,50.0
2011-03,70.0,54.0
2011-04,60.0,57.0
2011-05,98.0,77.0
2011-06,98.0,72.0
2011-07,96.0,73.0
2011-08,98.0,76.0
2011-09,75.0,71.0
2011-10,87.0,67.0
2011-11,65.0,57.0
2011-12,49.0,47.0
2012-01,48.0,44.0
2012-02,53.0,45.0
2012-03,49.0,45.0
2012-04,66.0,57.0
2012-05,80.0,74.0
2012-06,80.0,70.0
2012-07,100.0,81.0
2012-08,96.0,81.0
2012-09,90.0,79.0
2012-10,64.0,61.0
2012-11,63.0,55.0
2012-12,53.0,51.0
