date,tmax,tmin
2000-01,29.0,22.0
2000-03,61.0,52.0
2000-05,82.0,57.0
2000-07,82.0,61.0
2000-08,81.0,61.0
2000-10,60.0,48.0
2000-12,58.0,38.0
2001-01,45.0,39.0
2001-03,62.0,53.0
2001-05,75.0,58.0
2001-07,85.0,69.0
2001-08,69.0,62.0
2001-10,61.0,55.0
2001-12,53.0,40.0
2002-01,40.0,33.0
2002-03,76.0,52.0
2002-05,80.0,58.0
2002-07,79.0,68.0
2002-08,85.0,60.0
2002-10,55.0,49.0
2002-12,42.0,32.0
2003-01,55.0,36.0
2003-03,85.0,61.0
2003-05,80.0,60.0
2003-07,88.0,71.0
2003-08,83.0,69.0
2003-10,74.0,46.0
2003-12,48.0,36.0
2004-01,50.0,41.0
2004-03,61.0,52.0
2004-05,63.0,55.0
2004-07,79.0,67.0
2004-08,75.0,67.0
2004-10,66.0,56.0
2004-12,29.0,25.0
2005-01,39.0,30.0
2005-03,61.0,46.0
2005-05,83.0,68.0
2005-07,83.0,69.0
2005-08,84.0,67.0
2005-10,62.0,48.0
2005-12,47.0,42.0
2006-01,55.0,46.0
2006-03,67.0,56.0
2006-05,67.0,59.0
2006-07,83.0,67.0
2006-08,88.0,71.0
2006-10,58.0,55.0
2006-12,48.0,42.0
2007-01,55.0,35.0
2007-03,84.0,65.0
2007-05,86.0,68.0
2007-07,79.0,66.0
2007-08,83.0,70.0
2007-10,52.0,47.0
2007-12,41.0,32.0
2008-01,26.0,24.0
2008-03,59.0,41.0
2008-05,75.0,57.0
2008-07,88.0,71.0
2008-08,65.0,61.0
2008-10,65.0,55.0
2008-12,34.0,31.0
2009-01,54.0,41.0
2009-03,53.0,45.0
2009-05,72.0,58.0
2009-07,79.0,71.0
2009-08,77.0,60.0
2009-10,76.0,63.0
2009-12,43.0,37.0
2010-01,63.0,44.0
2010-03,77.0,50.0
2010-05,78.0,66.0
2010-07,85.0,71.0
2010-08,81.0,66.0
2010-10,71.0,38.0
2010-12,42.0,38.0
2011-01,29.0,26.0
2011-03,58.0,46.0
2011-05,78.0,59.0
2011-07,82.0,70.0
2011-08,90.0,61.0
2011-10,64.0,54.0
2011-12,51.0,33.0
2012-01,46.0,34.0
2012-03,61.0,46.0
2012-05,69.0,61.0
2012-07,86.0,68.0
2012-08,82.0,71.0
2012-10,65.0,47.0
2012-12,39.0,31.0
