date,tmax,tmin
2000-01,12.0,-13.0
2000-02,22.0,5.0
2000-03,43.0,32.0
2000-04,60.0,31.0
2000-05,74.0,56.0
2000-06,92.0,72.0
2000-07,92.0,75.0
2000-08,86.0,73.0
2000-09,73.0,54.0
2000-10,49.0,37.0
2000-11,40.0,22.0
2000-12,33.0,15.0
2001-01,-1.0,-27.0
2001-02,19.0,9.0
2001-03,39.0,12.0
2001-04,72.0,37.0
2001-05,70.0,56.0
2001-06,75.0,64.0
2001-07,88.0,68.0
2001-08,84.0,70.0
2001-09,85.0,57.0
2001-10,65.0,49.0
2001-11,44.0,20.0
2001-12,17.0,-3.0
2002-01,36.0,24.0
2002-02,44.0,11.0
2002-03,53.0,34.0
2002-04,63.0,49.0
2002-05,81.0,61.0
2002-06,78.0,56.0
2002-07,80.0,69.0
2002-08,85.0,65.0
2002-09,82.0,49.0
2002-10,52.0,34.0
2002-11,29.0,14.0
2002-12,37.0,20.0
2003-01,31.0,-4.0
2003-02,40.0,21.0
2003-03,45.0,23.0
2003-04,73.0,57.0
2003-05,74.0,55.0
2003-06,80.0,61.0
2003-07,81.0,70.0
2003-08,86.0,65.0
2003-09,83.0,53.0
2003-10,60.0,39.0
2003-11,50.0,38.0
2003-12,23.0,5.0
2004-01,21.0,5.0
2004-02,31.0,19.0
2004-03,50.0,31.0
2004-04,72.0,52.0
2004-05,74.0,63.0
2004-06,90.0,68.0
2004-07,84.0,68.0
2004-08,82.0,60.0
2004-09,76.0,64.0
2004-10,73.0,50.0
2004-11,40.0,24.0
2004-12,21.0,14.0
2005-01,19.0,9.0
2005-02,28.0,15.0
2005-03,49.0,29.0
2005-04,62.0,36.0
2005-05,75.0,51.0
2005-06,76.0,66.0
2005-07,84.0,71.0
2005-08,89.0,78.0
2005-09,83.0,54.0
2005-10,61.0,49.0
2005-11,35.0,24.0
2005-12,23.0,2.0
2006-01,27.0,-2.0
2006-02,34.0,16.0
2006-03,50.0,31.0
2006-04,44.0,31.0
2006-05,84.0,56.0
2006-06,76.0,59.0
2006-07,89.0,75.0
2006-08,89.0,70.0
2006-09,81.0,57.0
2006-10,68.0,49.0
2006-11,40.0,27.0
2006-12,26.0,16.0
2007-01,28.0,8.0
2007-02,31.0,13.0
2007-03,44.0,22.0
2007-04,60.0,30.0
2007-05,77.0,45.0
2007-06,90.0,61.0
2007-07,85.0,69.0
2007-08,83.0,72.0
2007-09,81.0,62.0
2007-10,65.0,32.0
2007-11,31.0,14.0
2007-12,26.0,11.0
2008-01,11.0,-11.0
2008-02,26.0,-3.0
2008-03,52.0,37.0
2008-04,77.0,51.0
2008-05,71.0,47.0
2008-06,89.0,63.0
2008-07,78.0,69.0
2008-08,83.0,65.0
2008-09,82.0,59.0
2008-10,76.0,49.0
2008-11,50.0,29.0
2008-12,41.0,11.0
2009-01,28.0,-7.0
2009-02,16.0,2.0
2009-03,49.0,32.0
2009-04,59.0,36.0
2009-05,74.0,58.0
2009-06,76.0,55.0
2009-07,85.0,67.0
2009-08,92.0,70.0
2009-09,80.0,58.0
2009-10,71.0,37.0
2009-11,22.0,8.0
2009-12,20.0,4.0
2010-01,15.0,-9.0
2010-02,19.0,-5.0
2010-03,37.0,29.0
2010-04,56.0,27.0
2010-05,72.0,54.0
2010-06,76.0,65.0
2010-07,86.0,68.0
2010-08,82.0,69.0
2010-09,83.0,61.0
2010-10,60.0,29.0
2010-11,32.0,18.0
2010-12,10.0,-6.0
2011-01,1.0,-12.0
2011-02,36.0,0.1
2011-03,33.0,22.0
2011-04,52.0,39.0
2011-05,69.0,53.0
2011-06,67.0,62.0
2011-07,87.0,70.0
2011-08,78.0,71.0
2011-09,77.0,60.0
2011-10,62.0,47.0
2011-11,43.0,17.0
2011-12,20.0,9.0
2012-01,27.0,1.0
2012-02,28.0,-4.0
2012-03,48.0,18.0
2012-04,57.0,43.0
2012-05,70.0,48.0
2012-06,72.0,61.0
2012-07,87.0,65.0
2012-08,81.0,62.0
2012-09,75.0,47.0
2012-10,60.0,31.0
2012-11,38.0,29.0
2012-12,18.0,11.0
