date,tmax,tmin
2000-01,39.0,31.0
2000-02,52.0,31.0
2000-03,67.0,42.0
2000-04,72.0,60.0
2000-05,75.0,68.0
2000-06,88.0,78.0
2000-07,89.0,80.0
2000-08,89.0,75.0
2000-09,73.0,66.0
2000-10,58.0,53.0
2000-11,53.0,49.0
2000-12,46.0,41.0
2001-01,47.0,27.0
2001-03,63.0,36.0
2001-04,69.0,62.0
2001-05,79.0,64.0
2001-06,92.0,80.0
2001-07,95.0,81.0
2001-08,80.0,67.0
2001-09,79.0,68.0
2001-10,63.0,51.0
2001-11,59.0,53.0
2001-12,51.0,27.0
2002-01,50.0,29.0
2002-03,68.0,48.0
2002-04,79.0,62.0
2002-05,83.0,68.0
2002-06,75.0,68.0
2002-07,96.0,83.0
2002-08,87.0,75.0
2002-09,78.0,59.0
2002-10,63.0,54.0
2002-11,66.0,40.0
2002-12,42.0,31.0
2003-01,42.0,26.0
2003-03,74.0,47.0
2003-04,68.0,62.0
2003-05,84.0,69.0
2003-06,80.0,76.0
2003-07,101.0,85.0
2003-08,85.0,77.0
2003-09,80.0,69.0
2003-10,74.0,52.0
2003-11,49.0,39.0
2003-12,51.0,43.0
2004-01,51.0,27.0
2004-02,55.0,37.0
2004-03,69.0,54.0
2004-04,78.0,57.0
2004-05,77.0,70.0
2004-06,90.0,77.0
2004-07,97.0,79.0
2004-08,87.0,77.0
2004-09,83.0,62.0
2004-10,75.0,55.0
2004-11,65.0,36.0
2004-12,37.0,26.0
2005-01,43.0,35.0
2005-03,58.0,45.0
2005-04,88.0,72.0
2005-05,85.0,67.0
2005-06,96.0,76.0
2005-07,90.0,77.0
2005-08,86.0,75.0
2005-09,89.0,71.0
2005-10,66.0,53.0
2005-11,57.0,36.0
2005-12,51.0,45.0
2006-01,64.0,34.0
2006-03,69.0,38.0
2006-04,83.0,56.0
2006-05,87.0,62.0
2006-06,87.0,73.0
2006-07,96.0,80.0
2006-08,97.0,83.0
2006-09,72.0,67.0
2006-10,74.0,54.0
2006-11,50.0,39.0
2006-12,43.0,22.0
2007-01,57.0,26.0
2007-03,85.0,53.0
2007-04,69.0,58.0
2007-05,93.0,71.0
2007-06,93.0,76.0
2007-07,101.0,83.0
2007-08,89.0,77.0
2007-09,74.0,67.0
2007-10,60.0,51.0
2007-11,56.0,32.0
2007-12,48.0,38.0
2008-01,32.0,26.0
2008-02,62.0,39.0
2008-03,57.0,48.0
2008-04,85.0,55.0
2008-05,87.0,63.0
2008-06,87.0,66.0
2008-07,85.0,79.0
2008-08,78.0,68.0
2008-09,76.0,63.0
2008-10,65.0,57.0
2008-11,57.0,37.0
2008-12,45.0,38.0
2009-01,49.0,46.0
2009-03,58.0,45.0
2009-04,82.0,59.0
2009-05,86.0,67.0
2009-06,87.0,76.0
2009-07,81.0,71.0
2009-08,81.0,68.0
2009-09,74.0,69.0
2009-10,79.0,62.0
2009-11,42.0,37.0
2009-12,47.0,28.0
2010-01,54.0,36.0
2010-03,60.0,45.0
2010-04,74.0,44.0
2010-05,76.0,66.0
2010-06,92.0,75.0
2010-07,96.0,80.0
2010-08,87.0,71.0
2010-09,68.0,60.0
2010-10,63.0,46.0
2010-11,68.0,43.0
2010-12,54.0,33.0
2011-01,38.0,29.0
2011-03,62.0,45.0
2011-04,94.0,60.0
2011-05,86.0,58.0
2011-06,89.0,77.0
2011-07,98.0,83.0
2011-08,85.0,77.0
2011-09,79.0,66.0
2011-10,60.0,56.0
2011-11,65.0,59.0
2011-12,51.0,38.0
2012-01,48.0,37.0
2012-02,43.0,35.0
2012-03,65.0,53.0
2012-04,76.0,68.0
2012-05,85.0,68.0
2012-06,91.0,75.0
2012-07,99.0,83.0
2012-08,89.0,74.0
2012-09,76.0,56.0
2012-10,66.0,55.0
2012-11,54.0,41.0
2012-12,40.0,31.0
