date,tmax,tmin
2000-01,37.0,29.0
2000-02,46.0,39.0
2000-03,58.0,46.0
2000-04,73.0,60.0
2000-05,89.0,66.0
2000-06,86.0,73.0
2000-07,96.0,75.0
2000-08,82.0,74.0
2000-09,88.0,65.0
2000-10,71.0,63.0
2000-11,57.0,46.0
2000-12,54.0,42.0
2001-01,51.0,44.0
2001-02,60.0,39.0
2001-03,71.0,47.0
2001-04,83.0,61.0
2001-05,90.0,68.0
2001-06,84.0,73.0
2001-07,92.0,78.0
2001-08,90.0,79.0
2001-09,79.0,71.0
2001-10,72.0,53.0
2001-11,65.0,36.0
2001-12,49.0,39.0
2002-01,43.0,25.0
2002-02,52.0,37.0
2002-03,76.0,48.0
2002-04,59.0,48.0
2002-05,76.0,61.0
2002-06,87.0,73.0
2002-07,91.0,75.0
2002-08,88.0,72.0
2002-09,80.0,70.0
2002-10,66.0,61.0
2002-11,60.0,41.0
2002-12,49.0,44.0
2003-01,45.0,35.0
2003-02,59.0,38.0
2003-03,57.0,43.0
2003-04,54.0,49.0
2003-05,84.0,64.0
2003-06,89.0,66.0
2003-07,94.0,76.0
2003-08,78.0,73.0
2003-09,82.0,72.0
2003-10,72.0,51.0
2003-11,61.0,58.0
2003-12,42.0,31.0
2004-01,39.0,28.0
2004-02,64.0,47.0
2004-03,49.0,42.0
2004-04,81.0,57.0
2004-05,83.0,67.0
2004-06,79.0,71.0
2004-07,96.0,79.0
2004-08,89.0,72.0
2004-09,85.0,72.0
2004-10,75.0,63.0
2004-11,69.0,42.0
2004-12,55.0,48.0
2005-01,46.0,27.0
2005-02,36.0,31.0
2005-03,59.0,39.0
2005-04,74.0,63.0
2005-05,77.0,61.0
2005-06,92.0,74.0
2005-07,92.0,80.0
2005-08,74.0,69.0
2005-09,94.0,77.0
2005-10,75.0,57.0
2005-11,56.0,50.0
2005-12,49.0,24.0
2006-01,39.0,34.0
2006-02,45.0,37.0
2006-03,57.0,38.0
2006-04,75.0,62.0
2006-05,79.0,55.0
2006-06,98.0,78.0
2006-07,95.0,81.0
2006-08,88.0,71.0
2006-09,83.0,62.0
2006-10,78.0,71.0
2006-11,56.0,50.0
2006-12,54.0,31.0
2007-01,46.0,33.0
2007-02,56.0,39.0
2007-03,55.0,44.0
2007-04,79.0,47.0
2007-05,83.0,59.0
2007-06,81.0,75.0
2007-07,95.0,84.0
2007-08,92.0,79.0
2007-09,72.0,65.0
2007-10,69.0,52.0
2007-11,57.0,35.0
2007-12,47.0,34.0
2008-01,38.0,33.0
2008-02,49.0,30.0
2008-03,58.0,50.0
2008-04,65.0,56.0
2008-05,82.0,57.0
2008-06,82.0,71.0
2008-07,86.0,78.0
2008-08,94.0,75.0
2008-09,90.0,74.0
2008-10,83.0,67.0
2008-11,52.0,33.0
2008-12,60.0,36.0
2009-01,48.0,34.0
2009-02,42.0,40.0
2009-03,78.0,56.0
2009-04,71.0,63.0
2009-05,84.0,61.0
2009-06,96.0,76.0
2009-07,97.0,83.0
2009-08,97.0,80.0
2009-09,82.0,66.0
2009-10,73.0,61.0
2009-11,45.0,34.0
2009-12,38.0,25.0
2010-01,65.0,42.0
2010-02,51.0,28.0
2010-03,85.0,45.0
2010-04,68.0,57.0
2010-05,83.0,63.0
2010-06,94.0,81.0
2010-07,94.0,76.0
2010-08,94.0,80.0
2010-09,89.0,73.0
2010-10,76.0,62.0
2010-11,65.0,46.0
2010-12,58.0,38.0
2011-01,34.0,28.0
2011-02,47.0,35.0
2011-03,60.0,50.0
2011-04,69.0,44.0
2011-05,96.0,73.0
2011-06,76.0,67.0
2011-07,80.0,76.0
2011-08,86.0,74.0
2011-09,66.0,59.0
2011-10,70.0,52.0
2011-11,63.0,54.0
2011-12,49.0,29.0
2012-01,46.0,40.0
2012-02,46.0,27.0
2012-03,50.0,40.0
2012-04,73.0,61.0
2012-05,79.0,60.0
2012-06,84.0,70.0
2012-07,92.0,75.0
2012-08,97.0,77.0
2012-09,82.0,60.0
2012-10,72.0,54.0
2012-11,61.0,42.0
2012-12,39.0,23.0
