date,tmax,tmin
2000-01,12.0,1.0
2000-02,33.0,14.0
2000-03,37.0,21.0
2000-04,63.0,30.0
2000-05,93.0,59.0
2000-06,83.0,67.0
2000-07,89.0,65.0
2000-08,81.0,56.0
2000-09,69.0,53.0
2000-10,54.0,43.0
2000-11,39.0,16.0
2000-12,22.0,7.0
2001-01,26.0,17.0
2001-02,36.0,19.0
2001-03,62.0,34.0
2001-04,58.0,40.0
2001-05,87.0,69.0
2001-06,89.0,58.0
2001-07,94.0,69.0
2001-08,83.0,60.0
2001-09,67.0,54.0
2001-10,65.0,41.0
2001-11,42.0,24.0
2001-12,14.0,-3.0
2002-01,29.0,4.0
2002-02,44.0,29.0
2002-03,40.0,20.0
2002-04,45.0,33.0
2002-05,75.0,45.0
2002-06,78.0,62.0
2002-07,85.0,59.0
2002-08,86.0,56.0
2002-09,73.0,42.0
2002-10,43.0,33.0
2002-11,36.0,20.0
2002-12,18.0,3.0
2003-01,23.0,5.0
2003-02,45.0,24.0
2003-03,39.0,27.0
2003-04,61.0,37.0
2003-05,74.0,56.0
2003-06,80.0,58.0
2003-07,80.0,65.0
2003-08,83.0,60.0
2003-09,75.0,48.0
2003-10,52.0,27.0
2003-11,35.0,22.0
2003-12,27.0,8.0
2004-01,9.0,-1.0
2004-02,44.0,21.0
2004-03,46.0,28.0
2004-04,70.0,41.0
2004-05,84.0,52.0
2004-06,76.0,56.0
2004-07,84.0,65.0
2004-08,74.0,55.0
2004-09,73.0,44.0
2004-10,51.0,29.0
2004-11,40.0,21.0
2004-12,25.0,21.0
2005-01,25.0,17.0
2005-02,31.0,13.0
2005-03,40.0,27.0
2005-04,68.0,50.0
2005-05,76.0,45.0
2005-06,98.0,72.0
2005-07,85.0,69.0
2005-08,73.0,63.0
2005-09,67.0,52.0
2005-10,61.0,33.0
2005-11,37.0,17.0
2005-12,31.0,12.0
2006-01,22.0,5.0
2006-02,39.0,12.0
2006-03,48.0,21.0
2006-04,59.0,34.0
2006-05,82.0,51.0
2006-06,85.0,63.0
2006-07,81.0,60.0
2006-08,81.0,59.0
2006-09,76.0,52.0
2006-10,60.0,35.0
2006-11,45.0,34.0
2006-12,38.0,15.0
2007-01,35.0,13.0
2007-02,38.0,18.0
2007-03,63.0,47.0
2007-04,57.0,39.0
2007-05,70.0,58.0
2007-06,69.0,60.0
2007-07,77.0,62.0
2007-08,79.0,71.0
2007-09,75.0,51.0
2007-10,63.0,36.0
2007-11,42.0,25.0
2007-12,36.0,13.0
2008-01,2.0,-6.0
2008-02,40.0,15.0
2008-03,58.0,27.0
2008-04,57.0,28.0
2008-05,88.0,57.0
2008-06,79.0,54.0
2008-07,91.0,68.0
2008-08,79.0,54.0
2008-09,56.0,50.0
2008-10,39.0,29.0
2008-11,35.0,24.0
2008-12,18.0,-4.0
2009-01,6.0,-10.0
2009-02,39.0,22.0
2009-03,49.0,29.0
2009-04,62.0,47.0
2009-05,79.0,45.0
2009-06,87.0,62.0
2009-07,90.0,62.0
2009-08,87.0,57.0
2009-09,76.0,45.0
2009-10,65.0,33.0
2009-11,38.0,14.0
2009-12,33.0,10.0
2010-01,17.0,0.1
2010-02,56.0,25.0
2010-03,43.0,22.0
2010-04,55.0,29.0
2010-05,81.0,54.0
2010-06,93.0,66.0
2010-07,96.0,72.0
2010-08,80.0,53.0
2010-09,67.0,42.0
2010-10,57.0,50.0
2010-11,37.0,22.0
2010-12,15.0,-2.0
2011-01,13.0,-3.0
2011-02,50.0,25.0
2011-03,34.0,19.0
2011-04,54.0,39.0
2011-05,77.0,43.0
2011-06,80.0,65.0
2011-07,90.0,69.0
2011-08,78.0,64.0
2011-09,73.0,41.0
2011-10,50.0,35.0
2011-11,24.0,10.0
2011-12,25.0,7.0
2012-01,15.0,-4.0
2012-02,40.0,13.0
2012-03,42.0,27.0
2012-04,79.0,54.0
2012-05,67.0,42.0
2012-06,88.0,62.0
2012-07,81.0,60.0
2012-08,78.0,52.0
2012-09,73.0,52.0
2012-10,54.0,29.0
2012-11,24.0,12.0
2012-12,0.1,-11.0
