date,tmax,tmin
2000-01,17.0,-4.0
2000-02,22.0,0.1
2000-03,43.0,18.0
2000-04,67.0,33.0
2000-05,72.0,50.0
2000-06,85.0,52.0
2000-07,76.0,62.0
2000-08,79.0,66.0
2000-09,74.0,44.0
2000-10,64.0,35.0
2000-11,27.0,18.0
2000-12,42.0,14.0
2001-01,27.0,12.0
2001-02,29.0,2.0
2001-03,36.0,6.0
2001-04,63.0,33.0
2001-05,64.0,44.0
2001-06,92.0,67.0
2001-07,90.0,63.0
2001-08,87.0,59.0
2001-09,71.0,51.0
2001-10,58.0,45.0
2001-11,47.0,29.0
2001-12,21.0,13.0
2002-01,31.0,7.0
2002-02,31.0,13.0
2002-03,54.0,22.0
2002-04,37.0,21.0
2002-05,64.0,42.0
2002-06,74.0,57.0
2002-07,91.0,68.0
2002-08,78.0,57.0
2002-09,82.0,66.0
2002-10,67.0,33.0
2002-11,37.0,19.0
2002-12,23.0,8.0
2003-01,15.0,-3.0
2003-02,35.0,13.0
2003-03,42.0,20.0
2003-04,55.0,33.0
2003-05,61.0,37.0
2003-06,73.0,57.0
2003-07,79.0,51.0
2003-08,82.0,64.0
2003-09,67.0,49.0
2003-10,64.0,44.0
2003-11,28.0,14.0
2003-12,23.0,6.0
2004-01,25.0,13.0
2004-02,31.0,10.0
2004-03,51.0,21.0
2004-04,69.0,35.0
2004-05,81.0,55.0
2004-06,84.0,51.0
2004-07,89.0,61.0
2004-08,90.0,67.0
2004-09,75.0,47.0
2004-10,73.0,41.0
2004-11,58.0,29.0
2004-12,37.0,17.0
2005-01,15.0,-2.0
2005-02,24.0,2.0
2005-03,52.0,26.0
2005-04,45.0,38.0
2005-05,65.0,34.0
2005-06,77.0,62.0
2005-07,90.0,69.0
2005-08,81.0,68.0
2005-09,84.0,56.0
2005-10,62.0,35.0
2005-11,46.0,21.0
2005-12,23.0,1.0
2006-01,15.0,3.0
2006-02,13.0,-4.0
2006-03,59.0,33.0
2006-04,70.0,42.0
2006-05,59.0,51.0
2006-06,76.0,59.0
2006-07,87.0,68.0
2006-08,83.0,67.0
2006-09,50.0,40.0
2006-10,65.0,46.0
2006-11,52.0,35.0
2006-12,25.0,15.0
2007-01,16.0,2.0
2007-02,31.0,21.0
2007-03,35.0,18.0
2007-04,60.0,29.0
2007-05,80.0,55.0
2007-06,96.0,64.0
2007-07,93.0,65.0
2007-08,89.0,64.0
2007-09,86.0,56.0
2007-10,54.0,32.0
2007-11,46.0,29.0
2007-12,34.0,13.0
2008-01,30.0,9.0
2008-02,14.0,-1.0
2008-03,43.0,34.0
2008-04,64.0,49.0
2008-05,64.0,44.0
2008-06,93.0,60.0
2008-07,87.0,68.0
2008-08,81.0,68.0
2008-09,70.0,54.0
2008-10,59.0,38.0
2008-11,53.0,34.0
2008-12,29.0,14.0
2009-01,17.0,7.0
2009-02,43.0,23.0
2009-03,53.0,22.0
2009-04,74.0,41.0
2009-05,79.0,63.0
2009-06,72.0,55.0
2009-07,80.0,64.0
2009-08,84.0,64.0
2009-09,74.0,53.0
2009-10,58.0,40.0
2009-11,54.0,34.0
2009-12,34.0,11.0
2010-01,33.0,9.0
2010-02,44.0,20.0
2010-03,20.0,8.0
2010-04,67.0,43.0
2010-05,76.0,48.0
2010-06,77.0,62.0
2010-07,88.0,65.0
2010-08,79.0,63.0
2010-09,62.0,56.0
2010-10,75.0,47.0
2010-11,43.0,27.0
2010-12,35.0,24.0
2011-01,16.0,5.0
2011-02,36.0,22.0
2011-03,36.0,17.0
2011-04,54.0,29.0
2011-05,66.0,50.0
2011-06,83.0,58.0
2011-07,80.0,63.0
2011-08,91.0,64.0
2011-09,60.0,48.0
2011-10,67.0,45.0
2011-11,50.0,31.0
2011-12,18.0,6.0
2012-01,23.0,6.0
2012-02,25.0,0.1
2012-03,32.0,12.0
2012-04,65.0,34.0
2012-05,86.0,54.0
2012-06,81.0,51.0
2012-07,85.0,65.0
2012-08,85.0,67.0
2012-09,78.0,51.0
2012-10,60.0,44.0
2012-11,45.0,23.0
2012-12,13.0,-1.0
