date,tmax,tmin
2000-01,36.0,34.0
2000-02,54.0,38.0
2000-03,60.0,52.0
2000-04,67.0,46.0
2000-05,89.0,76.0
2000-06,87.0,75.0
2000-07,100.0,85.0
2000-08,93.0,83.0
2000-09,86.0,65.0
2000-10,65.0,54.0
2000-11,51.0,45.0
2000-12,44.0,33.0
2001-01,45.0,29.0
2001-02,59.0,36.0
2001-03,69.0,45.0
2001-04,73.0,60.0
2001-05,85.0,76.0
2001-06,93.0,74.0
2001-07,93.0,78.0
2001-08,88.0,75.0
2001-09,90.0,71.0
2001-10,68.0,60.0
2001-11,64.0,44.0
2001-12,44.0,39.0
2002-01,55.0,45.0
2002-02,59.0,46.0
2002-03,68.0,57.0
2002-04,83.0,73.0
2002-05,72.0,61.0
2002-06,89.0,77.0
2002-07,101.0,88.0
2002-08,77.0,71.0
2002-09,69.0,62.0
2002-10,87.0,65.0
2002-11,55.0,50.0
2002-12,53.0,41.0
2003-01,51.0,41.0
2003-02,41.0,38.0
2003-03,47.0,42.0
2003-04,80.0,58.0
2003-05,79.0,66.0
2003-06,92.0,76.0
2003-07,96.0,78.0
2003-08,80.0,75.0
2003-09,92.0,76.0
2003-10,67.0,53.0
2003-11,68.0,47.0
2003-12,46.0,32.0
2004-01,44.0,38.0
2004-02,74.0,49.0
2004-03,77.0,54.0
2004-04,76.0,62.0
2004-05,73.0,66.0
2004-06,74.0,67.0
2004-07,86.0,78.0
2004-08,85.0,74.0
2004-09,88.0,71.0
2004-10,77.0,62.0
2004-11,61.0,45.0
2004-12,64.0,47.0
2005-01,49.0,32.0
2005-02,39.0,36.0
2005-03,60.0,42.0
2005-04,81.0,60.0
2005-05,75.0,67.0
2005-06,94.0,79.0
2005-07,98.0,82.0
2005-08,91.0,79.0
2005-09,93.0,79.0
2005-10,71.0,58.0
2005-11,56.0,47.0
2005-12,48.0,29.0
2006-01,45.0,35.0
2006-02,54.0,47.0
2006-03,52.0,48.0
2006-04,64.0,46.0
2006-05,84.0,61.0
2006-06,88.0,74.0
2006-07,89.0,85.0
2006-08,99.0,85.0
2006-09,82.0,69.0
2006-10,86.0,68.0
2006-11,61.0,52.0
2006-12,61.0,38.0
2007-01,37.0,34.0
2007-02,52.0,46.0
2007-03,52.0,48.0
2007-04,81.0,65.0
2007-05,80.0,66.0
2007-06,86.0,70.0
2007-07,86.0,73.0
2007-08,90.0,79.0
2007-09,87.0,67.0
2007-10,71.0,59.0
2007-11,63.0,53.0
2007-12,54.0,43.0
2008-01,31.0,25.0
2008-02,56.0,30.0
2008-03,66.0,59.0
2008-04,60.0,57.0
2008-05,87.0,65.0
2008-06,83.0,72.0
2008-07,97.0,84.0
2008-08,82.0,78.0
2008-09,90.0,75.0
2008-10,83.0,62.0
2008-11,63.0,52.0
2008-12,56.0,36.0
2009-01,52.0,28.0
2009-02,54.0,49.0
2009-03,69.0,45.0
2009-04,89.0,67.0
2009-05,79.0,64.0
2009-06,95.0,76.0
2009-07,97.0,82.0
2009-08,96.0,80.0
2009-09,81.0,69.0
2009-10,80.0,56.0
2009-11,44.0,34.0
2009-12,40.0,36.0
2010-01,44.0,33.0
2010-02,34.0,32.0
2010-03,61.0,44.0
2010-04,53.0,35.0
2010-05,73.0,61.0
2010-06,87.0,68.0
2010-07,86.0,76.0
2010-08,89.0,81.0
2010-09,91.0,76.0
2010-10,74.0,56.0
2010-11,48.0,43.0
2010-12,34.0,29.0
2011-01,45.0,32.0
2011-02,41.0,33.0
2011-03,57.0,40.0
2011-04,75.0,65.0
2011-05,78.0,57.0
2011-06,78.0,69.0
2011-07,81.0,74.0
2011-08,95.0,86.0
2011-09,88.0,72.0
2011-10,77.0,60.0
2011-11,71.0,48.0
2011-12,49.0,38.0
2012-01,40.0,37.0
2012-02,41.0,38.0
2012-03,59.0,50.0
2012-04,70.0,47.0
2012-05,74.0,59.0
2012-06,93.0,71.0
2012-07,88.0,76.0
2012-08,91.0,76.0
2012-09,81.0,58.0
2012-10,68.0,63.0
2012-11,59.0,49.0
2012-12,46.0,39.0
