date,tmax,tmin
2000-01,36.0,33.0
2000-02,51.0,44.0
2000-03,64.0,43.0
2000-04,75.0,51.0
2000-05,82.0,67.0
2000-06,89.0,74.0
2000-07,103.0,86.0
2000-08,94.0,79.0
2000-09,88.0,68.0
2000-10,63.0,56.0
2000-11,45.0,41.0
2000-12,47.0,42.0
2001-01,51.0,32.0
2001-02,58.0,41.0
2001-03,46.0,43.0
2001-04,74.0,58.0
2001-05,87.0,66.0
2001-06,93.0,78.0
2001-07,94.0,79.0
2001-08,90.0,74.0
2001-09,93.0,74.0
2001-10,67.0,62.0
2001-11,67.0,45.0
2001-12,42.0,38.0
2002-01,46.0,38.0
2002-02,53.0,49.0
2002-03,70.0,55.0
2002-04,79.0,56.0
2002-05,76.0,62.0
2002-06,89.0,80.0
2002-07,102.0,89.0
2002-08,80.0,71.0
2002-09,76.0,60.0
2002-10,87.0,71.0
2002-11,63.0,49.0
2002-12,59.0,44.0
2003-01,60.0,38.0
2003-02,47.0,40.0
2003-03,46.0,43.0
2003-04,87.0,65.0
2003-05,73.0,66.0
2003-06,95.0,79.0
2003-07,98.0,78.0
2003-08,76.0,69.0
2003-09,89.0,79.0
2003-10,74.0,55.0
2003-11,63.0,49.0
2003-12,41.0,32.0
2004-01,39.0,36.0
2004-02,66.0,51.0
2004-03,80.0,63.0
2004-04,74.0,64.0
2004-05,80.0,67.0
2004-06,78.0,69.0
2004-07,96.0,81.0
2004-08,76.0,72.0
2004-09,92.0,72.0
2004-10,73.0,65.0
2004-11,64.0,45.0
2004-12,54.0,42.0
2005-01,50.0,32.0
2005-02,39.0,34.0
2005-03,55.0,53.0
2005-04,80.0,61.0
2005-05,87.0,68.0
2005-06,97.0,81.0
2005-07,98.0,84.0
2005-08,97.0,82.0
2005-09,97.0,82.0
2005-10,75.0,54.0
2005-11,55.0,44.0
2005-12,52.0,32.0
2006-01,45.0,41.0
2006-02,49.0,45.0
2006-03,66.0,42.0
2006-04,73.0,51.0
2006-05,83.0,67.0
2006-06,91.0,79.0
2006-07,85.0,80.0
2006-08,95.0,81.0
2006-09,86.0,64.0
2006-10,89.0,68.0
2006-11,55.0,52.0
2006-12,58.0,41.0
2007-01,38.0,33.0
2007-02,47.0,45.0
2007-03,49.0,45.0
2007-04,74.0,58.0
2007-05,84.0,67.0
2007-06,89.0,73.0
2007-07,88.0,78.0
2007-08,81.0,72.0
2007-09,90.0,71.0
2007-10,74.0,57.0
2007-11,53.0,45.0
2007-12,51.0,45.0
2008-01,35.0,26.0
2008-02,59.0,36.0
2008-03,62.0,57.0
2008-04,73.0,58.0
2008-05,89.0,70.0
2008-06,80.0,71.0
2008-07,92.0,80.0
2008-08,83.0,76.0
2008-09,90.0,75.0
2008-10,83.0,62.0
2008-11,59.0,54.0
2008-12,61.0,38.0
2009-01,56.0,32.0
2009-02,49.0,42.0
2009-03,74.0,47.0
2009-04,75.0,56.0
2009-05,71.0,59.0
2009-06,94.0,82.0
2009-07,100.0,85.0
2009-08,98.0,83.0
2009-09,84.0,70.0
2009-10,80.0,60.0
2009-11,35.0,30.0
2009-12,43.0,37.0
2010-01,46.0,36.0
2010-02,37.0,29.0
2010-03,65.0,39.0
2010-04,64.0,41.0
2010-05,72.0,64.0
2010-06,90.0,72.0
2010-07,90.0,78.0
2010-08,87.0,72.0
2010-09,94.0,76.0
2010-10,77.0,53.0
2010-11,58.0,41.0
2010-12,40.0,25.0
2011-01,40.0,18.0
2011-02,49.0,36.0
2011-03,62.0,36.0
2011-04,76.0,63.0
2011-05,83.0,58.0
2011-06,85.0,71.0
2011-07,80.0,73.0
2011-08,95.0,85.0
2011-09,84.0,69.0
2011-10,74.0,52.0
2011-11,71.0,49.0
2011-12,49.0,27.0
2012-01,45.0,38.0
2012-02,46.0,38.0
2012-03,52.0,46.0
2012-04,75.0,47.0
2012-05,83.0,56.0
2012-06,94.0,72.0
2012-07,90.0,75.0
2012-08,90.0,76.0
2012-09,80.0,58.0
2012-10,67.0,62.0
2012-11,51.0,46.0
2012-12,45.0,40.0
