date,tmax,tmin
2000-01,41.0,17.0
2000-02,38.0,18.0
2000-03,49.0,26.0
2000-04,64.0,41.0
2000-05,79.0,60.0
2000-06,83.0,62.0
2000-07,92.0,65.0
2000-08,79.0,64.0
2000-09,60.0,52.0
2000-10,73.0,49.0
2000-11,50.0,40.0
2000-12,48.0,29.0
2001-01,28.0,22.0
2001-02,45.0,31.0
2001-03,40.0,23.0
2001-04,70.0,37.0
2001-05,80.0,49.0
2001-06,84.0,65.0
2001-07,90.0,70.0
2001-08,92.0,70.0
2001-09,77.0,57.0
2001-10,63.0,54.0
2001-11,51.0,41.0
2001-12,31.0,16.0
2002-01,50.0,22.0
2002-02,46.0,24.0
2002-03,58.0,29.0
2002-04,66.0,44.0
2002-05,70.0,49.0
2002-06,89.0,62.0
2002-07,91.0,69.0
2002-08,79.0,62.0
2002-09,77.0,63.0
2002-10,70.0,38.0
2002-11,58.0,29.0
2002-12,30.0,22.0
2003-01,36.0,11.0
2003-02,49.0,18.0
2003-03,37.0,20.0
2003-04,63.0,38.0
2003-05,58.0,44.0
2003-06,85.0,60.0
2003-07,86.0,60.0
2003-08,86.0,72.0
2003-09,75.0,52.0
2003-10,73.0,43.0
2003-11,56.0,35.0
2003-12,40.0,21.0
2004-01,35.0,8.0
2004-02,31.0,-1.0
2004-03,47.0,17.0
2004-04,63.0,39.0
2004-05,72.0,40.0
2004-06,72.0,40.0
2004-07,92.0,49.0
2004-08,87.0,63.0
2004-09,75.0,57.0
2004-10,67.0,31.0
2004-11,62.0,22.0
2004-12,40.0,17.0
2005-01,37.0,9.0
2005-02,37.0,17.0
2005-03,53.0,15.0
2005-04,82.0,35.0
2005-05,83.0,33.0
2005-06,86.0,47.0
2005-07,90.0,58.0
2005-08,77.0,60.0
2005-09,83.0,46.0
2005-10,63.0,47.0
2005-11,57.0,22.0
2005-12,34.0,2.0
2006-01,21.0,-8.0
2006-02,33.0,22.0
2006-03,62.0,21.0
2006-04,65.0,27.0
2006-05,78.0,45.0
2006-06,77.0,57.0
2006-07,83.0,65.0
2006-08,95.0,60.0
2006-09,68.0,51.0
2006-10,62.0,46.0
2006-11,60.0,25.0
2006-12,34.0,24.0
2007-01,28.0,11.0
2007-02,46.0,25.0
2007-03,43.0,25.0
2007-04,63.0,43.0
2007-05,84.0,54.0
2007-06,91.0,63.0
2007-07,87.0,64.0
2007-08,87.0,67.0
2007-09,70.0,62.0
2007-10,59.0,48.0
2007-11,56.0,33.0
2007-12,42.0,24.0
2008-01,40.0,22.0
2008-02,29.0,8.0
2008-03,52.0,40.0
2008-04,79.0,47.0
2008-05,81.0,59.0
2008-06,77.0,56.0
2008-07,95.0,62.0
2008-08,91.0,67.0
2008-09,78.0,57.0
2008-10,71.0,46.0
2008-11,52.0,36.0
2008-12,37.0,17.0
