date,tmax,tmin
2000-01,33.0,13.0
2000-02,46.0,24.0
2000-03,76.0,38.0
2000-04,74.0,45.0
2000-05,78.0,57.0
2000-06,82.0,56.0
2000-07,76.0,66.0
2000-08,77.0,52.0
2000-09,70.0,57.0
2000-10,46.0,35.0
2000-11,38.0,29.0
2000-12,44.0,20.0
2001-01,33.0,13.0
2001-02,55.0,28.0
2001-03,61.0,34.0
2001-04,58.0,47.0
2001-05,72.0,61.0
2001-06,70.0,60.0
2001-07,79.0,64.0
2001-08,82.0,58.0
2001-09,63.0,55.0
2001-10,67.0,38.0
2001-11,49.0,31.0
2001-12,41.0,16.0
2002-01,33.0,14.0
2002-02,55.0,27.0
2002-03,66.0,51.0
2002-04,60.0,46.0
2002-05,78.0,55.0
2002-06,89.0,68.0
2002-07,90.0,59.0
2002-08,93.0,64.0
2002-09,75.0,44.0
2002-10,61.0,35.0
2002-11,43.0,25.0
2002-12,24.0,8.0
2003-01,41.0,12.0
2003-02,60.0,30.0
2003-03,79.0,41.0
2003-04,74.0,50.0
2003-05,79.0,53.0
2003-06,81.0,63.0
2003-07,93.0,68.0
2003-08,81.0,63.0
2003-09,66.0,56.0
2003-10,63.0,42.0
2003-11,40.0,23.0
2003-12,31.0,20.0
2004-01,34.0,3.0
2004-02,49.0,25.0
2004-03,62.0,40.0
2004-04,81.0,45.0
2004-05,85.0,44.0
2004-06,81.0,64.0
2004-07,75.0,58.0
2004-08,75.0,55.0
2004-09,72.0,40.0
2004-10,56.0,29.0
2004-11,35.0,8.0
2004-12,32.0,1.0
2005-01,27.0,15.0
2005-02,48.0,13.0
2005-03,59.0,31.0
2005-04,83.0,46.0
2005-05,84.0,56.0
2005-06,83.0,47.0
2005-07,87.0,56.0
2005-08,85.0,54.0
2005-09,74.0,56.0
2005-10,52.0,25.0
2005-11,38.0,15.0
2005-12,39.0,0.1
2006-01,45.0,10.0
2006-02,41.0,16.0
2006-03,61.0,24.0
2006-04,76.0,30.0
2006-05,81.0,49.0
2006-06,89.0,58.0
2006-07,88.0,56.0
2006-08,77.0,59.0
2006-09,72.0,49.0
2006-10,63.0,30.0
2006-11,32.0,15.0
2006-12,33.0,4.0
2007-01,47.0,18.0
2007-02,62.0,41.0
2007-03,74.0,51.0
2007-04,67.0,41.0
2007-05,90.0,61.0
2007-06,84.0,61.0
2007-07,87.0,60.0
2007-08,72.0,67.0
2007-09,60.0,47.0
2007-10,51.0,38.0
2007-11,45.0,25.0
2007-12,31.0,18.0
2008-01,15.0,0.1
2008-02,49.0,25.0
2008-03,61.0,43.0
2008-04,78.0,47.0
2008-05,78.0,48.0
2008-06,93.0,62.0
2008-07,89.0,72.0
2008-08,74.0,64.0
2008-09,70.0,53.0
2008-10,64.0,47.0
2008-11,46.0,23.0
2008-12,32.0,19.0
