date,tmax,tmin
2000-01,65.0,57.0
2000-02,89.0,68.0
2000-03,82.0,73.0
2000-04,93.0,77.0
2000-05,76.0,73.0
2000-06,92.0,80.0
2000-07,91.0,79.0
2000-08,89.0,79.0
2000-09,87.0,77.0
2000-10,85.0,76.0
2000-11,73.0,61.0
2000-12,72.0,68.0
2001-01,77.0,68.0
2001-02,75.0,62.0
2001-03,85.0,74.0
2001-04,101.0,80.0
2001-05,90.0,78.0
2001-06,95.0,80.0
2001-07,90.0,78.0
2001-08,90.0,79.0
2001-09,90.0,78.0
2001-10,85.0,77.0
2001-11,75.0,59.0
2001-12,71.0,64.0
2002-01,71.0,60.0
2002-02,75.0,68.0
2002-03,84.0,70.0
2002-04,94.0,76.0
2002-05,97.0,80.0
2002-06,96.0,80.0
2002-07,95.0,79.0
2002-08,85.0,72.0
2002-09,84.0,76.0
2002-10,92.0,77.0
2002-11,77.0,72.0
2002-12,76.0,68.0
2003-01,74.0,57.0
2003-02,83.0,71.0
2003-03,69.0,62.0
2003-04,92.0,75.0
2003-05,87.0,80.0
2003-06,94.0,79.0
2003-07,93.0,81.0
2003-08,91.0,77.0
2003-09,91.0,77.0
2003-10,82.0,70.0
2003-11,89.0,73.0
2003-12,63.0,56.0
2004-01,60.0,53.0
2004-02,77.0,66.0
2004-03,81.0,72.0
2004-04,87.0,74.0
2004-05,85.0,76.0
2004-06,97.0,83.0
2004-07,95.0,81.0
2004-08,90.0,81.0
2004-09,89.0,78.0
2004-10,83.0,71.0
2004-11,79.0,63.0
2004-12,81.0,64.0
2005-01,77.0,66.0
2005-02,59.0,55.0
2005-03,70.0,65.0
2005-04,85.0,73.0
2005-05,97.0,79.0
2005-06,98.0,81.0
2005-07,97.0,85.0
2005-08,93.0,78.0
2005-09,89.0,78.0
2005-10,87.0,77.0
2005-11,72.0,65.0
2005-12,69.0,63.0
2006-01,78.0,60.0
2006-02,63.0,61.0
2006-03,88.0,72.0
2006-04,88.0,74.0
2006-05,83.0,75.0
2006-06,91.0,80.0
2006-07,93.0,80.0
2006-08,90.0,78.0
2006-09,87.0,76.0
2006-10,88.0,76.0
2006-11,85.0,74.0
2006-12,69.0,61.0
2007-01,71.0,59.0
2007-02,82.0,69.0
2007-03,68.0,63.0
2007-04,86.0,69.0
2007-05,89.0,76.0
2007-06,91.0,76.0
2007-07,96.0,76.0
2007-08,90.0,78.0
2007-09,84.0,75.0
2007-10,81.0,70.0
2007-11,74.0,67.0
2007-12,77.0,66.0
2008-01,77.0,66.0
2008-02,67.0,56.0
2008-03,82.0,69.0
2008-04,92.0,75.0
2008-05,78.0,74.0
2008-06,92.0,78.0
2008-07,95.0,76.0
2008-08,90.0,76.0
2008-09,90.0,75.0
2008-10,85.0,76.0
2008-11,71.0,66.0
2008-12,80.0,66.0
2009-01,78.0,62.0
2009-02,77.0,70.0
2009-03,87.0,74.0
2009-04,86.0,76.0
2009-05,91.0,76.0
2009-06,96.0,81.0
2009-07,92.0,80.0
2009-08,93.0,76.0
2009-09,94.0,79.0
2009-10,80.0,75.0
2009-11,64.0,58.0
2009-12,64.0,60.0
2010-01,71.0,65.0
2010-02,62.0,54.0
2010-03,82.0,69.0
2010-04,91.0,75.0
2010-05,99.0,81.0
2010-06,97.0,80.0
2010-07,92.0,75.0
2010-08,87.0,77.0
2010-09,89.0,75.0
2010-10,84.0,74.0
2010-11,79.0,65.0
2010-12,68.0,64.0
2011-01,62.0,58.0
2011-02,57.0,56.0
2011-03,76.0,62.0
2011-04,83.0,71.0
2011-05,89.0,78.0
2011-06,89.0,78.0
2011-07,87.0,76.0
2011-08,90.0,77.0
2011-09,86.0,79.0
2011-10,84.0,72.0
2011-11,75.0,72.0
2011-12,68.0,63.0
2012-01,79.0,68.0
2012-02,64.0,58.0
2012-03,85.0,75.0
2012-04,95.0,75.0
2012-05,93.0,79.0
2012-06,86.0,78.0
2012-07,95.0,80.0
2012-08,91.0,78.0
2012-09,91.0,77.0
2012-10,85.0,76.0
2012-11,80.0,74.0
2012-12,81.0,67.0
