date,tmax,tmin
2000-01,45.0,42.0
2000-02,58.0,44.0
2000-03,65.0,48.0
2000-04,73.0,48.0
2000-05,89.0,67.0
2000-06,82.0,60.0
2000-07,89.0,73.0
2000-08,81.0,73.0
2000-09,85.0,63.0
2000-10,63.0,58.0
2000-11,56.0,48.0
2000-12,46.0,35.0
2001-01,48.0,39.0
2001-02,59.0,38.0
2001-03,72.0,57.0
2001-04,75.0,57.0
2001-05,87.0,68.0
2001-06,92.0,77.0
2001-07,92.0,72.0
2001-08,87.0,70.0
2001-09,80.0,69.0
2001-10,69.0,63.0
2001-11,69.0,45.0
2001-12,43.0,38.0
2002-01,50.0,43.0
2002-02,60.0,49.0
2002-03,63.0,53.0
2002-04,81.0,66.0
2002-05,85.0,70.0
2002-06,80.0,73.0
2002-07,99.0,78.0
2002-08,78.0,69.0
2002-09,80.0,58.0
2002-10,79.0,62.0
2002-11,65.0,50.0
2002-12,54.0,47.0
2003-01,55.0,42.0
2003-02,58.0,45.0
2003-03,52.0,47.0
2003-04,71.0,52.0
2003-05,73.0,66.0
2003-06,76.0,68.0
2003-07,90.0,75.0
2003-08,83.0,68.0
2003-09,79.0,69.0
2003-10,68.0,58.0
2003-11,64.0,45.0
2003-12,49.0,46.0
