date,tmax,tmin
2000-01,41.0,36.0
2000-02,43.0,33.0
2000-03,59.0,44.0
2000-04,66.0,53.0
2000-05,86.0,62.0
2000-06,92.0,72.0
2000-07,85.0,70.0
2000-08,84.0,66.0
2000-09,93.0,70.0
2000-10,81.0,64.0
2000-11,64.0,51.0
2000-12,59.0,41.0
2001-01,54.0,43.0
2001-02,53.0,41.0
2001-03,63.0,51.0
2001-04,74.0,57.0
2001-05,83.0,57.0
2001-06,79.0,61.0
2001-07,90.0,72.0
2001-08,88.0,74.0
2001-09,72.0,66.0
2001-10,76.0,62.0
2001-11,63.0,59.0
2001-12,55.0,48.0
2002-01,52.0,36.0
2002-02,44.0,41.0
2002-03,54.0,49.0
2002-04,83.0,66.0
2002-05,76.0,60.0
2002-06,88.0,69.0
2002-07,76.0,71.0
2002-08,92.0,74.0
2002-09,94.0,74.0
2002-10,79.0,68.0
2002-11,66.0,51.0
2002-12,59.0,44.0
2003-01,47.0,37.0
2003-02,58.0,43.0
2003-03,65.0,56.0
2003-04,65.0,58.0
2003-05,82.0,68.0
2003-06,89.0,67.0
2003-07,82.0,75.0
2003-08,85.0,77.0
2003-09,81.0,66.0
2003-10,65.0,58.0
2003-11,71.0,62.0
2003-12,53.0,49.0
