date,tmax,tmin
2000-01,23.0,5.0
2000-02,20.0,5.0
2000-03,45.0,28.0
2000-04,54.0,38.0
2000-05,77.0,53.0
2000-06,89.0,71.0
2000-07,81.0,65.0
2000-08,82.0,63.0
2000-09,79.0,58.0
2000-10,56.0,32.0
2000-11,33.0,5.0
2000-12,9.0,-4.0
2001-01,6.0,-8.0
2001-02,26.0,15.0
2001-03,34.0,19.0
2001-04,63.0,33.0
2001-05,81.0,63.0
2001-06,76.0,61.0
2001-07,79.0,69.0
2001-08,77.0,64.0
2001-09,72.0,40.0
2001-10,60.0,48.0
2001-11,53.0,35.0
2001-12,19.0,0.1
2002-01,12.0,4.0
2002-02,40.0,18.0
2002-03,37.0,24.0
2002-04,62.0,45.0
2002-05,75.0,56.0
2002-06,71.0,57.0
2002-07,81.0,71.0
2002-08,75.0,65.0
2002-09,71.0,44.0
2002-10,37.0,19.0
2002-11,29.0,13.0
2002-12,13.0,0.1
2003-01,19.0,3.0
2003-02,29.0,11.0
2003-03,52.0,27.0
2003-04,58.0,49.0
2003-05,83.0,67.0
2003-06,85.0,71.0
2003-07,80.0,71.0
2003-08,76.0,62.0
2003-09,77.0,52.0
2003-10,46.0,36.0
2003-11,13.0,-2.0
2003-12,30.0,13.0
2004-01,5.0,-12.0
2004-02,27.0,18.0
2004-03,47.0,30.0
2004-04,55.0,38.0
2004-05,62.0,49.0
2004-06,81.0,70.0
2004-07,89.0,79.0
2004-08,89.0,63.0
2004-09,74.0,51.0
2004-10,47.0,28.0
2004-11,49.0,29.0
2004-12,-6.0,-21.0
2005-01,24.0,8.0
2005-02,14.0,-4.0
2005-03,46.0,24.0
2005-04,49.0,39.0
2005-05,70.0,50.0
2005-06,81.0,65.0
2005-07,81.0,67.0
2005-08,78.0,59.0
2005-09,69.0,43.0
2005-10,45.0,18.0
2005-11,40.0,19.0
2005-12,9.0,-4.0
2006-01,7.0,-10.0
2006-02,24.0,7.0
2006-03,46.0,34.0
2006-04,59.0,44.0
2006-05,76.0,52.0
2006-06,80.0,59.0
2006-07,72.0,58.0
2006-08,84.0,58.0
2006-09,78.0,51.0
2006-10,44.0,33.0
2006-11,21.0,9.0
2006-12,26.0,12.0
2007-01,24.0,5.0
2007-02,43.0,22.0
2007-03,51.0,30.0
2007-04,58.0,37.0
2007-05,83.0,62.0
2007-06,96.0,64.0
2007-07,81.0,54.0
2007-08,80.0,58.0
2007-09,78.0,50.0
2007-10,52.0,29.0
2007-11,24.0,1.0
2007-12,32.0,18.0
2008-01,10.0,-6.0
2008-02,27.0,9.0
2008-03,54.0,44.0
2008-04,64.0,51.0
2008-05,66.0,48.0
2008-06,81.0,65.0
2008-07,80.0,65.0
2008-08,74.0,63.0
2008-09,72.0,56.0
2008-10,72.0,54.0
2008-11,38.0,28.0
2008-12,13.0,-6.0
2009-01,28.0,4.0
2009-02,17.0,-6.0
2009-03,40.0,18.0
2009-04,47.0,33.0
2009-05,67.0,56.0
2009-06,78.0,55.0
2009-07,77.0,60.0
2009-08,82.0,54.0
2009-09,75.0,50.0
2009-10,52.0,37.0
2009-11,35.0,26.0
2009-12,24.0,10.0
2010-01,12.0,-4.0
2010-02,17.0,-1.0
2010-03,33.0,26.0
2010-04,52.0,38.0
2010-05,87.0,62.0
2010-06,78.0,53.0
2010-07,84.0,71.0
2010-08,73.0,62.0
2010-09,59.0,33.0
2010-10,54.0,40.0
2010-11,30.0,17.0
2010-12,17.0,-3.0
2011-01,9.0,-4.0
2011-02,44.0,31.0
2011-03,33.0,13.0
2011-04,49.0,36.0
2011-05,68.0,41.0
2011-06,80.0,66.0
2011-07,81.0,70.0
2011-08,78.0,57.0
2011-09,67.0,48.0
2011-10,67.0,47.0
2011-11,28.0,9.0
2011-12,11.0,-4.0
2012-01,3.0,-14.0
2012-02,22.0,11.0
2012-03,41.0,26.0
2012-04,61.0,45.0
2012-05,82.0,61.0
2012-06,81.0,66.0
2012-07,81.0,72.0
2012-08,72.0,52.0
2012-09,75.0,60.0
2012-10,36.0,29.0
2012-11,22.0,7.0
2012-12,2.0,-9.0
