date,tmax,tmin
2000-01,17.0,-2.0
2000-02,29.0,9.0
2000-03,46.0,22.0
2000-04,73.0,52.0
2000-05,87.0,64.0
2000-06,85.0,67.0
2000-07,79.0,62.0
2000-08,83.0,70.0
2000-09,71.0,57.0
2000-10,44.0,20.0
2000-11,17.0,3.0
2000-12,17.0,-1.0
2001-01,12.0,0.1
2001-03,42.0,22.0
2001-04,81.0,49.0
2001-05,68.0,54.0
2001-06,85.0,67.0
2001-07,82.0,67.0
2001-08,80.0,60.0
2001-09,73.0,51.0
2001-10,54.0,27.0
2001-11,27.0,11.0
2001-12,24.0,5.0
2002-01,21.0,7.0
2002-03,52.0,26.0
2002-04,63.0,46.0
2002-05,82.0,59.0
2002-06,85.0,64.0
2002-07,89.0,76.0
2002-08,81.0,69.0
2002-09,77.0,53.0
2002-10,42.0,19.0
2002-11,29.0,8.0
2002-12,14.0,-4.0
2003-01,1.0,-16.0
2003-03,53.0,33.0
2003-04,62.0,38.0
2003-05,77.0,61.0
2003-06,77.0,60.0
2003-07,82.0,70.0
2003-08,70.0,48.0
2003-09,67.0,40.0
2003-10,52.0,28.0
2003-11,26.0,8.0
2003-12,31.0,8.0
2004-01,15.0,-1.0
2004-02,24.0,9.0
2004-03,56.0,42.0
2004-04,65.0,49.0
2004-05,74.0,56.0
2004-06,79.0,62.0
2004-07,82.0,60.0
2004-08,74.0,60.0
2004-09,63.0,49.0
2004-10,59.0,43.0
2004-11,17.0,7.0
2004-12,1.0,-10.0
2005-01,7.0,-9.0
2005-03,41.0,22.0
2005-04,72.0,43.0
2005-05,84.0,65.0
2005-06,79.0,71.0
2005-07,78.0,66.0
2005-08,80.0,72.0
2005-09,72.0,59.0
2005-10,43.0,30.0
2005-11,27.0,10.0
2005-12,17.0,-1.0
2006-01,32.0,4.0
2006-03,39.0,14.0
2006-04,67.0,44.0
2006-05,82.0,56.0
2006-06,78.0,62.0
2006-07,78.0,70.0
2006-08,80.0,65.0
2006-09,73.0,50.0
2006-10,50.0,28.0
2006-11,22.0,6.0
2006-12,14.0,-3.0
2007-01,29.0,17.0
2007-03,42.0,24.0
2007-04,85.0,53.0
2007-05,70.0,55.0
2007-06,86.0,69.0
2007-07,85.0,67.0
2007-08,80.0,55.0
2007-09,70.0,43.0
2007-10,41.0,20.0
2007-11,25.0,9.0
2007-12,13.0,0.1
2008-01,18.0,-4.0
2008-02,38.0,19.0
2008-03,48.0,30.0
2008-04,75.0,46.0
2008-05,68.0,56.0
2008-06,84.0,70.0
2008-07,78.0,71.0
2008-08,80.0,57.0
2008-09,70.0,51.0
2008-10,45.0,22.0
2008-11,28.0,13.0
2008-12,16.0,6.0
2009-01,32.0,11.0
2009-03,38.0,18.0
2009-04,73.0,48.0
2009-05,78.0,56.0
2009-06,82.0,65.0
2009-07,85.0,66.0
2009-08,72.0,44.0
2009-09,73.0,43.0
2009-10,51.0,34.0
2009-11,29.0,13.0
2009-12,17.0,-6.0
2010-01,24.0,8.0
2010-03,40.0,19.0
2010-04,48.0,38.0
2010-05,63.0,57.0
2010-06,82.0,68.0
2010-07,80.0,63.0
2010-08,72.0,65.0
2010-09,65.0,37.0
2010-10,55.0,37.0
2010-11,14.0,-4.0
2010-12,10.0,4.0
2011-01,0.1,-12.0
2011-03,55.0,29.0
2011-04,68.0,43.0
2011-05,84.0,65.0
2011-06,87.0,68.0
2011-07,84.0,72.0
2011-08,77.0,68.0
2011-09,54.0,38.0
2011-10,60.0,38.0
2011-11,20.0,4.0
2011-12,8.0,-13.0
2012-01,7.0,-3.0
2012-02,30.0,19.0
2012-03,58.0,44.0
2012-04,63.0,39.0
2012-05,84.0,54.0
2012-06,76.0,66.0
2012-07,81.0,68.0
2012-08,76.0,64.0
2012-09,56.0,51.0
2012-10,35.0,25.0
2012-11,16.0,5.0
2012-12,18.0,2.0
