date,tmax,tmin
2000-03,58.0,52.0
2000-04,73.0,69.0
2000-06,91.0,81.0
2000-07,89.0,79.0
2000-10,87.0,78.0
2000-11,71.0,58.0
2001-01,71.0,57.0
2001-03,67.0,59.0
2001-04,77.0,67.0
2001-05,81.0,73.0
2001-07,84.0,79.0
2001-09,81.0,76.0
2001-10,85.0,78.0
2001-11,82.0,74.0
2001-12,75.0,67.0
2002-01,68.0,57.0
2002-03,79.0,66.0
2002-04,81.0,71.0
2002-05,88.0,76.0
2002-08,91.0,79.0
2002-10,86.0,73.0
2003-02,60.0,54.0
2003-03,76.0,54.0
2003-05,81.0,72.0
2003-10,87.0,78.0
2003-11,87.0,71.0
2004-04,70.0,64.0
2004-05,84.0,76.0
2004-06,88.0,79.0
2004-08,90.0,80.0
2004-09,89.0,80.0
2004-11,81.0,69.0
2004-12,80.0,65.0
2005-01,56.0,46.0
2005-04,73.0,63.0
2005-05,84.0,78.0
2005-06,86.0,80.0
2005-07,88.0,77.0
2005-08,88.0,80.0
2005-11,83.0,72.0
2005-12,80.0,66.0
2006-01,73.0,60.0
2006-02,70.0,61.0
2006-03,60.0,48.0
2006-07,90.0,82.0
2006-10,85.0,77.0
2006-11,78.0,70.0
2006-12,68.0,56.0
2007-01,68.0,63.0
2007-02,69.0,53.0
2008-01,60.0,48.0
2008-05,77.0,73.0
2008-07,87.0,79.0
2008-08,90.0,80.0
2008-10,88.0,76.0
2008-12,77.0,58.0
2009-03,67.0,56.0
2009-04,68.0,62.0
2009-05,79.0,68.0
2009-07,89.0,80.0
2009-08,95.0,81.0
2009-09,95.0,80.0
2009-10,88.0,76.0
2010-07,91.0,80.0
2010-10,89.0,77.0
2010-11,77.0,64.0
2010-12,77.0,63.0
2011-02,68.0,50.0
2011-03,69.0,59.0
2011-04,78.0,63.0
2011-06,86.0,78.0
2011-07,86.0,79.0
2011-08,94.0,78.0
2011-11,84.0,72.0
2012-01,67.0,58.0
2012-03,72.0,60.0
2012-05,86.0,80.0
2012-06,85.0,77.0
2012-07,87.0,76.0
2012-09,87.0,77.0
2012-10,88.0,75.0
2012-11,79.0,67.0
