date,tmax,tmin
2000-04,78.0,70.0
2000-05,88.0,80.0
2000-06,90.0,80.0
2000-07,91.0,81.0
2000-08,92.0,78.0
2000-09,88.0,78.0
2000-11,74.0,67.0
2001-03,73.0,62.0
2001-05,85.0,78.0
2001-06,88.0,79.0
2001-07,89.0,78.0
2001-09,88.0,76.0
2001-12,64.0,50.0
2002-01,59.0,50.0
2002-04,85.0,73.0
2002-05,89.0,76.0
2002-07,84.0,75.0
2002-08,92.0,79.0
2002-10,77.0,75.0
2002-11,69.0,60.0
2003-01,70.0,53.0
2003-03,70.0,66.0
2003-05,83.0,77.0
2003-07,91.0,79.0
2003-08,89.0,78.0
2003-09,87.0,79.0
2004-02,76.0,67.0
2004-06,97.0,82.0
2004-09,92.0,78.0
2004-10,83.0,71.0
2004-11,77.0,63.0
2004-12,60.0,43.0
2005-05,82.0,76.0
2005-08,87.0,79.0
2005-09,88.0,78.0
2005-12,69.0,58.0
2006-01,71.0,58.0
2006-03,74.0,63.0
2006-04,78.0,69.0
2006-06,87.0,76.0
2006-08,89.0,81.0
2006-09,90.0,76.0
2006-10,87.0,73.0
2006-12,62.0,53.0
2007-03,77.0,70.0
2007-08,90.0,80.0
2007-09,91.0,78.0
2007-11,69.0,54.0
2008-03,78.0,70.0
2008-04,77.0,69.0
2008-08,89.0,80.0
2008-09,88.0,74.0
2008-10,87.0,76.0
2008-11,69.0,53.0
2009-01,69.0,53.0
2009-04,76.0,66.0
2009-07,90.0,77.0
2009-08,96.0,81.0
2009-10,86.0,72.0
2010-06,84.0,76.0
2010-07,90.0,78.0
2010-08,92.0,79.0
2010-10,71.0,60.0
2011-03,70.0,57.0
2011-08,97.0,83.0
2011-10,81.0,69.0
2011-11,78.0,68.0
2011-12,72.0,57.0
2012-01,61.0,53.0
2012-03,78.0,64.0
2012-09,88.0,76.0
