date,tmax,tmin
2000-01,43.0,16.0
2000-02,51.0,23.0
2000-03,49.0,31.0
2000-04,61.0,39.0
2000-05,71.0,46.0
2000-06,76.0,50.0
2000-07,72.0,52.0
2000-08,66.0,51.0
2000-09,68.0,44.0
2000-10,61.0,35.0
2000-11,54.0,24.0
2000-12,51.0,19.0
2001-01,63.0,19.0
2001-02,53.0,27.0
2001-03,50.0,28.0
2001-04,63.0,37.0
2001-05,73.0,52.0
2001-06,76.0,55.0
2001-07,70.0,54.0
2001-08,75.0,52.0
2001-09,68.0,49.0
2001-10,58.0,31.0
2001-11,50.0,20.0
2001-12,48.0,16.0
2002-01,47.0,17.0
2002-02,54.0,33.0
2002-03,53.0,33.0
2002-04,65.0,41.0
2002-05,70.0,45.0
2002-06,78.0,57.0
2002-07,67.0,49.0
2002-08,70.0,50.0
2002-09,61.0,47.0
2002-10,62.0,34.0
2002-11,57.0,31.0
2002-12,40.0,21.0
2003-01,56.0,20.0
2003-02,45.0,30.0
2003-03,54.0,40.0
2003-04,73.0,41.0
2003-05,68.0,53.0
2003-06,69.0,53.0
2003-07,76.0,52.0
2003-08,68.0,52.0
2003-09,69.0,49.0
2003-10,54.0,42.0
2003-11,63.0,29.0
2003-12,46.0,17.0
2004-01,40.0,17.0
2004-02,52.0,21.0
2004-03,69.0,47.0
2004-04,63.0,36.0
2004-05,68.0,44.0
2004-06,76.0,57.0
2004-07,70.0,52.0
2004-08,73.0,53.0
2004-09,70.0,47.0
2004-10,57.0,35.0
2004-11,44.0,23.0
2004-12,45.0,16.0
2005-01,54.0,18.0
2005-02,55.0,27.0
2005-03,46.0,30.0
2005-04,62.0,41.0
2005-05,69.0,44.0
2005-06,69.0,50.0
2005-07,74.0,51.0
2005-08,70.0,53.0
2005-09,72.0,49.0
2005-10,62.0,31.0
2005-11,51.0,24.0
2005-12,43.0,19.0
2006-01,45.0,28.0
2006-02,64.0,29.0
2006-03,65.0,35.0
2006-04,57.0,33.0
2006-05,69.0,45.0
2006-06,68.0,48.0
2006-07,77.0,54.0
2006-08,74.0,53.0
2006-09,64.0,50.0
2006-10,53.0,28.0
2006-11,47.0,31.0
2006-12,53.0,17.0
2007-01,54.0,17.0
2007-02,54.0,28.0
2007-03,70.0,35.0
2007-04,62.0,36.0
2007-05,78.0,56.0
2007-06,76.0,47.0
2007-07,69.0,50.0
2007-08,73.0,53.0
2007-09,71.0,50.0
2007-10,70.0,33.0
2007-11,47.0,23.0
2007-12,58.0,21.0
2008-01,44.0,22.0
2008-02,59.0,27.0
2008-03,56.0,37.0
2008-04,73.0,42.0
2008-05,72.0,50.0
2008-06,73.0,50.0
2008-07,73.0,53.0
2008-08,71.0,52.0
2008-09,71.0,51.0
2008-10,59.0,34.0
2008-11,51.0,25.0
2008-12,48.0,20.0
2009-01,59.0,28.0
2009-02,44.0,27.0
2009-03,56.0,35.0
2009-04,78.0,49.0
2009-05,75.0,55.0
2009-06,76.0,52.0
2009-07,82.0,58.0
2009-08,69.0,47.0
2009-09,66.0,44.0
2009-10,69.0,33.0
2009-11,59.0,24.0
2009-12,40.0,22.0
2010-01,47.0,25.0
2010-02,51.0,31.0
2010-03,70.0,44.0
2010-04,66.0,46.0
2010-05,66.0,44.0
2010-06,84.0,62.0
2010-07,79.0,54.0
2010-08,68.0,52.0
2010-09,72.0,50.0
2010-10,63.0,31.0
2010-11,65.0,33.0
2010-12,40.0,20.0
2011-01,53.0,29.0
2011-02,46.0,22.0
2011-03,54.0,38.0
2011-04,59.0,39.0
2011-05,71.0,42.0
2011-06,63.0,49.0
2011-07,78.0,53.0
2011-08,74.0,49.0
2011-09,73.0,52.0
2011-10,63.0,33.0
2011-11,57.0,27.0
2011-12,51.0,21.0
2012-01,53.0,18.0
2012-02,59.0,33.0
2012-03,62.0,38.0
2012-04,56.0,41.0
2012-05,80.0,51.0
2012-06,75.0,50.0
2012-07,73.0,53.0
2012-08,72.0,51.0
2012-09,74.0,45.0
2012-10,59.0,38.0
2012-11,50.0,32.0
2012-12,43.0,14.0
