date,tmax,tmin
2000-01-09,22.0,-3.0
2000-02-09,27.0,13.0
2000-03-09,36.0,22.0
2000-04-09,65.0,39.0
2000-05-09,82.0,53.0
2000-06-09,92.0,74.0
2000-07-09,97.0,75.0
2000-08-09,94.0,74.0
2000-09-09,74.0,60.0
2000-10-09,32.0,22.0
2000-11-09,26.0,15.0
2000-12-09,12.0,4.0
2001-01-09,3.0,-14.0
2001-02-09,11.0,-1.0
2001-03-09,45.0,27.0
2001-04-09,38.0,23.0
2001-05-09,86.0,61.0
2001-06-09,73.0,50.0
2001-07-09,88.0,66.0
2001-08-09,90.0,70.0
2001-09-09,84.0,69.0
2001-10-09,72.0,45.0
2001-11-09,49.0,34.0
2001-12-09,12.0,-1.0
2002-01-09,42.0,13.0
2002-02-09,21.0,4.0
2002-03-09,35.0,25.0
2002-04-09,55.0,35.0
2002-05-09,76.0,53.0
2002-06-09,80.0,59.0
2002-07-09,81.0,62.0
2002-08-09,92.0,76.0
2002-09-09,66.0,45.0
2002-10-09,63.0,46.0
2002-11-09,47.0,34.0
2002-12-09,17.0,4.0
2003-01-09,35.0,10.0
2003-02-09,9.0,4.0
2003-03-09,24.0,9.0
2003-04-09,48.0,26.0
2003-05-09,71.0,53.0
2003-06-09,76.0,63.0
2003-07-09,87.0,69.0
2003-08-09,77.0,60.0
2003-09-09,93.0,71.0
2003-10-09,53.0,38.0
2003-11-09,30.0,19.0
2003-12-09,23.0,7.0
2004-01-09,28.0,2.0
2004-02-09,24.0,10.0
2004-03-09,44.0,27.0
2004-04-09,51.0,42.0
2004-05-09,64.0,46.0
2004-06-09,74.0,60.0
2004-07-09,85.0,67.0
2004-08-09,74.0,56.0
2004-09-09,75.0,54.0
2004-10-09,54.0,37.0
2004-11-09,33.0,20.0
2004-12-09,29.0,16.0
2005-01-09,20.0,7.0
2005-02-09,8.0,-7.0
2005-03-09,46.0,29.0
2005-04-09,44.0,28.0
2005-05-09,83.0,63.0
2005-06-09,88.0,65.0
2005-07-09,92.0,74.0
2005-08-09,84.0,70.0
2005-09-09,71.0,54.0
2005-10-09,68.0,52.0
2005-11-09,49.0,34.0
2005-12-09,22.0,10.0
2006-01-09,11.0,-6.0
2006-02-09,31.0,22.0
2006-03-09,46.0,32.0
2006-04-09,69.0,31.0
2006-05-09,58.0,36.0
2006-06-09,88.0,69.0
2006-07-09,85.0,63.0
2006-08-09,93.0,73.0
2006-09-09,79.0,69.0
2006-10-09,68.0,49.0
2006-11-09,61.0,42.0
2006-12-09,17.0,6.0
2007-01-09,19.0,2.0
2007-02-09,29.0,18.0
2007-03-09,30.0,16.0
2007-04-09,69.0,51.0
2007-05-09,49.0,40.0
2007-06-09,76.0,56.0
2007-07-09,85.0,67.0
2007-08-09,92.0,69.0
2007-09-09,76.0,63.0
2007-10-09,59.0,42.0
2007-11-09,55.0,38.0
2007-12-09,28.0,17.0
2008-01-09,18.0,6.0
2008-02-09,11.0,0.0
2008-03-09,54.0,35.0
2008-04-09,56.0,35.0
2008-05-09,83.0,65.0
2008-06-09,90.0,70.0
2008-07-09,83.0,65.0
2008-08-09,96.0,72.0
2008-09-09,76.0,52.0
2008-10-09,71.0,48.0
2008-11-09,45.0,28.0
2008-12-09,40.0,18.0
2009-01-09,14.0,6.0
2009-02-09,43.0,15.0
2009-03-09,36.0,27.0
2009-04-09,60.0,43.0
2009-05-09,58.0,42.0
2009-06-09,81.0,60.0
2009-07-09,89.0,67.0
2009-08-09,94.0,67.0
2009-09-09,72.0,54.0
2009-10-09,70.0,51.0
2009-11-09,36.0,32.0
2009-12-09,17.0,11.0
2010-01-09,23.0,17.0
2010-02-09,1.0,-5.0
2010-03-09,22.0,6.0
2010-04-09,45.0,31.0
2010-05-09,74.0,53.0
2010-06-09,89.0,63.0
2010-07-09,86.0,70.0
2010-08-09,87.0,69.0
2010-09-09,90.0,65.0
2010-10-09,47.0,41.0
2010-11-09,55.0,36.0
2010-12-09,30.0,19.0
2011-01-09,-5.0,-13.0
2011-02-09,34.0,17.0
2011-03-09,29.0,17.0
2011-04-09,66.0,39.0
2011-05-09,58.0,40.0
2011-06-09,84.0,67.0
2011-07-09,84.0,67.0
2011-08-09,76.0,61.0
2011-09-09,82.0,63.0
2011-10-09,58.0,42.0
2011-11-09,40.0,30.0
2011-12-09,16.0,11.0
2012-01-09,17.0,5.0
2012-02-09,4.0,-5.0
2012-03-09,36.0,22.0
2012-04-09,67.0,44.0
2012-05-09,71.0,58.0
2012-06-09,85.0,67.0
2012-07-09,90.0,70.0
2012-08-09,85.0,71.0
2012-09-09,72.0,54.0
2012-10-09,61.0,43.0
2012-11-09,26.0,14.0
2012-12-09,34.0,10.0
