date,tmax,tmin
2000-01-31,11.0,-3.0
2000-03-31,53.0,40.0
2000-05-31,82.0,62.0
2000-07-31,88.0,75.0
2000-08-31,74.0,57.0
2000-10-31,45.0,34.0
2000-12-31,38.0,13.0
2001-01-31,10.0,1.0
2001-03-31,68.0,47.0
2001-05-31,90.0,67.0
2001-07-31,58.0,55.0
2001-08-31,78.0,58.0
2001-10-31,38.0,29.0
2001-12-31,26.0,9.0
2002-01-31,16.0,-1.0
2002-03-31,67.0,43.0
2002-05-31,84.0,69.0
2002-07-31,87.0,64.0
2002-08-31,72.0,52.0
2002-10-31,52.0,39.0
2002-12-31,15.0,2.0
2003-01-31,25.0,8.0
2003-03-31,56.0,36.0
2003-05-31,75.0,54.0
2003-07-31,76.0,56.0
2003-08-31,82.0,63.0
2003-10-31,69.0,45.0
2003-12-31,31.0,19.0
2004-01-31,4.0,-6.0
2004-03-31,60.0,38.0
2004-05-31,85.0,65.0
2004-07-31,80.0,62.0
2004-08-31,84.0,65.0
2004-10-31,49.0,33.0
2004-12-31,7.0,-10.0
2005-01-31,-3.0,-16.0
2005-03-31,62.0,40.0
2005-05-31,85.0,62.0
2005-07-31,86.0,74.0
2005-08-31,75.0,58.0
2005-10-31,57.0,40.0
2005-12-31,31.0,18.0
2006-01-31,11.0,-2.0
2006-03-31,53.0,28.0
2006-05-31,84.0,68.0
2006-07-31,105.0,76.0
2006-08-31,75.0,59.0
2006-10-31,59.0,43.0
2006-12-31,31.0,8.0
2007-01-31,29.0,9.0
2007-03-31,43.0,33.0
2007-05-31,82.0,55.0
2007-07-31,85.0,64.0
2007-08-31,89.0,68.0
2007-10-31,48.0,33.0
2007-12-31,5.0,-8.0
2008-01-31,15.0,0.0
2008-03-31,54.0,31.0
2008-05-31,95.0,71.0
2008-07-31,93.0,71.0
2008-08-31,81.0,63.0
2008-10-31,53.0,38.0
2008-12-31,22.0,12.0
2009-01-31,36.0,13.0
2009-03-31,62.0,47.0
2009-05-31,83.0,65.0
2009-07-31,90.0,66.0
2009-08-31,80.0,62.0
2009-10-31,45.0,30.0
2009-12-31,32.0,6.0
2010-01-31,22.0,3.0
2010-03-31,34.0,19.0
2010-05-31,84.0,68.0
2010-07-31,76.0,65.0
2010-08-31,87.0,67.0
2010-10-31,57.0,38.0
2010-12-31,25.0,0.0
2011-01-31,11.0,-3.0
2011-03-31,51.0,37.0
2011-05-31,84.0,68.0
2011-07-31,90.0,74.0
2011-08-31,67.0,53.0
2011-10-31,38.0,26.0
2011-12-31,22.0,10.0
2012-01-31,12.0,-4.0
2012-03-31,57.0,40.0
2012-05-31,84.0,71.0
2012-07-31,91.0,71.0
2012-08-31,71.0,56.0
2012-10-31,56.0,37.0
2012-12-31,25.0,-1.0
