date,tmin
2013-01-01,21.01533172280152
2013-01-02,18.88044512537705
2013-01-03,24.03759802967626
2013-01-04,22.70286642219947
2013-01-05,18.13924056568715
2013-01-06,21.932423549139656
2013-01-07,23.237205321700877
2013-01-08,24.43703110358475
2013-01-09,19.682759790697446
2013-01-10,21.04423477118864
2013-01-11,20.109831143630647
2013-01-12,16.617845768047136
2013-01-13,19.79720159706817
2013-01-14,22.59158291119893
2013-01-15,22.99087996694993
2013-01-16,25.75818859805384
2013-01-17,21.500889807342983
2013-01-18,30.112157228741694
2013-01-19,29.11601882453072
2013-01-20,26.69406079831225
2013-01-21,19.935917099792228
2013-01-22,12.980023451029375
2013-01-23,13.13167978084821
2013-01-24,18.775850207087792
2013-01-25,25.43270545036532
2013-01-26,20.989543615238816
2013-01-27,24.35478639660557
2013-01-28,22.845656854880875
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,19.778713809263948
2013-02-02,15.370329362076655
2013-02-03,17.986460422274792
2013-02-04,22.51640295706962
2013-02-05,21.361621619064024
2013-02-06,26.92115739247037
2013-02-07,19.246699414382515
2013-02-08,20.698153082797425
2013-02-09,23.044634939708
2013-02-10,21.76783164374946
2013-02-11,19.36041866325604
2013-02-12,27.88444020399385
2013-02-13,23.39742163669509
2013-02-14,27.06411283168829
2013-02-15,25.268371396274308
2013-02-16,26.69775802790349
2013-02-17,23.84917041971895
2013-02-18,21.575461778282985
2013-02-19,23.928510422812252
2013-02-20,28.549642093628865
2013-02-21,30.455998282709817
2013-02-22,27.91125610659017
2013-02-23,30.655643966093717
2013-02-24,27.15031240015084
2013-02-25,30.843831062933607
2013-02-26,28.079769784791694
2013-02-27,28.23456598958481
2013-02-28,30.261274343311065
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,37.969262784087256
2013-03-02,32.35824336557053
2013-03-03,33.005132192603696
2013-03-04,29.145039081867555
2013-03-05,33.66351352651582
2013-03-06,29.7978869657673
2013-03-07,34.20056666115631
2013-03-08,33.18246329550837
2013-03-09,32.15154489597381
2013-03-10,32.21192275540491
2013-03-11,27.85338176173769
2013-03-12,27.137583464104484
2013-03-13,26.093435748579985
2013-03-14,41.746027442694725
2013-03-15,37.89255455932129
2013-03-16,37.622474547198145
2013-03-17,41.102778991170496
2013-03-18,34.44180438021988
2013-03-19,32.060073274274345
2013-03-20,37.27086462679719
2013-03-21,36.81169651042685
2013-03-22,38.80736878435594
2013-03-23,39.260536351138896
2013-03-24,46.93679824039692
2013-03-25,38.883222466402295
2013-03-26,38.3931810046495
2013-03-27,46.36075480727212
2013-03-28,49.14461687409728
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,41.18837239423865
2013-04-02,41.2108076301968
2013-04-03,34.998652470934175
2013-04-04,46.89310538205093
2013-04-05,43.890979129387986
2013-04-06,44.25791348431832
2013-04-07,39.19018378925199
2013-04-08,50.34738559196004
2013-04-09,63.21658626395913
2013-04-10,62.04067462256259
2013-04-11,55.28389532934956
2013-04-12,53.923497881294615
2013-04-13,46.78968716024043
2013-04-14,54.604110824516546
2013-04-15,61.33126805443089
2013-04-16,54.3284534374477
2013-04-17,50.6933072710137
2013-04-18,58.02554245839126
2013-04-19,58.91112572870103
2013-04-20,59.309175463262996
2013-04-21,59.436031271646826
2013-04-22,57.00666631668618
2013-04-23,65.94100313366303
2013-04-24,61.48102074950375
2013-04-25,51.70476256408044
2013-04-26,43.355522762977685
2013-04-27,62.42735589286219
2013-04-28,60.00748587582397
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,59.525975495032775
2013-05-02,63.20969429143306
2013-05-03,65.00004590838995
2013-05-04,60.93553139039873
2013-05-05,70.06015633939546
2013-05-06,58.79135388818786
2013-05-07,73.54926508215001
2013-05-08,61.99560521475079
2013-05-09,63.82011106047587
2013-05-10,65.92746706817152
2013-05-11,71.44839423957593
2013-05-12,62.13169461451489
2013-05-13,50.38177227634777
2013-05-14,55.65656532240818
2013-05-15,53.93847240308636
2013-05-16,57.78592981532632
2013-05-17,61.6751337004527
2013-05-18,62.398098578597576
2013-05-19,69.02101676244251
2013-05-20,65.8469736417456
2013-05-21,67.99384376298774
2013-05-22,65.96811803921554
2013-05-23,64.69253411501217
2013-05-24,64.81373681946778
2013-05-25,59.99099360737121
2013-05-26,61.86866047071369
2013-05-27,64.34140897263035
2013-05-28,62.87019871822909
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,62.546585865646534
2013-06-02,66.80609100062145
2013-06-03,67.99997701570913
2013-06-04,62.01034355120519
2013-06-05,69.11359253535605
2013-06-06,70.40853866759016
2013-06-07,71.06329866078623
2013-06-08,61.160272800794715
2013-06-09,63.34977520061136
2013-06-10,71.77435090080905
2013-06-11,63.05501957292901
2013-06-12,72.10718377261273
2013-06-13,62.97917723531605
2013-06-14,70.88763760241649
2013-06-15,67.43321582701982
2013-06-16,68.13115750727339
2013-06-17,71.17579192847995
2013-06-18,71.79455904038322
2013-06-19,74.98613009697443
2013-06-20,77.50059941165831
2013-06-21,68.73614743891196
2013-06-22,71.04423244674759
2013-06-23,79.97841870461929
2013-06-24,72.82572036238108
2013-06-25,70.55824758895187
2013-06-26,76.6257475393412
2013-06-27,74.47545064124388
2013-06-28,72.43121953462617
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,74.1995957026664
2013-07-02,79.54563489632119
2013-07-03,75.99995401814543
2013-07-04,80.01278187470307
2013-07-05,68.16910912314879
2013-07-06,73.53333768423336
2013-07-07,71.60597877854062
2013-07-08,71.70079815642563
