date,tmin
2013-01-01,28.42516971686936
2013-01-02,28.986429039863825
2013-01-03,29.398949266852988
2013-01-04,27.45859118297127
2013-01-05,19.561202181315124
2013-01-06,20.888422461418873
2013-01-07,25.29195809279405
2013-01-08,24.132508105930683
2013-01-09,25.28704419991353
2013-01-10,24.844517029013787
2013-01-11,25.248566015839142
2013-01-12,24.049246991183036
2013-01-13,25.176173334772486
2013-01-14,27.577702383389354
2013-01-15,31.19400169520463
2013-01-16,29.06239258599505
2013-01-17,30.05404998257957
2013-01-18,34.11146170350779
2013-01-19,31.458501128939595
2013-01-20,30.150470140471143
2013-01-21,24.860540882284504
2013-01-22,21.514642184776953
2013-01-23,20.028461859542464
2013-01-24,20.09628076062989
2013-01-25,22.603214056245452
2013-01-26,22.239987709279053
2013-01-27,24.753798954978336
2013-01-28,25.841366553605386
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,27.03777233308689
2013-02-02,21.20355285147484
2013-02-03,21.998467841932484
2013-02-04,29.97247474316996
2013-02-05,24.959999629022327
2013-02-06,30.5581817176094
2013-02-07,23.746551134500194
2013-02-08,26.440042066682462
2013-02-09,27.96993423050195
2013-02-10,25.676608057711807
2013-02-11,22.63200862283127
2013-02-12,29.454376725743266
2013-02-13,30.1330735681482
2013-02-14,28.956441759839638
2013-02-15,35.70270057419372
2013-02-16,30.90260683236961
2013-02-17,27.272742392749162
2013-02-18,26.471364201654172
2013-02-19,26.118614944435876
2013-02-20,35.12216025546069
2013-02-21,43.957143522409886
2013-02-22,37.380840186874366
2013-02-23,39.12650301787062
2013-02-24,34.99481705886103
2013-02-25,37.611900592830246
2013-02-26,27.75672781693569
2013-02-27,27.88928173373884
2013-02-28,29.97693660218325
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,41.089195657540884
2013-03-02,34.922897623143356
2013-03-03,33.61765423769467
2013-03-04,35.59186352584358
2013-03-05,42.56766345811084
2013-03-06,48.273240160656826
2013-03-07,40.43503620491186
2013-03-08,38.93966321092628
2013-03-09,35.29654531676685
2013-03-10,32.12987450119512
2013-03-11,32.49757196980123
2013-03-12,28.074128024618712
2013-03-13,31.981761601431757
2013-03-14,42.01367908073753
2013-03-15,43.51039557423304
2013-03-16,39.79226210141857
2013-03-17,42.262858891940695
2013-03-18,39.41774897877529
2013-03-19,32.86532852796044
2013-03-20,36.92404430883681
2013-03-21,32.63264985923441
2013-03-22,40.860929169157046
2013-03-23,41.658647594674356
2013-03-24,37.04922677523019
2013-03-25,39.57145192032581
2013-03-26,46.25861091717882
2013-03-27,47.76570732504679
2013-03-28,45.787736771905
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,54.35455924971485
2013-04-02,48.3886975337745
2013-04-03,41.44331763045224
2013-04-04,46.0805415357201
2013-04-05,47.359826843840935
2013-04-06,59.14362257158509
2013-04-07,51.68671866753191
2013-04-08,52.733879437276315
2013-04-09,60.674218308396384
2013-04-10,54.43139337436836
2013-04-11,58.83618955296813
2013-04-12,51.841743115432436
2013-04-13,56.736423417984845
2013-04-14,52.88079262697946
2013-04-15,48.98811541537194
2013-04-16,52.70843774402755
2013-04-17,55.29048132031552
2013-04-18,60.87605993315139
2013-04-19,60.7113190974712
2013-04-20,61.014137220553074
2013-04-21,56.7348597454471
2013-04-22,61.46289104697171
2013-04-23,65.79383784138389
2013-04-24,57.26065436851407
2013-04-25,56.99038910137576
2013-04-26,52.16201073035123
2013-04-27,56.11439220181144
2013-04-28,61.420852134463644
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,63.75132104527749
2013-05-02,58.21551745510544
2013-05-03,64.50707115231393
2013-05-04,59.85865981829264
2013-05-05,62.32399133960958
2013-05-06,61.194575210462396
2013-05-07,66.05557501514113
2013-05-08,65.82721694299676
2013-05-09,67.0745054589143
2013-05-10,64.18857145554297
2013-05-11,69.21205387352659
2013-05-12,71.66434739058089
2013-05-13,57.56934973597521
2013-05-14,69.14210964366805
2013-05-15,61.114321260329426
2013-05-16,57.67975647234943
2013-05-17,63.937836375677435
2013-05-18,68.05240235958098
2013-05-19,63.87787908417789
2013-05-20,69.52572182998796
2013-05-21,64.47618976252676
2013-05-22,72.53256463460372
2013-05-23,65.05810004857766
2013-05-24,69.6887784524302
2013-05-25,62.54324321322047
2013-05-26,60.326846077163324
2013-05-27,69.24498053062332
2013-05-28,66.33813866383106
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,68.83452878203633
2013-06-02,68.82760775669098
2013-06-03,68.41696623123882
2013-06-04,65.99626490388958
2013-06-05,73.92806138591072
2013-06-06,69.71384223860886
2013-06-07,63.209005832841314
2013-06-08,73.87055639420403
2013-06-09,73.43990972277486
2013-06-10,72.42304475541712
2013-06-11,67.78502432641376
2013-06-12,73.16243770378706
2013-06-13,71.37540590006179
2013-06-14,76.9454607753093
2013-06-15,69.99562357541846
2013-06-16,72.83953300354118
2013-06-17,72.27934008526594
2013-06-18,74.10634613456385
2013-06-19,74.72400677656479
2013-06-20,75.87744940052002
2013-06-21,78.1546882302613
2013-06-22,77.77611122695367
2013-06-23,80.6745043627363
2013-06-24,77.47380761890732
2013-06-25,77.19990700648945
2013-06-26,78.45336101652558
2013-06-27,75.42834771849749
2013-06-28,71.62145534596056
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,68.50647669930706
2013-07-02,72.19009416545055
2013-07-03,69.01692643648494
2013-07-04,78.85886542390436
2013-07-05,64.35970235593055
2013-07-06,72.58617245130155
2013-07-07,73.94566986315903
2013-07-08,75.85498931029079
