date,tmin
2013-01-01,51.74616690987924
2013-01-02,48.08982363800749
2013-01-03,51.53786876549768
2013-01-04,42.37011991256193
2013-01-05,40.803325104810774
2013-01-06,40.1491458142251
2013-01-07,48.92384324311641
2013-01-08,47.5316027281686
2013-01-09,46.70257732696511
2013-01-10,44.84139844598168
2013-01-11,46.72259660100478
2013-01-12,49.60361871402029
2013-01-13,48.400329143442754
2013-01-14,54.71945322104654
2013-01-15,55.646808445614774
2013-01-16,51.98304211806671
2013-01-17,49.2215972650199
2013-01-18,51.55918078022946
2013-01-19,59.73820161357753
2013-01-20,54.20517387249289
2013-01-21,49.573806198203144
2013-01-22,42.9105933888446
2013-01-23,40.91839255883389
2013-01-24,40.679992557051
2013-01-25,38.21408210577571
2013-01-26,39.30397296434053
2013-01-27,40.723102059297474
2013-01-28,51.37738614760526
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,46.13286104801876
2013-02-02,54.319953951118485
2013-02-03,48.73666844864466
2013-02-04,50.76952480313527
2013-02-05,57.55655340076023
2013-02-06,63.66371500744978
2013-02-07,53.718325302230504
2013-02-08,48.70925028153609
2013-02-09,45.502121341177904
2013-02-10,46.46659695789221
2013-02-11,46.065717989119214
2013-02-12,46.8836469215426
2013-02-13,52.48929986616876
2013-02-14,60.78400690817204
2013-02-15,65.01453366805225
2013-02-16,54.221127463797714
2013-02-17,48.55841048268272
2013-02-18,45.1784306553696
2013-02-19,49.49548726348604
2013-02-20,43.18049786518851
2013-02-21,57.706895784795634
2013-02-22,62.98613781318692
2013-02-23,68.06456798787103
2013-02-24,66.59912351026435
2013-02-25,52.95472176050322
2013-02-26,48.48380967725382
2013-02-27,45.917232863832645
2013-02-28,41.45902968992016
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,53.030160657755474
2013-03-02,58.83804738805914
2013-03-03,62.43478976312439
2013-03-04,62.1052363036689
2013-03-05,68.69298177646677
2013-03-06,72.21764898256092
2013-03-07,59.9082264043034
2013-03-08,53.11119806142218
2013-03-09,50.010842565625495
2013-03-10,49.78793890369436
2013-03-11,46.561179581745854
2013-03-12,48.694307823729325
2013-03-13,53.964631065008746
2013-03-14,53.287160668326045
2013-03-15,63.37158446178173
2013-03-16,64.8695156147607
2013-03-17,72.14509092218564
2013-03-18,66.89447958043263
2013-03-19,64.67576317876434
2013-03-20,70.80839431305587
2013-03-21,68.35373753513348
2013-03-22,64.64914816070927
2013-03-23,53.89113565749742
2013-03-24,51.07406775936504
2013-03-25,52.936574194248465
2013-03-26,48.320459836299285
2013-03-27,50.02296044751136
2013-03-28,61.84249715510994
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,57.13276735312288
2013-04-02,61.08208400316933
2013-04-03,67.98204598494449
2013-04-04,68.28649889036073
2013-04-05,66.72890033191979
2013-04-06,65.35008262634716
2013-04-07,61.53846426087594
2013-04-08,60.88741673177335
2013-04-09,63.61737143246589
2013-04-10,69.23038078088976
2013-04-11,71.00887009173185
2013-04-12,72.99194958572055
2013-04-13,68.32144486583721
2013-04-14,70.86617488785107
2013-04-15,72.25021924609995
2013-04-16,74.71829670190606
2013-04-17,67.42006224521701
2013-04-18,71.84636534014277
2013-04-19,68.48163629090746
2013-04-20,69.60180471166363
2013-04-21,67.2556578837439
2013-04-22,64.43145027333175
2013-04-23,69.94107246786321
2013-04-24,72.99163545433011
2013-04-25,72.06901070335569
2013-04-26,69.31855881936869
2013-04-27,65.71066098651005
2013-04-28,70.03767247581462
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,78.9674408967028
2013-05-02,77.94766267747741
2013-05-03,71.76396212924516
2013-05-04,73.30463929484576
2013-05-05,76.28050001757444
2013-05-06,74.15847830087327
2013-05-07,73.03823629584677
2013-05-08,77.52965237392121
2013-05-09,78.87178391859074
2013-05-10,78.74344957643328
2013-05-11,78.56416625765087
2013-05-12,73.612337540871
2013-05-13,79.1089331524139
2013-05-14,75.22330886342978
2013-05-15,78.77412062313215
2013-05-16,74.53819641817026
2013-05-17,79.24621250531149
2013-05-18,76.30087048675534
2013-05-19,74.02147947767756
2013-05-20,71.77599716594983
2013-05-21,75.84027398128637
2013-05-22,72.03374828132453
2013-05-23,69.17374755413286
2013-05-24,69.88324352760965
2013-05-25,72.96829903628445
2013-05-26,78.15353122725699
2013-05-27,79.9591613124465
2013-05-28,74.20597853620215
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,72.98091442531744
2013-06-02,74.02438978587837
2013-06-03,75.06784961957509
2013-06-04,75.29694039017403
2013-06-05,74.9073990702243
2013-06-06,79.19590977621444
2013-06-07,77.36413100844993
2013-06-08,79.93505125177495
2013-06-09,78.27101710999946
2013-06-10,79.53876378272808
2013-06-11,77.84050104002256
2013-06-12,78.77534080728647
2013-06-13,74.97386948655019
2013-06-14,74.0967206462875
2013-06-15,72.868002016181
2013-06-16,76.3814923201914
2013-06-17,75.33021264174779
2013-06-18,75.48754359039692
2013-06-19,79.32434365879726
2013-06-20,78.92228973475594
2013-06-21,76.94892939388747
2013-06-22,75.8235123677868
2013-06-23,77.1546122173223
2013-06-24,76.06112884188288
2013-06-25,78.01115435409359
2013-06-26,74.20646995552539
2013-06-27,78.27747422743387
2013-06-28,81.42419251626009
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,75.00614886641044
2013-07-02,73.98774574525405
2013-07-03,75.75385405925438
2013-07-04,73.96860987329906
2013-07-05,77.77566374020391
2013-07-06,78.11056387108297
2013-07-07,78.12471738278282
2013-07-08,77.7901113068848
