date,tmin
2013-01-01,18.02756467687636
2013-01-02,22.17078762682723
2013-01-03,18.54649534268901
2013-01-04,16.36391129314687
2013-01-05,15.528593870952857
2013-01-06,17.914829668790073
2013-01-07,25.60948692561561
2013-01-08,24.29812265289011
2013-01-09,18.297054734956998
2013-01-10,18.31867575706384
2013-01-11,14.73224430723492
2013-01-12,13.737149846968867
2013-01-13,16.456254997615634
2013-01-14,19.34056446878891
2013-01-15,18.842128123314584
2013-01-16,26.72678985534505
2013-01-17,26.29147940696261
2013-01-18,27.99798243331841
2013-01-19,29.14337338313005
2013-01-20,20.634357607201764
2013-01-21,14.110107048083684
2013-01-22,9.528390120727812
2013-01-23,7.840317631653261
2013-01-24,13.558978581608965
2013-01-25,11.897365822439186
2013-01-26,12.953464080738412
2013-01-27,20.4046140138926
2013-01-28,16.147869621731846
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,11.180001376347427
2013-02-02,8.947277715714185
2013-02-03,12.948890025068689
2013-02-04,15.792398936649995
2013-02-05,24.239454841070682
2013-02-06,19.581508664318328
2013-02-07,10.394471747417066
2013-02-08,15.253629262387662
2013-02-09,14.921597525666714
2013-02-10,19.17527687131145
2013-02-11,16.739092677345614
2013-02-12,20.291909573754822
2013-02-13,19.8046329742196
2013-02-14,24.935015936610718
2013-02-15,19.358712782963586
2013-02-16,20.42848258420072
2013-02-17,18.890905798888973
2013-02-18,15.320819469552456
2013-02-19,15.328726001387105
2013-02-20,21.764218963468924
2013-02-21,26.651523417457394
2013-02-22,26.130278208767336
2013-02-23,28.20789369254036
2013-02-24,23.48783249812819
2013-02-25,25.292519015291944
2013-02-26,20.806270031060237
2013-02-27,22.47897005057753
2013-02-28,25.603692891078357
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,31.8423960749297
2013-03-02,29.810002109039182
2013-03-03,28.507226485162143
2013-03-04,30.15137338493847
2013-03-05,26.62905373014617
2013-03-06,28.10375122032179
2013-03-07,25.897395308331014
2013-03-08,26.87334363724321
2013-03-09,22.538529316372948
2013-03-10,26.66328456474521
2013-03-11,20.15514821177036
2013-03-12,22.2847675707084
2013-03-13,27.84016212050777
2013-03-14,36.841465413708725
2013-03-15,28.86690081888814
2013-03-16,41.018904222605826
2013-03-17,36.70624768552897
2013-03-18,28.492985820626497
2013-03-19,30.249338646642776
2013-03-20,36.94836910018463
2013-03-21,31.920270306099248
2013-03-22,42.31823043434253
2013-03-23,36.63586208681743
2013-03-24,29.94483774078576
2013-03-25,33.60718864343168
2013-03-26,37.67781843889689
2013-03-27,36.49480113132274
2013-03-28,43.88841505111806
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,41.80950618226228
2013-04-02,37.26706179289038
2013-04-03,39.43161338493342
2013-04-04,37.588248971667284
2013-04-05,40.60076425519596
2013-04-06,40.66892460634763
2013-04-07,37.193002909472256
2013-04-08,59.539012989099255
2013-04-09,47.25953693403862
2013-04-10,55.251439355627014
2013-04-11,49.7249606321493
2013-04-12,52.4638817787162
2013-04-13,47.07797658088054
2013-04-14,53.31883615552261
2013-04-15,56.9676053395442
2013-04-16,43.18685089535615
2013-04-17,48.4728112919876
2013-04-18,56.81781775067112
2013-04-19,58.94048561067246
2013-04-20,54.647077435300005
2013-04-21,52.450261108438816
2013-04-22,45.41365354488014
2013-04-23,59.63832341356525
2013-04-24,53.37165790173663
2013-04-25,53.98551660724552
2013-04-26,46.9610879037512
2013-04-27,56.58045667377824
2013-04-28,53.61770530565544
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,61.36003756410743
2013-05-02,54.972688557261066
2013-05-03,61.0124783393056
2013-05-04,62.942314022104426
2013-05-05,66.68823341985254
2013-05-06,62.48619239106887
2013-05-07,66.45710787805184
2013-05-08,56.24859425988736
2013-05-09,59.18893122534197
2013-05-10,62.57011935469613
2013-05-11,66.26411388977621
2013-05-12,56.288675503473904
2013-05-13,54.988057827250394
2013-05-14,59.19331405527136
2013-05-15,52.15433772241628
2013-05-16,63.95663966602472
2013-05-17,59.918365498166466
2013-05-18,60.62209767070055
2013-05-19,68.08970800818656
2013-05-20,61.050891604939096
2013-05-21,62.812442560990064
2013-05-22,61.71698798577869
2013-05-23,64.17856795224871
2013-05-24,64.54419776820401
2013-05-25,59.66746805027051
2013-05-26,56.87968967870038
2013-05-27,66.83111378760549
2013-05-28,62.67118403608815
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,61.858038687179786
2013-06-02,61.151761217756786
2013-06-03,69.60582669230867
2013-06-04,68.32209940837264
2013-06-05,67.85016710406957
2013-06-06,71.75410774405202
2013-06-07,70.38025694794224
2013-06-08,70.53905466718106
2013-06-09,73.55386766394777
2013-06-10,60.70704168202031
2013-06-11,57.83654531427783
2013-06-12,64.58014462131489
2013-06-13,65.24246777574217
2013-06-14,64.16457784968169
2013-06-15,60.49642243854572
2013-06-16,66.58237160867971
2013-06-17,73.979153783228
2013-06-18,73.53052636667812
2013-06-19,71.68047310904102
2013-06-20,76.79067485888909
2013-06-21,70.45417047452425
2013-06-22,70.05288762325577
2013-06-23,74.29842341824912
2013-06-24,71.33350633878422
2013-06-25,68.89037343037718
2013-06-26,71.14903256264115
2013-06-27,69.37133564732842
2013-06-28,69.62911701379696
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,70.68939207764481
2013-07-02,77.99633465619674
2013-07-03,73.89403869601816
2013-07-04,68.84575629488181
2013-07-05,73.13070787507552
2013-07-06,74.15789636497583
2013-07-07,79.47336284974294
2013-07-08,73.91165146807295
