date,tmax,tmin
2000-01,25.0,13.0
2000-02,43.0,33.0
2000-03,59.0,25.0
2000-04,73.0,53.0
2000-05,90.0,61.0
2000-06,82.0,69.0
2000-07,92.0,63.0
2000-08,88.0,63.0
2000-09,68.0,57.0
2000-10,53.0,45.0
2000-11,47.0,27.0
2000-12,43.0,21.0
2001-01,32.0,21.0
2001-02,36.0,21.0
2001-03,69.0,39.0
2001-04,61.0,34.0
2001-05,83.0,64.0
2001-06,86.0,61.0
2001-07,84.0,69.0
2001-08,85.0,58.0
2001-09,74.0,55.0
2001-10,68.0,44.0
2001-11,53.0,30.0
2001-12,25.0,14.0
2002-01,43.0,17.0
2002-02,45.0,32.0
2002-03,58.0,23.0
2002-04,62.0,36.0
2002-05,81.0,59.0
2002-06,74.0,61.0
2002-07,86.0,62.0
2002-08,89.0,65.0
2002-09,77.0,46.0
2002-10,57.0,33.0
2002-11,45.0,23.0
2002-12,18.0,6.0
2003-01,44.0,22.0
2003-02,57.0,28.0
2003-03,58.0,25.0
2003-04,71.0,42.0
2003-05,85.0,54.0
2003-06,87.0,62.0
2003-07,88.0,67.0
2003-08,82.0,67.0
2003-09,80.0,55.0
2003-10,66.0,33.0
2003-11,47.0,26.0
2003-12,41.0,10.0
2004-01,27.0,4.0
2004-02,53.0,33.0
2004-03,50.0,33.0
2004-04,74.0,46.0
2004-05,90.0,58.0
2004-06,90.0,64.0
2004-07,87.0,71.0
2004-08,74.0,65.0
2004-09,72.0,55.0
2004-10,59.0,39.0
2004-11,43.0,27.0
2004-12,25.0,11.0
2005-01,36.0,20.0
2005-02,47.0,20.0
2005-03,54.0,26.0
2005-04,75.0,56.0
2005-05,82.0,56.0
2005-06,95.0,71.0
2005-07,84.0,69.0
2005-08,76.0,57.0
2005-09,73.0,52.0
2005-10,65.0,34.0
2005-11,52.0,20.0
2005-12,41.0,13.0
2006-01,37.0,17.0
2006-02,53.0,24.0
2006-03,62.0,34.0
2006-04,76.0,39.0
2006-05,79.0,60.0
2006-06,85.0,60.0
2006-07,88.0,63.0
2006-08,85.0,66.0
2006-09,68.0,60.0
2006-10,55.0,48.0
2006-11,39.0,32.0
2006-12,40.0,20.0
2007-01,40.0,19.0
2007-02,58.0,29.0
2007-03,64.0,34.0
2007-04,64.0,39.0
2007-05,79.0,60.0
2007-06,88.0,61.0
2007-07,77.0,63.0
2007-08,87.0,72.0
2007-09,79.0,52.0
2007-10,63.0,48.0
2007-11,52.0,27.0
2007-12,37.0,30.0
2008-01,22.0,3.0
2008-02,29.0,21.0
2008-03,52.0,33.0
2008-04,71.0,36.0
2008-05,87.0,57.0
2008-06,86.0,63.0
2008-07,93.0,66.0
2008-08,85.0,63.0
2008-09,53.0,49.0
2008-10,59.0,30.0
2008-11,44.0,27.0
2008-12,43.0,10.0
2009-01,28.0,4.0
2009-02,47.0,28.0
2009-03,56.0,38.0
2009-04,66.0,51.0
2009-05,83.0,53.0
2009-06,99.0,58.0
2009-07,89.0,72.0
2009-08,83.0,60.0
2009-09,80.0,56.0
2009-10,76.0,41.0
2009-11,40.0,22.0
2009-12,40.0,17.0
2010-01,42.0,15.0
2010-02,55.0,32.0
2010-03,52.0,41.0
2010-04,69.0,40.0
2010-05,86.0,63.0
2010-06,92.0,67.0
2010-07,86.0,73.0
2010-08,79.0,60.0
2010-09,64.0,49.0
2010-10,55.0,41.0
2010-11,48.0,27.0
2010-12,30.0,15.0
2011-01,30.0,4.0
2011-02,51.0,34.0
2011-03,49.0,26.0
2011-04,70.0,36.0
2011-05,77.0,60.0
2011-06,83.0,63.0
2011-07,89.0,73.0
2011-08,77.0,66.0
2011-09,76.0,46.0
2011-10,56.0,40.0
2011-11,44.0,22.0
2011-12,37.0,14.0
2012-01,26.0,5.0
2012-02,40.0,29.0
2012-03,63.0,29.0
2012-04,71.0,52.0
2012-05,81.0,56.0
2012-06,80.0,67.0
2012-07,79.0,69.0
2012-08,82.0,56.0
2012-09,75.0,57.0
2012-10,66.0,33.0
2012-11,44.0,18.0
2012-12,25.0,5.0
