date,tmax,tmin
2000-01,22.0,6.0
2000-02,38.0,24.0
2000-03,62.0,30.0
2000-04,69.0,55.0
2000-05,86.0,64.0
2000-06,75.0,65.0
2000-07,83.0,72.0
2000-08,87.0,58.0
2000-09,74.0,51.0
2000-10,51.0,35.0
2000-11,47.0,27.0
2000-12,46.0,18.0
2001-01,32.0,24.0
2001-02,46.0,19.0
2001-03,65.0,33.0
2001-04,63.0,40.0
2001-05,81.0,51.0
2001-06,86.0,59.0
2001-07,87.0,62.0
2001-08,84.0,63.0
2001-09,71.0,50.0
2001-10,60.0,54.0
2001-11,40.0,24.0
2001-12,26.0,4.0
2002-01,41.0,24.0
2002-02,51.0,35.0
2002-03,67.0,34.0
2002-04,56.0,47.0
2002-05,84.0,50.0
2002-06,78.0,57.0
2002-07,79.0,62.0
2002-08,84.0,65.0
2002-09,79.0,45.0
2002-10,49.0,37.0
2002-11,42.0,25.0
2002-12,17.0,-6.0
2003-01,35.0,27.0
2003-02,58.0,32.0
2003-03,69.0,30.0
2003-04,71.0,42.0
2003-05,87.0,57.0
2003-06,86.0,65.0
2003-07,92.0,73.0
2003-08,85.0,61.0
2003-09,74.0,56.0
2003-10,64.0,29.0
2003-11,49.0,28.0
2003-12,33.0,17.0
2004-01,31.0,1.0
2004-02,48.0,34.0
2004-03,51.0,35.0
2004-04,67.0,50.0
2004-05,83.0,62.0
2004-06,89.0,61.0
2004-07,85.0,73.0
2004-08,79.0,65.0
2004-09,73.0,53.0
2004-10,60.0,34.0
2004-11,33.0,23.0
2004-12,26.0,11.0
2005-01,33.0,21.0
2005-02,38.0,18.0
2005-03,64.0,27.0
2005-04,79.0,44.0
2005-05,81.0,62.0
2005-06,84.0,74.0
2005-07,91.0,68.0
2005-08,80.0,56.0
2005-09,69.0,59.0
2005-10,66.0,35.0
2005-11,49.0,20.0
2005-12,42.0,13.0
2006-01,38.0,23.0
2006-02,53.0,37.0
2006-03,65.0,30.0
2006-04,71.0,52.0
2006-05,65.0,57.0
2006-06,82.0,59.0
2006-07,78.0,63.0
2006-08,74.0,65.0
2006-09,74.0,60.0
2006-10,65.0,40.0
2006-11,37.0,31.0
2006-12,42.0,20.0
2007-01,38.0,15.0
2007-02,60.0,24.0
2007-03,68.0,34.0
2007-04,75.0,39.0
2007-05,85.0,57.0
2007-06,92.0,61.0
2007-07,83.0,64.0
2007-08,80.0,67.0
2007-09,77.0,55.0
2007-10,66.0,36.0
2007-11,50.0,29.0
2007-12,42.0,30.0
2008-01,27.0,11.0
2008-02,41.0,26.0
2008-03,56.0,29.0
2008-04,68.0,40.0
2008-05,89.0,55.0
2008-06,89.0,64.0
2008-07,96.0,67.0
2008-08,84.0,61.0
2008-09,62.0,51.0
2008-10,64.0,30.0
2008-11,47.0,24.0
2008-12,33.0,13.0
2009-01,34.0,4.0
2009-02,38.0,29.0
2009-03,58.0,21.0
2009-04,68.0,44.0
2009-05,85.0,54.0
2009-06,99.0,64.0
2009-07,83.0,65.0
2009-08,80.0,65.0
2009-09,78.0,51.0
2009-10,70.0,43.0
2009-11,45.0,20.0
2009-12,27.0,12.0
2010-01,32.0,13.0
2010-02,62.0,31.0
2010-03,46.0,30.0
2010-04,62.0,49.0
2010-05,85.0,63.0
2010-06,89.0,70.0
2010-07,92.0,69.0
2010-08,81.0,57.0
2010-09,67.0,51.0
2010-10,50.0,36.0
2010-11,48.0,22.0
2010-12,29.0,20.0
2011-01,36.0,9.0
2011-02,47.0,37.0
2011-03,53.0,26.0
2011-04,83.0,50.0
2011-05,82.0,55.0
2011-06,71.0,59.0
2011-07,92.0,67.0
2011-08,80.0,65.0
2011-09,78.0,48.0
2011-10,57.0,38.0
2011-11,47.0,27.0
2011-12,38.0,15.0
2012-01,31.0,5.0
2012-02,35.0,25.0
2012-03,63.0,28.0
2012-04,62.0,46.0
2012-05,81.0,58.0
2012-06,86.0,66.0
2012-07,83.0,70.0
2012-08,80.0,61.0
2012-09,67.0,56.0
2012-10,71.0,36.0
2012-11,42.0,29.0
2012-12,26.0,13.0
