date,tmax,tmin
2000-01,19.0,3.0
2000-02,29.0,15.0
2000-03,43.0,34.0
2000-04,74.0,51.0
2000-05,77.0,54.0
2000-06,93.0,76.0
2000-07,88.0,68.0
2000-08,92.0,67.0
2000-09,62.0,41.0
2000-10,47.0,28.0
2000-11,38.0,5.0
2000-12,36.0,21.0
2001-01,11.0,-9.0
2001-03,68.0,47.0
2001-04,63.0,35.0
2001-05,89.0,64.0
2001-06,87.0,69.0
2001-07,85.0,64.0
2001-08,81.0,65.0
2001-09,74.0,57.0
2001-10,37.0,31.0
2001-11,21.0,10.1
2001-12,20.1,5.0
2002-01,11.0,2.0
2002-03,63.0,39.0
2002-04,48.0,43.0
2002-05,83.0,64.0
2002-06,90.1,68.0
2002-07,83.0,69.0
2002-08,89.0,65.0
2002-09,76.0,58.0
2002-10,53.0,39.0
2002-11,27.0,19.0
2002-12,26.0,0.1
2003-01,19.0,0.1
2003-03,55.0,39.0
2003-04,83.0,69.0
2003-05,78.0,59.0
2003-06,83.0,66.0
2003-07,65.0,48.0
2003-08,77.0,57.0
2003-09,52.0,35.0
2003-10,79.0,51.0
2003-11,22.0,7.0
2003-12,22.0,1.0
2004-01,17.0,10.1
2004-02,34.0,23.0
2004-03,39.0,26.0
2004-04,54.0,38.0
2004-05,77.0,62.0
2004-06,88.0,62.0
2004-07,94.0,69.0
2004-08,85.0,61.0
2004-09,47.0,33.0
2004-10,42.0,32.0
2004-11,44.0,17.0
2004-12,11.0,-8.0
2005-01,-4.0,-14.0
2005-03,50.1,39.0
2005-04,80.1,52.0
2005-05,72.0,52.0
2005-06,76.0,62.0
2005-07,89.0,70.1
2005-08,65.0,50.1
2005-09,64.0,48.0
2005-10,50.1,34.0
2005-11,27.0,22.0
2005-12,29.0,19.0
2006-01,8.0,-1.0
2006-03,59.0,47.0
2006-04,89.0,62.0
2006-05,83.0,61.0
2006-06,89.0,68.0
2006-07,93.0,70.1
2006-08,83.0,62.0
2006-09,82.0,56.0
2006-10,62.0,41.0
2006-11,16.0,4.0
2006-12,16.0,10.1
2007-01,32.0,12.0
2007-03,58.0,30.1
2007-04,68.0,47.0
2007-05,62.0,47.0
2007-06,90.1,59.0
2007-07,76.0,55.0
2007-08,82.0,62.0
2007-09,65.0,50.1
2007-10,46.0,34.0
2007-11,34.0,18.0
2007-12,5.0,-6.0
2008-01,10.1,-3.0
2008-02,40.1,26.0
2008-03,50.1,38.0
2008-04,64.0,46.0
2008-05,90.1,66.0
2008-06,86.0,67.0
2008-07,80.1,66.0
2008-08,82.0,56.0
2008-09,77.0,55.0
2008-10,51.0,37.0
2008-11,50.1,24.0
2008-12,15.0,1.0
2009-01,29.0,9.0
2009-03,66.0,43.0
2009-04,58.0,38.0
2009-05,81.0,55.0
2009-06,94.0,70.1
2009-07,84.0,63.0
2009-08,97.0,65.0
2009-09,71.0,54.0
2009-10,43.0,36.0
2009-11,27.0,19.0
2009-12,17.0,4.0
2010-01,8.0,-3.0
2010-03,42.0,19.0
2010-04,84.0,57.0
2010-05,75.0,64.0
2010-06,77.0,58.0
2010-07,80.1,61.0
2010-08,85.0,62.0
2010-09,67.0,51.0
2010-10,52.0,35.0
2010-11,47.0,19.0
2010-12,15.0,-3.0
2011-01,6.0,-3.0
2011-03,47.0,38.0
2011-04,59.0,38.0
2011-05,81.0,57.0
2011-06,82.0,65.0
2011-07,90.1,66.0
2011-08,62.0,55.0
2011-09,73.0,49.0
2011-10,45.0,36.0
2011-11,35.0,31.0
2011-12,26.0,10.1
2012-01,4.0,-14.0
2012-02,23.0,11.0
2012-03,55.0,35.0
2012-04,73.0,56.0
2012-05,82.0,58.0
2012-06,92.0,74.0
2012-07,81.0,68.0
2012-08,81.0,61.0
2012-09,77.0,57.0
2012-10,53.0,37.0
2012-11,16.0,4.0
2012-12,6.0,-10.1
