date,tmax,tmin
2000-01,16.0,-2.0
2000-02,22.0,10.1
2000-03,24.0,12.0
2000-04,63.0,44.0
2000-05,77.0,54.0
2000-06,68.0,50.1
2000-07,75.0,58.0
2000-08,80.1,61.0
2000-09,76.0,49.0
2000-10,67.0,45.0
2000-11,42.0,27.0
2000-12,38.0,14.0
2001-01,34.0,13.0
2001-02,10.1,-1.0
2001-03,25.0,17.0
2001-04,55.0,33.0
2001-05,72.0,54.0
2001-06,74.0,53.0
2001-07,85.0,61.0
2001-08,88.0,65.0
2001-09,83.0,64.0
2001-10,58.0,41.0
2001-11,51.0,32.0
2001-12,11.0,2.0
2002-01,26.0,10.1
2002-02,28.0,13.0
2002-03,30.1,12.0
2002-04,53.0,27.0
2002-05,58.0,44.0
2002-06,81.0,64.0
2002-07,78.0,61.0
2002-08,92.0,74.0
2002-09,72.0,56.0
2002-10,68.0,51.0
2002-11,63.0,41.0
2002-12,17.0,9.0
2003-01,21.0,4.0
2003-02,30.1,9.0
2003-03,23.0,18.0
2003-04,39.0,29.0
2003-05,47.0,40.1
2003-06,90.1,70.1
2003-07,88.0,68.0
2003-08,84.0,68.0
2003-09,80.1,61.0
2003-10,61.0,44.0
2003-11,44.0,35.0
2003-12,30.1,18.0
2004-01,9.0,3.0
2004-02,1.0,-5.0
2004-03,32.0,18.0
2004-04,66.0,49.0
2004-05,76.0,49.0
2004-06,81.0,59.0
2004-07,96.0,73.0
2004-08,79.0,62.0
2004-09,77.0,57.0
2004-10,71.0,47.0
2004-11,35.0,30.1
2004-12,32.0,21.0
2005-01,16.0,3.0
2005-02,2.0,-10.1
2005-03,47.0,15.0
2005-04,74.0,33.0
2005-05,69.0,41.0
2005-06,71.0,47.0
2005-07,85.0,70.1
2005-08,85.0,74.0
2005-09,84.0,64.0
2005-10,69.0,52.0
2005-11,45.0,30.1
2005-12,15.0,6.0
2006-01,-2.0,-9.0
2006-02,28.0,18.0
2006-03,32.0,22.0
2006-04,57.0,42.0
2006-05,59.0,46.0
2006-06,77.0,52.0
2006-07,88.0,67.0
2006-08,95.0,77.0
2006-09,77.0,55.0
2006-10,79.0,56.0
2006-11,59.0,41.0
2006-12,18.0,13.0
2007-01,22.0,10.1
2007-02,27.0,18.0
2007-03,22.0,7.0
2007-04,58.0,44.0
2007-05,73.0,56.0
2007-06,91.0,65.0
2007-07,81.0,64.0
2007-08,80.1,62.0
2007-09,87.0,67.0
2007-10,48.0,39.0
2007-11,48.0,35.0
2007-12,29.0,19.0
2008-01,22.0,-4.0
2008-02,16.0,1.0
2008-03,42.0,30.1
2008-04,64.0,49.0
2008-05,81.0,59.0
2008-06,81.0,67.0
2008-07,92.0,74.0
2008-08,93.0,69.0
2008-09,78.0,63.0
2008-10,72.0,51.0
2008-11,53.0,40.1
2008-12,10.1,2.0
2009-01,19.0,5.0
2009-02,30.1,17.0
2009-03,29.0,18.0
2009-04,64.0,48.0
2009-05,76.0,60.1
2009-06,67.0,50.1
2009-07,89.0,66.0
2009-08,84.0,71.0
2009-09,64.0,49.0
2009-10,72.0,54.0
2009-11,57.0,36.0
2009-12,22.0,15.0
2010-01,31.0,18.0
2010-02,28.0,-1.0
2010-03,13.0,4.0
2010-04,50.1,34.0
2010-05,63.0,46.0
2010-06,63.0,55.0
2010-07,83.0,67.0
2010-08,83.0,62.0
2010-09,76.0,55.0
2010-10,81.0,55.0
2010-11,48.0,33.0
2010-12,27.0,14.0
2011-01,-10.1,-19.0
2011-02,30.1,15.0
2011-03,24.0,10.1
2011-04,50.1,25.0
2011-05,75.0,53.0
2011-06,89.0,63.0
2011-07,80.1,60.1
2011-08,90.1,70.1
2011-09,81.0,62.0
2011-10,74.0,63.0
2011-11,38.0,30.1
2011-12,32.0,26.0
2012-01,14.0,4.0
2012-02,18.0,3.0
2012-03,29.0,10.1
2012-04,60.1,44.0
2012-05,72.0,59.0
2012-06,78.0,62.0
2012-07,76.0,63.0
2012-08,77.0,61.0
2012-09,89.0,68.0
2012-10,69.0,45.0
2012-11,40.1,27.0
2012-12,34.0,16.0
