date,tmax,tmin
2000-01,52.0,44.0
2000-02,49.0,44.0
2000-03,71.0,50.0
2000-04,87.0,61.0
2000-05,88.0,73.0
2000-06,96.0,76.0
2000-07,98.0,81.0
2000-08,79.0,75.0
2000-09,93.0,72.0
2000-10,86.0,75.0
2000-11,81.0,60.0
2000-12,65.0,50.0
2001-01,62.0,56.0
2001-02,54.0,44.0
2001-03,75.0,60.0
2001-04,64.0,55.0
2001-05,89.0,71.0
2001-06,91.0,78.0
2001-07,92.0,80.0
2001-08,93.0,76.0
2001-09,82.0,74.0
2001-10,83.0,67.0
2001-11,75.0,51.0
2001-12,60.0,43.0
2002-01,51.0,45.0
2002-02,71.0,51.0
2002-03,71.0,53.0
2002-04,63.0,58.0
2002-05,87.0,65.0
2002-06,100.0,73.0
2002-07,96.0,79.0
2002-08,98.0,81.0
2002-09,74.0,66.0
2002-10,76.0,64.0
2002-11,67.0,53.0
2002-12,60.0,50.0
2003-01,64.0,51.0
2003-02,69.0,51.0
2003-03,76.0,54.0
2003-04,85.0,70.0
2003-05,85.0,72.0
2003-06,89.0,81.0
2003-07,101.0,81.0
2003-08,98.0,79.0
2003-09,87.0,69.0
2003-10,82.0,57.0
2003-11,76.0,60.0
2003-12,75.0,51.0
2004-01,50.0,36.0
2004-02,75.0,51.0
2004-03,54.0,52.0
2004-04,62.0,58.0
2004-05,88.0,70.0
2004-06,97.0,79.0
2004-07,98.0,78.0
2004-08,89.0,77.0
2004-09,85.0,67.0
2004-10,81.0,70.0
2004-11,77.0,68.0
2004-12,53.0,51.0
2005-01,81.0,54.0
2005-02,58.0,52.0
2005-03,59.0,48.0
2005-04,81.0,65.0
2005-05,72.0,65.0
2005-06,89.0,77.0
2005-07,94.0,77.0
2005-08,83.0,76.0
2005-09,80.0,72.0
2005-10,76.0,64.0
2005-11,72.0,57.0
2005-12,69.0,54.0
2006-01,55.0,48.0
2006-02,60.0,51.0
2006-03,58.0,50.0
2006-04,67.0,62.0
2006-05,82.0,68.0
2006-06,97.0,79.0
2006-07,85.0,78.0
2006-08,90.0,76.0
2006-09,85.0,71.0
2006-10,82.0,66.0
2006-11,70.0,62.0
2006-12,67.0,50.0
2007-01,64.0,43.0
2007-02,69.0,53.0
2007-03,70.0,63.0
2007-04,71.0,60.0
2007-05,93.0,73.0
2007-06,95.0,77.0
2007-07,100.0,80.0
2007-08,87.0,76.0
2007-09,89.0,76.0
2007-10,86.0,66.0
2007-11,68.0,62.0
2007-12,65.0,56.0
2008-01,46.0,42.0
2008-02,58.0,47.0
2008-03,75.0,51.0
2008-04,77.0,56.0
2008-05,89.0,71.0
2008-06,90.0,80.0
2008-07,101.0,73.0
2008-08,97.0,79.0
2008-09,95.0,79.0
2008-10,74.0,69.0
2008-11,70.0,57.0
2008-12,60.0,52.0
2009-01,56.0,38.0
2009-02,84.0,57.0
2009-03,69.0,51.0
2009-04,74.0,61.0
2009-05,81.0,67.0
2009-06,83.0,75.0
2009-07,93.0,77.0
2009-08,94.0,80.0
2009-09,90.0,76.0
2009-10,83.0,64.0
2009-11,76.0,58.0
2009-12,69.0,55.0
2010-01,62.0,51.0
2010-02,83.0,65.0
2010-03,64.0,53.0
2010-04,72.0,51.0
2010-05,92.0,65.0
2010-06,85.0,77.0
2010-07,93.0,79.0
2010-08,97.0,79.0
2010-09,81.0,71.0
2010-10,71.0,68.0
2010-11,72.0,56.0
2010-12,51.0,45.0
2011-01,46.0,43.0
2011-02,60.0,56.0
2011-03,65.0,48.0
2011-04,86.0,63.0
2011-05,80.0,64.0
2011-06,101.0,80.0
2011-07,96.0,81.0
2011-08,88.0,75.0
2011-09,78.0,72.0
2011-10,76.0,66.0
2011-11,70.0,54.0
2011-12,56.0,41.0
2012-01,44.0,41.0
2012-02,54.0,46.0
2012-03,70.0,46.0
2012-04,84.0,71.0
2012-05,85.0,73.0
2012-06,92.0,78.0
2012-07,89.0,80.0
2012-08,89.0,80.0
2012-09,82.0,70.0
2012-10,85.0,65.0
2012-11,64.0,57.0
2012-12,66.0,49.0
