date,tmax,tmin
2000-01,36.0,30.0
2000-03,69.0,63.0
2000-05,83.0,69.0
2000-07,91.0,76.0
2000-08,90.0,78.0
2000-10,66.0,52.0
2000-12,56.0,45.0
2001-01,49.0,43.0
2001-03,70.0,54.0
2001-05,83.0,66.0
2001-07,95.0,77.0
2001-08,77.0,72.0
2001-10,66.0,61.0
2001-12,60.0,37.0
2002-01,49.0,41.0
2002-03,76.0,60.0
2002-05,85.0,68.0
2002-07,96.0,83.0
2002-08,90.0,78.0
2002-10,64.0,58.0
2002-12,48.0,28.0
2003-01,46.0,39.0
2003-03,85.0,67.0
2003-05,88.0,73.0
2003-07,103.0,86.0
2003-08,89.0,74.0
2003-10,79.0,61.0
2003-12,50.0,39.0
2004-01,47.0,40.0
2004-03,67.0,59.0
2004-05,74.0,68.0
2004-07,96.0,81.0
2004-08,87.0,75.0
2004-10,72.0,64.0
2004-12,39.0,26.0
2005-01,43.0,33.0
2005-03,67.0,49.0
2005-05,82.0,76.0
2005-07,96.0,83.0
2005-08,90.0,76.0
2005-10,70.0,53.0
2005-12,54.0,49.0
2006-01,51.0,45.0
2006-03,69.0,62.0
2006-05,74.0,67.0
2006-07,95.0,80.0
2006-08,96.0,83.0
2006-10,77.0,65.0
2006-12,54.0,42.0
2007-01,65.0,40.0
2007-03,87.0,73.0
2007-05,91.0,76.0
2007-07,100.0,84.0
2007-08,94.0,80.0
2007-10,62.0,56.0
2007-12,47.0,36.0
2008-01,35.0,30.0
2008-03,54.0,50.0
2008-05,85.0,72.0
2008-07,80.0,78.0
2008-08,84.0,71.0
2008-10,65.0,61.0
2008-12,49.0,42.0
2009-01,56.0,44.0
2009-03,65.0,46.0
2009-05,85.0,69.0
2009-07,93.0,78.0
2009-08,78.0,69.0
2009-10,88.0,69.0
2009-12,52.0,37.0
2010-01,55.0,49.0
2010-03,68.0,56.0
2010-05,89.0,70.0
2010-07,97.0,83.0
2010-08,91.0,80.0
2010-10,69.0,51.0
2010-12,46.0,35.0
2011-01,46.0,32.0
2011-03,73.0,56.0
2011-05,89.0,73.0
2011-07,96.0,84.0
2011-08,85.0,75.0
2011-10,75.0,61.0
2011-12,51.0,44.0
2012-01,47.0,36.0
2012-03,71.0,55.0
2012-05,84.0,69.0
2012-07,98.0,86.0
2012-08,94.0,81.0
2012-10,70.0,56.0
2012-12,44.0,27.0
