date,tmax,tmin
2000-01,21.0,10.0
2000-02,40.0,22.0
2000-03,49.0,34.0
2000-04,64.0,38.0
2000-05,87.0,57.0
2000-06,85.0,63.0
2000-07,88.0,72.0
2000-08,85.0,58.0
2000-09,75.0,56.0
2000-10,68.0,47.0
2000-11,41.0,22.0
2000-12,39.0,16.0
2001-01,39.0,14.0
2001-02,47.0,26.0
2001-03,58.0,37.0
2001-04,64.0,44.0
2001-05,88.0,58.0
2001-06,86.0,60.0
2001-07,95.0,64.0
2001-08,87.0,61.0
2001-09,62.0,53.0
2001-10,65.0,42.0
2001-11,47.0,23.0
2001-12,30.0,6.0
2002-01,33.0,8.0
2002-02,45.0,36.0
2002-03,50.0,26.0
2002-04,63.0,46.0
2002-05,64.0,51.0
2002-06,78.0,62.0
2002-07,83.0,61.0
2002-08,87.0,66.0
2002-09,74.0,40.0
2002-10,48.0,28.0
2002-11,51.0,28.0
2002-12,27.0,17.0
2003-01,41.0,13.0
2003-02,48.0,24.0
2003-03,57.0,29.0
2003-04,65.0,44.0
2003-05,83.0,50.0
2003-06,92.0,67.0
2003-07,87.0,61.0
2003-08,78.0,58.0
2003-09,84.0,53.0
2003-10,59.0,30.0
2003-11,40.0,17.0
2003-12,36.0,7.0
2004-01,31.0,6.0
2004-02,50.0,22.0
2004-03,59.0,40.0
2004-04,81.0,58.0
2004-05,86.0,55.0
2004-06,89.0,65.0
2004-07,92.0,70.0
2004-08,79.0,59.0
2004-09,78.0,48.0
2004-10,58.0,30.0
2004-11,42.0,27.0
2004-12,28.0,23.0
2005-01,34.0,13.0
2005-02,49.0,28.0
2005-03,57.0,36.0
2005-04,75.0,44.0
2005-05,73.0,52.0
2005-06,98.0,67.0
2005-07,80.0,60.0
2005-08,74.0,64.0
2005-09,71.0,50.0
2005-10,60.0,39.0
2005-11,38.0,22.0
2005-12,32.0,4.0
2006-01,18.0,4.0
2006-02,44.0,15.0
2006-03,49.0,24.0
2006-04,72.0,45.0
2006-05,76.0,47.0
2006-06,85.0,69.0
2006-07,80.0,66.0
2006-08,81.0,60.0
2006-09,72.0,53.0
2006-10,59.0,38.0
2006-11,45.0,30.0
2006-12,40.0,16.0
2007-01,37.0,10.0
2007-02,49.0,26.0
2007-03,57.0,39.0
2007-04,67.0,45.0
2007-05,75.0,55.0
2007-06,71.0,61.0
2007-07,79.0,63.0
2007-08,90.0,68.0
2007-09,79.0,55.0
2007-10,69.0,36.0
2007-11,51.0,25.0
2007-12,39.0,18.0
2008-01,12.0,1.0
2008-02,43.0,20.0
2008-03,54.0,40.0
2008-04,53.0,35.0
2008-05,81.0,62.0
2008-06,85.0,63.0
2008-07,88.0,66.0
2008-08,88.0,56.0
2008-09,66.0,53.0
2008-10,57.0,40.0
2008-11,45.0,25.0
2008-12,22.0,2.0
2009-01,44.0,8.0
2009-02,49.0,25.0
2009-03,48.0,34.0
2009-04,76.0,49.0
2009-05,74.0,46.0
2009-06,85.0,57.0
2009-07,87.0,60.0
2009-08,74.0,56.0
2009-09,84.0,44.0
2009-10,69.0,42.0
2009-11,37.0,18.0
2009-12,32.0,11.0
2010-01,19.0,4.0
2010-02,59.0,26.0
2010-03,50.0,36.0
2010-04,58.0,39.0
2010-05,80.0,55.0
2010-06,96.0,67.0
2010-07,90.0,71.0
2010-08,86.0,60.0
2010-09,66.0,51.0
2010-10,67.0,55.0
2010-11,41.0,23.0
2010-12,41.0,22.0
2011-01,24.0,7.0
2011-02,55.0,26.0
2011-03,43.0,24.0
2011-04,70.0,42.0
2011-05,70.0,42.0
2011-06,82.0,65.0
2011-07,92.0,65.0
2011-08,83.0,61.0
2011-09,70.0,45.0
2011-10,56.0,50.0
2011-11,44.0,29.0
2011-12,27.0,9.0
2012-01,15.0,1.0
2012-02,47.0,27.0
2012-03,48.0,37.0
2012-04,85.0,46.0
2012-05,73.0,53.0
2012-06,90.0,67.0
2012-07,87.0,62.0
2012-08,83.0,55.0
2012-09,81.0,51.0
2012-10,60.0,34.0
2012-11,40.0,30.0
2012-12,20.0,9.0
