date,tmax
2013-01-01,72.5024274962839
2013-01-02,74.09849469402245
2013-01-03,71.58223203166304
2013-01-04,68.88260435161945
2013-01-05,59.35397274734081
2013-01-06,55.91255750069973
2013-01-07,60.01527147220799
2013-01-08,61.88972045920736
2013-01-09,62.855111771667296
2013-01-10,59.006345994891866
2013-01-11,58.7968998213388
2013-01-12,60.19515138076564
2013-01-13,62.95622616522454
2013-01-14,62.345366139766206
2013-01-15,67.29051232979616
2013-01-16,68.51581037052874
2013-01-17,71.57231874466625
2013-01-18,76.49731676828938
2013-01-19,75.33545272474875
2013-01-20,76.91942607723516
2013-01-21,74.54658834123336
2013-01-22,70.72950676399749
2013-01-23,56.74848029378243
2013-01-24,59.12005786632813
2013-01-25,53.81396222866288
2013-01-26,59.24571388947565
2013-01-27,64.38522946532933
2013-01-28,67.5626438965438
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,71.08073088516531
2013-02-02,73.06189885976016
2013-02-03,66.81833290579858
2013-02-04,69.07766407784875
2013-02-05,73.4801644490216
2013-02-06,84.69071773740833
2013-02-07,71.03593012106127
2013-02-08,60.85559082643276
2013-02-09,69.05442733111586
2013-02-10,78.54350308143012
2013-02-11,65.02980774900476
2013-02-12,64.92837753623776
2013-02-13,74.30914419695488
2013-02-14,72.93153702761335
2013-02-15,73.5260640258969
2013-02-16,73.25715029583421
2013-02-17,65.58317431331561
2013-02-18,62.49077312726156
2013-02-19,62.13042712197439
2013-02-20,62.635790808219284
2013-02-21,63.66649509520929
2013-02-22,73.73933546024304
2013-02-23,80.52210362805722
2013-02-24,86.14027756755159
2013-02-25,79.00927530936184
2013-02-26,66.82618994686408
2013-02-27,59.95714452339917
2013-02-28,57.519580362931
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,70.74473737511731
2013-03-02,83.07328719711735
2013-03-03,82.71341870723295
2013-03-04,85.39187837975231
2013-03-05,88.67976406271427
2013-03-06,93.86068833541876
2013-03-07,85.3232354214443
2013-03-08,84.55066271470348
2013-03-09,74.85222071917856
2013-03-10,60.430171607734366
2013-03-11,62.54241758827664
2013-03-12,61.56918850824998
2013-03-13,64.20918409612568
2013-03-14,69.33249578408802
2013-03-15,83.75517593264277
2013-03-16,83.82681049620864
2013-03-17,93.47922164146898
2013-03-18,90.99020652903471
2013-03-19,86.1687258550223
2013-03-20,82.53466666025604
2013-03-21,82.07836345716088
2013-03-22,85.98232419972669
2013-03-23,82.48665269645704
2013-03-24,67.80762898577997
2013-03-25,71.49624061789943
2013-03-26,72.84562332279147
2013-03-27,73.98699134038668
2013-03-28,77.3430002915067
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,77.7752852789723
2013-04-02,80.53456940715847
2013-04-03,85.90812819046506
2013-04-04,83.77861178001096
2013-04-05,89.5529230158965
2013-04-06,81.15057715704633
2013-04-07,78.14178337548907
2013-04-08,80.13044992506951
2013-04-09,81.48381266252609
2013-04-10,84.53207530898024
2013-04-11,80.71663288110454
2013-04-12,86.9825200482138
2013-04-13,90.3754500627333
2013-04-14,89.2157855981842
2013-04-15,93.34919612020512
2013-04-16,92.52809660416206
2013-04-17,94.4773659332362
2013-04-18,95.47471175124521
2013-04-19,96.7749186018651
2013-04-20,93.24989652181208
2013-04-21,78.17574776467917
2013-04-22,83.92212757953762
2013-04-23,94.11372208099172
2013-04-24,97.96462264160571
2013-04-25,96.88308770019917
2013-04-26,87.16363883225912
2013-04-27,91.99914510984136
2013-04-28,95.54298606081028
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,93.20637266212593
2013-05-02,95.50766132536585
2013-05-03,94.85105016031584
2013-05-04,98.81682030116416
2013-05-05,90.63649465729479
2013-05-06,91.9251282506656
2013-05-07,91.68526746077835
2013-05-08,93.78557908610522
2013-05-09,94.240130735773
2013-05-10,95.68676496320292
2013-05-11,92.75509495389048
2013-05-12,98.77897364358776
2013-05-13,96.40821726783577
2013-05-14,98.38866849411929
2013-05-15,89.63537662083345
2013-05-16,88.57630620549111
2013-05-17,86.63803422067022
2013-05-18,90.23249185241748
2013-05-19,88.68736905377085
2013-05-20,90.82661304370446
2013-05-21,88.34853125516042
2013-05-22,88.16188817958415
2013-05-23,90.50529257786744
2013-05-24,91.151020113259
2013-05-25,88.56810307987392
2013-05-26,85.97825352309637
2013-05-27,90.00015350445088
2013-05-28,88.68039233795744
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,86.5502942204586
2013-06-02,84.94051197617974
2013-06-03,88.80793037347526
2013-06-04,90.20237198531154
2013-06-05,92.28662499770992
2013-06-06,92.00884883344752
2013-06-07,87.9302290659769
2013-06-08,89.5470345058417
2013-06-09,92.11300453888542
2013-06-10,88.61786229784971
2013-06-11,101.0895618760048
2013-06-12,95.65366747970036
2013-06-13,88.76769911535402
2013-06-14,92.05793450317648
2013-06-15,86.74634100996609
2013-06-16,85.58839223065534
2013-06-17,83.22412884792041
2013-06-18,87.1455330390387
2013-06-19,92.05784183551384
2013-06-20,84.66786804883503
2013-06-21,85.61498217055053
2013-06-22,89.1156101779533
2013-06-23,88.06251255874729
2013-06-24,90.77280186000814
2013-06-25,93.28986734661957
2013-06-26,93.16030818951204
2013-06-27,96.000032952842
2013-06-28,92.06098551872653
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,89.54070812096475
2013-07-02,90.46809100374342
2013-07-03,87.37609537154336
2013-07-04,88.89897045954002
2013-07-05,90.06487076422354
2013-07-06,90.0125270153612
2013-07-07,89.89180828880724
2013-07-08,92.36560730629299
