date,tmax
2013-01-01,41.38268310133097
2013-01-02,38.17621236414711
2013-01-03,44.05921213981971
2013-01-04,47.587367611496184
2013-01-05,44.90476503729081
2013-01-06,50.8536747430778
2013-01-07,53.02652492145925
2013-01-08,51.45061651932075
2013-01-09,43.22481959095374
2013-01-10,36.52566958780683
2013-01-11,37.572349521330906
2013-01-12,36.79906716938011
2013-01-13,30.48621982048851
2013-01-14,26.90685025243668
2013-01-15,35.465963639781855
2013-01-16,29.195020719997906
2013-01-17,27.747427080959568
2013-01-18,28.229448580729546
2013-01-19,28.286483064926728
2013-01-20,31.51862209673477
2013-01-21,28.669449784621396
2013-01-22,27.99912333850861
2013-01-23,27.719873451522865
2013-01-24,28.402628665243768
2013-01-25,26.855145647107506
2013-01-26,31.421486329513375
2013-01-27,27.466844295017648
2013-01-28,30.73191480223367
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,38.874228607892256
2013-02-02,33.55120737849938
2013-02-03,35.615531888313605
2013-02-04,36.8609955921694
2013-02-05,32.651091563465364
2013-02-06,32.961774600297126
2013-02-07,38.44686495523254
2013-02-08,35.334101704173285
2013-02-09,31.902061512313303
2013-02-10,41.564734397364795
2013-02-11,39.51488038017179
2013-02-12,36.18120058894554
2013-02-13,37.47712373963292
2013-02-14,44.12918194485092
2013-02-15,46.94872012756297
2013-02-16,44.59142783140375
2013-02-17,45.06021287528173
2013-02-18,48.320299793436355
2013-02-19,54.908656502124316
2013-02-20,49.27820673944415
2013-02-21,56.2241262458801
2013-02-22,59.6622760181929
2013-02-23,58.68685519992098
2013-02-24,52.16694392720689
2013-02-25,47.07046286066959
2013-02-26,48.12243719613232
2013-02-27,50.99739987996888
2013-02-28,56.56733025615429
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,62.50287224974878
2013-03-02,57.84724184104778
2013-03-03,64.58931375860047
2013-03-04,57.11377573061683
2013-03-05,59.71439964619304
2013-03-06,58.28077828311071
2013-03-07,53.443518651897485
2013-03-08,66.71349215378414
2013-03-09,68.2856700332932
2013-03-10,75.86047096562733
2013-03-11,67.84552444425243
2013-03-12,65.57310339187157
2013-03-13,70.45840213180247
2013-03-14,66.85537275530565
2013-03-15,71.23939706157303
2013-03-16,69.52444244553911
2013-03-17,72.88194812432134
2013-03-18,75.40649614681885
2013-03-19,70.3707236430511
2013-03-20,59.41632677967633
2013-03-21,65.57901279743037
2013-03-22,66.17560371553914
2013-03-23,66.19170538902026
2013-03-24,66.37640632652166
2013-03-25,76.55228719473142
2013-03-26,76.54817952928278
2013-03-27,76.37791775362328
2013-03-28,65.91941965076013
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,59.57299163572757
2013-04-02,67.22672155296658
2013-04-03,64.81016683502243
2013-04-04,61.81625480290532
2013-04-05,73.57734449046359
2013-04-06,75.84393110357487
2013-04-07,80.77467789253588
2013-04-08,74.68829158303656
2013-04-09,74.43714661199185
2013-04-10,67.32251558478471
2013-04-11,60.6753599042891
2013-04-12,63.11736123241247
2013-04-13,70.62369906427669
2013-04-14,66.33375652939804
2013-04-15,75.65676859206191
2013-04-16,74.56689672231838
2013-04-17,76.17497369011605
2013-04-18,68.86652807757939
2013-04-19,62.93476242051379
2013-04-20,70.19989807527716
2013-04-21,62.957585491652345
2013-04-22,60.56318588251894
2013-04-23,70.99480244106743
2013-04-24,69.0882187156445
2013-04-25,85.04380163093728
2013-04-26,71.35924818301372
2013-04-27,83.63035938328194
2013-04-28,92.8564468854501
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,89.37920320251742
2013-05-02,89.22271409306107
2013-05-03,81.33846663527065
2013-05-04,79.9719230700454
2013-05-05,84.3391850029529
2013-05-06,86.13076283508245
2013-05-07,87.08048048255468
2013-05-08,66.82239276462789
2013-05-09,85.06821435136331
2013-05-10,77.81532520668017
2013-05-11,85.51671661295828
2013-05-12,71.15098053164121
2013-05-13,77.24956576014421
2013-05-14,87.22273135595198
2013-05-15,94.30611411360884
2013-05-16,100.19947516003374
2013-05-17,89.08907871784714
2013-05-18,91.98310192491695
2013-05-19,87.55721780198459
2013-05-20,98.29094521471094
2013-05-21,92.18822939262381
2013-05-22,86.68260132803385
2013-05-23,90.90046676100886
2013-05-24,83.58967537078722
2013-05-25,88.06155209770432
2013-05-26,86.98175394714919
2013-05-27,87.60438747301296
2013-05-28,85.7802272627347
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,91.51181467009987
2013-06-02,97.04845111693837
2013-06-03,94.77614942384008
2013-06-04,91.22326330988771
2013-06-05,93.93645069766468
2013-06-06,89.34169792467817
2013-06-07,81.15740356333059
2013-06-08,90.76902012080869
2013-06-09,88.37259653992125
2013-06-10,86.23196319864536
2013-06-11,92.127424132714
2013-06-12,92.70543967000242
2013-06-13,97.66187245716671
2013-06-14,86.885331789678
2013-06-15,72.31876934169263
2013-06-16,77.17304512832048
2013-06-17,81.84062818469899
2013-06-18,86.84352951781199
2013-06-19,82.84207205133463
2013-06-20,87.37000185492819
2013-06-21,81.6205399178111
2013-06-22,81.97744976197448
2013-06-23,97.71086403216651
2013-06-24,87.85346134060886
2013-06-25,100.066230619937
2013-06-26,91.82167081785458
2013-06-27,105.45337327820349
2013-06-28,102.78059316842324
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,87.60379245176394
2013-07-02,90.63862121828976
2013-07-03,91.44153339378464
2013-07-04,88.1048261431514
2013-07-05,91.8608944596272
2013-07-06,98.94578525030407
2013-07-07,96.72103201101021
2013-07-08,93.84831903541875
