date,tmax
2013-01-01,32.14492963485763
2013-01-02,31.5555948511516
2013-01-03,40.168596119150145
2013-01-04,34.70037061805789
2013-01-05,35.0787135145433
2013-01-06,29.76066111303421
2013-01-07,27.97889258040989
2013-01-08,32.908612648306324
2013-01-09,33.21232888549512
2013-01-10,40.35195772735343
2013-01-11,31.653795193931604
2013-01-12,42.62865057974466
2013-01-13,45.70969163848332
2013-01-14,44.39535669018427
2013-01-15,37.04906093391437
2013-01-16,34.572077577426356
2013-01-17,34.025110878535514
2013-01-18,33.84120692192549
2013-01-19,37.511570024166495
2013-01-20,33.1276633829725
2013-01-21,30.25938083308075
2013-01-22,29.991233735323075
2013-01-23,39.20064705669076
2013-01-24,38.819537042075794
2013-01-25,43.27650489621007
2013-01-26,39.560268741268395
2013-01-27,35.07189318657748
2013-01-28,29.6489499194174
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,32.17951095002253
2013-02-02,31.372408222898926
2013-02-03,39.27928844576285
2013-02-04,36.16147337703955
2013-02-05,40.59821037721794
2013-02-06,42.7848397081348
2013-02-07,36.60550201564514
2013-02-08,43.80691481876082
2013-02-09,38.329874884705724
2013-02-10,38.28499692879246
2013-02-11,42.15840579834053
2013-02-12,42.09038562625361
2013-02-13,40.679033414429796
2013-02-14,40.204915449415175
2013-02-15,45.034736284482854
2013-02-16,44.25516282816227
2013-02-17,44.578391433195705
2013-02-18,44.89382943514165
2013-02-19,49.22623148379775
2013-02-20,48.808861064159295
2013-02-21,39.14851785618728
2013-02-22,45.94067253439538
2013-02-23,37.489636196239815
2013-02-24,36.97813898817347
2013-02-25,34.011718679402925
2013-02-26,47.86185920931192
2013-02-27,48.601943649512386
2013-02-28,51.70003284275696
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,49.59473145355931
2013-03-02,37.24712078844914
2013-03-03,40.20383628936879
2013-03-04,40.78630296571525
2013-03-05,45.893314694512604
2013-03-06,54.16916007277093
2013-03-07,55.97719600868229
2013-03-08,47.7345301694636
2013-03-09,44.7223052518353
2013-03-10,53.919598670376274
2013-03-11,41.987957950268886
2013-03-12,48.92584814902233
2013-03-13,58.68200649291904
2013-03-14,53.602951335214
2013-03-15,50.81798695043993
2013-03-16,64.32817116544898
2013-03-17,65.65371058805907
2013-03-18,46.541221666316396
2013-03-19,40.732972186884304
2013-03-20,46.29994187175642
2013-03-21,50.68688784301489
2013-03-22,42.79220643721725
2013-03-23,54.422286191742856
2013-03-24,63.915928821283046
2013-03-25,55.00911489842394
2013-03-26,69.1772136016049
2013-03-27,75.41256063576644
2013-03-28,66.39667735532207
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,62.35349240590351
2013-04-02,54.693839997406215
2013-04-03,72.95268872306846
2013-04-04,75.68754127215881
2013-04-05,68.05767951606151
2013-04-06,78.96681389237929
2013-04-07,76.47830451393095
2013-04-08,75.52164232259648
2013-04-09,79.1997399915705
2013-04-10,71.52542171007147
2013-04-11,63.24350499602049
2013-04-12,70.88909177594859
2013-04-13,76.54926861593077
2013-04-14,87.57334035028282
2013-04-15,81.84493178794824
2013-04-16,73.14584451081534
2013-04-17,74.1681147558985
2013-04-18,78.88587907370467
2013-04-19,75.1477674678202
2013-04-20,67.81211371879454
2013-04-21,68.70676680150514
2013-04-22,77.04624602387044
2013-04-23,75.99717014674025
2013-04-24,75.10846466406255
2013-04-25,70.60123618127095
2013-04-26,81.32105270107473
2013-04-27,86.93321852057556
2013-04-28,81.31955852118962
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,85.66611619075621
2013-05-02,90.08132699965216
2013-05-03,90.071728243666
2013-05-04,94.84274734415277
2013-05-05,85.86448637868494
2013-05-06,100.22163399716395
2013-05-07,85.24288521027809
2013-05-08,83.43626852946082
2013-05-09,77.83812215536977
2013-05-10,85.4384526406086
2013-05-11,80.73647086307913
2013-05-12,75.2136872330757
2013-05-13,77.08675775010083
2013-05-14,82.55432733857599
2013-05-15,83.09979156145884
2013-05-16,83.14183438528545
2013-05-17,86.28539074640528
2013-05-18,88.46925921545368
2013-05-19,91.64548321186842
2013-05-20,80.08737336014303
2013-05-21,67.0411927057816
2013-05-22,82.03583683663453
2013-05-23,85.84750747082548
2013-05-24,83.13328317467321
2013-05-25,92.71758552071265
2013-05-26,87.11274644942482
2013-05-27,94.47828587727396
2013-05-28,84.8389263913402
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,85.15288412546786
2013-06-02,84.57940277713556
2013-06-03,77.17403250342267
2013-06-04,92.72134875977993
2013-06-05,97.32048303952287
2013-06-06,88.05153441111014
2013-06-07,91.04720573778029
2013-06-08,92.36636033433548
2013-06-09,99.08286098688721
2013-06-10,88.80007774636196
2013-06-11,94.2703311037809
2013-06-12,97.99220192148633
2013-06-13,96.46588020188524
2013-06-14,86.99544053030334
2013-06-15,93.00896821757088
2013-06-16,97.0669820567626
2013-06-17,101.75279337713013
2013-06-18,99.08635914612823
2013-06-19,100.0256038986405
2013-06-20,90.76939989380764
2013-06-21,100.53335617065214
2013-06-22,90.96242039100828
2013-06-23,95.6844167874046
2013-06-24,86.40550830952827
2013-06-25,88.09778147975555
2013-06-26,86.00288016193335
2013-06-27,81.07142930281219
2013-06-28,83.28486643164317
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,106.80913245116379
2013-07-02,97.60311034637141
2013-07-03,100.78252406684412
2013-07-04,89.3221358515758
2013-07-05,87.78351344953026
2013-07-06,94.57194392325424
2013-07-07,87.90667032761931
2013-07-08,84.43565886263356
