date,tmax
2013-01-01,62.35235829672978
2013-01-02,56.17364353161628
2013-01-03,55.07178117344544
2013-01-04,53.38019777956418
2013-01-05,47.38115817474733
2013-01-06,50.94038244342134
2013-01-07,45.200082945635
2013-01-08,47.153260281028786
2013-01-09,46.1674366020477
2013-01-10,57.861405114835556
2013-01-11,60.598074381573475
2013-01-12,53.623890241909116
2013-01-13,54.31134572718276
2013-01-14,55.91039096916104
2013-01-15,49.94401651694452
2013-01-16,52.46442226287363
2013-01-17,51.504872807179204
2013-01-18,55.437490026340285
2013-01-19,56.12695910980322
2013-01-20,51.09432846573318
2013-01-21,51.55407673221207
2013-01-22,48.793799040674685
2013-01-23,49.161612854936116
2013-01-24,46.352658218851346
2013-01-25,48.50623034367425
2013-01-26,50.979770603706406
2013-01-27,44.557225517979184
2013-01-28,47.96174282379344
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,49.641735057088916
2013-02-02,52.85281510824779
2013-02-03,52.356450928567384
2013-02-04,55.03654275434194
2013-02-05,62.30006284296138
2013-02-06,68.72965907858305
2013-02-07,66.37118024412632
2013-02-08,55.41521783174606
2013-02-09,47.41248630074561
2013-02-10,44.8099864034142
2013-02-11,45.948998487394064
2013-02-12,50.22225696410189
2013-02-13,61.44182628818258
2013-02-14,73.63820750602463
2013-02-15,67.37727547354608
2013-02-16,60.15193792907116
2013-02-17,57.862270803513844
2013-02-18,55.63077536544192
2013-02-19,52.39064872080828
2013-02-20,64.75079571840611
2013-02-21,67.04721870509965
2013-02-22,72.51758149719629
2013-02-23,74.58190745336596
2013-02-24,72.25119004643653
2013-02-25,64.40168068375895
2013-02-26,58.07587053246434
2013-02-27,51.38327498558228
2013-02-28,47.91895015285124
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,54.69587422300352
2013-03-02,57.20882528097608
2013-03-03,55.64295585074067
2013-03-04,57.52158322441725
2013-03-05,74.1297894458845
2013-03-06,72.41037154036013
2013-03-07,65.97112008851349
2013-03-08,59.245403896973656
2013-03-09,53.56715759970421
2013-03-10,53.2392485624067
2013-03-11,54.011032030439615
2013-03-12,57.58191723338898
2013-03-13,59.46253183905342
2013-03-14,57.00830357342005
2013-03-15,67.33338697881425
2013-03-16,75.83285629330935
2013-03-17,78.1479742679164
2013-03-18,76.02277520026405
2013-03-19,84.7129274249973
2013-03-20,83.27343712415977
2013-03-21,75.61956019082666
2013-03-22,79.35388855393899
2013-03-23,75.07562099881787
2013-03-24,72.01424559584923
2013-03-25,76.05042303801277
2013-03-26,80.06282055710342
2013-03-27,75.56734704571562
2013-03-28,78.30496077568908
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,86.35392373961771
2013-04-02,79.53663785908103
2013-04-03,81.4281868414353
2013-04-04,72.75157169051506
2013-04-05,78.53890150581877
2013-04-06,71.74508864224703
2013-04-07,63.82821694857983
2013-04-08,69.8892667477577
2013-04-09,84.82912451701561
2013-04-10,81.87854717248976
2013-04-11,87.11499470767454
2013-04-12,86.27924746121923
2013-04-13,88.46912907923843
2013-04-14,88.42095489863306
2013-04-15,90.25604135641134
2013-04-16,84.05279787502934
2013-04-17,86.85087131659651
2013-04-18,82.10603132894154
2013-04-19,75.10071848192429
2013-04-20,74.36936730739706
2013-04-21,84.69395493670935
2013-04-22,84.57776959006117
2013-04-23,87.369015016108
2013-04-24,99.14895465967865
2013-04-25,92.76787585201927
2013-04-26,84.70694557953837
2013-04-27,73.92778505317922
2013-04-28,88.79067810531126
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,88.8345466235214
2013-05-02,97.55662460813049
2013-05-03,95.03155874651348
2013-05-04,94.68189227746859
2013-05-05,93.8144986351047
2013-05-06,83.95515564344016
2013-05-07,96.52019141508396
2013-05-08,91.58638495750635
2013-05-09,96.34099045587291
2013-05-10,97.84631508582544
2013-05-11,94.10395252279287
2013-05-12,94.05283921414429
2013-05-13,85.85752769192803
2013-05-14,91.14715615480442
2013-05-15,79.45838642298003
2013-05-16,91.61676429786938
2013-05-17,92.31781094357176
2013-05-18,94.43878137480408
2013-05-19,93.36335235683828
2013-05-20,91.14618055089686
2013-05-21,92.97924572679865
2013-05-22,83.33280715421692
2013-05-23,83.9242523501077
2013-05-24,80.98207311646236
2013-05-25,80.85558553741045
2013-05-26,80.36731140332066
2013-05-27,86.64602121847685
2013-05-28,92.54136555212608
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,81.78310134021852
2013-06-02,81.63557602449474
2013-06-03,86.29635011736332
2013-06-04,91.33668118730664
2013-06-05,88.14471056450111
2013-06-06,92.3607830040207
2013-06-07,89.19817022419778
2013-06-08,90.51111013923337
2013-06-09,91.8207479156684
2013-06-10,93.14237955646387
2013-06-11,87.07183408403505
2013-06-12,87.4039688827099
2013-06-13,89.30663871059267
2013-06-14,91.7005743152737
2013-06-15,88.37778218868618
2013-06-16,95.52995477977464
2013-06-17,90.46719693493931
2013-06-18,89.30588496023226
2013-06-19,91.18827574921484
2013-06-20,91.73229677234613
2013-06-21,92.950074257857
2013-06-22,86.58601164083777
2013-06-23,88.73579830823448
2013-06-24,88.51212824002992
2013-06-25,85.48552404621587
2013-06-26,87.5374819045381
2013-06-27,83.2576578843741
2013-06-28,88.62449902955744
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,90.934542612594
2013-07-02,90.22144809073393
2013-07-03,86.40341185431772
2013-07-04,88.25758572699898
2013-07-05,95.99890584307116
2013-07-06,90.8021699868353
2013-07-07,86.34652783028318
2013-07-08,86.60546448588694
