date,tmax
2013-01-01,47.51589053683698
2013-01-02,43.94583751324132
2013-01-03,44.439112788975656
2013-01-04,45.68870568662482
2013-01-05,42.2820042778916
2013-01-06,46.01864038602507
2013-01-07,41.901295891882135
2013-01-08,43.31927646526968
2013-01-09,54.439038241548865
2013-01-10,50.01496069613122
2013-01-11,43.362810145949794
2013-01-12,43.010010933840896
2013-01-13,36.549931774044644
2013-01-14,39.37852312262568
2013-01-15,41.42285479657024
2013-01-16,45.646234962636996
2013-01-17,47.63624072734039
2013-01-18,42.74011720122578
2013-01-19,43.852691918977
2013-01-20,43.32699929755615
2013-01-21,39.69992940145878
2013-01-22,34.06713747842313
2013-01-23,35.88690610213771
2013-01-24,37.80660654382877
2013-01-25,43.31029588263073
2013-01-26,44.319306544240675
2013-01-27,41.306153161933814
2013-01-28,45.9252011821146
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,47.27643389010976
2013-02-02,40.85571251408591
2013-02-03,47.04308666743957
2013-02-04,44.64091023442688
2013-02-05,46.911446412690076
2013-02-06,48.200427365940506
2013-02-07,46.25134266881947
2013-02-08,44.30374967589772
2013-02-09,45.65477288532846
2013-02-10,45.657001882722
2013-02-11,47.46823941499069
2013-02-12,41.55923498620455
2013-02-13,45.38687008561905
2013-02-14,40.23377259130147
2013-02-15,42.84613254654431
2013-02-16,48.1462911818631
2013-02-17,50.85108671394281
2013-02-18,49.338506178954106
2013-02-19,54.112856166704034
2013-02-20,49.759989583479566
2013-02-21,45.02202914223876
2013-02-22,48.49336243018304
2013-02-23,53.27354082205088
2013-02-24,47.90863187683957
2013-02-25,46.037350343114525
2013-02-26,44.86488536151261
2013-02-27,45.421543319807576
2013-02-28,52.10509940925272
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,46.22690704519246
2013-03-02,47.27257013416472
2013-03-03,43.90061298439537
2013-03-04,43.17795615827722
2013-03-05,48.254754045326315
2013-03-06,51.785535411572994
2013-03-07,47.81651341135329
2013-03-08,44.4538747581384
2013-03-09,52.64216395854718
2013-03-10,55.51282020979066
2013-03-11,57.171404785077954
2013-03-12,60.99381052947941
2013-03-13,60.45333454031399
2013-03-14,65.11106801122342
2013-03-15,57.21636363333907
2013-03-16,54.24677329819537
2013-03-17,53.252420626113434
2013-03-18,66.82199538906904
2013-03-19,63.993785124770106
2013-03-20,44.09809581943038
2013-03-21,53.88787860369043
2013-03-22,52.18032503007093
2013-03-23,62.61718156805622
2013-03-24,65.67155411832282
2013-03-25,75.72079089292694
2013-03-26,79.97179954595819
2013-03-27,85.5636416298808
2013-03-28,89.68392977382445
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,79.69723793705117
2013-04-02,81.40073469976889
2013-04-03,70.37019733053576
2013-04-04,63.888265790516975
2013-04-05,68.63830334344529
2013-04-06,72.375559593466
2013-04-07,77.86192227902167
2013-04-08,74.65580788619799
2013-04-09,75.49370496949533
2013-04-10,68.8116700257534
2013-04-11,70.64871963552426
2013-04-12,63.89449698413653
2013-04-13,64.81975908002195
2013-04-14,61.330053000552645
2013-04-15,67.88638032141031
2013-04-16,76.31481155618964
2013-04-17,73.9781816765881
2013-04-18,74.49418717545394
2013-04-19,83.1612831716788
2013-04-20,67.73216688592132
2013-04-21,78.52827900766087
2013-04-22,84.81121124250511
2013-04-23,82.74623812679232
2013-04-24,70.0421969957487
2013-04-25,77.94592112452902
2013-04-26,77.42831482787642
2013-04-27,82.45635259584611
2013-04-28,84.58084390761913
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,76.71179793887887
2013-05-02,76.03243445365389
2013-05-03,72.84716959493849
2013-05-04,79.77259844454684
2013-05-05,86.85208111611709
2013-05-06,94.68118360226565
2013-05-07,90.15726754156908
2013-05-08,84.91101913770902
2013-05-09,88.50257208575361
2013-05-10,86.6567454338562
2013-05-11,88.24095105223009
2013-05-12,77.08422002888773
2013-05-13,85.85952420859428
2013-05-14,74.01183630663598
2013-05-15,75.95776745354941
2013-05-16,81.89499637204975
2013-05-17,88.94930672903622
2013-05-18,81.95331159384799
2013-05-19,81.72030051296085
2013-05-20,83.42476611079627
2013-05-21,81.8602942866694
2013-05-22,80.27712686333325
2013-05-23,68.46138808851171
2013-05-24,79.83179552089216
2013-05-25,80.86602881813823
2013-05-26,79.77152626833681
2013-05-27,80.57031952828856
2013-05-28,80.50998224141395
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,77.0116163950172
2013-06-02,78.49637574520601
2013-06-03,80.9919583010028
2013-06-04,79.89207411147261
2013-06-05,85.43446829475471
2013-06-06,76.66133228466792
2013-06-07,87.960633358361
2013-06-08,88.30638072536918
2013-06-09,101.84332757027786
2013-06-10,85.92076365604264
2013-06-11,86.07388562054882
2013-06-12,99.40211657421713
2013-06-13,88.53542368017193
2013-06-14,91.47059405242918
2013-06-15,94.96357070308892
2013-06-16,90.82266653197635
2013-06-17,90.98932230590144
2013-06-18,92.50076180154329
2013-06-19,92.9442757132329
2013-06-20,90.5632132824723
2013-06-21,90.17782577422078
2013-06-22,93.48662076135687
2013-06-23,91.95308548979229
2013-06-24,89.19501520778309
2013-06-25,95.39728976554257
2013-06-26,84.48603867155967
2013-06-27,79.13949773755112
2013-06-28,78.05895524861597
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,88.9918970408797
2013-07-02,95.69108102235089
2013-07-03,94.04573463316194
2013-07-04,95.73047206126543
2013-07-05,92.98751125487705
2013-07-06,90.82325580063959
2013-07-07,97.14771998690426
2013-07-08,95.60087123113816
