date,tmax
2013-01-01,37.820973561527936
2013-01-02,46.420687933644075
2013-01-03,46.52664519883359
2013-01-04,48.539162636868774
2013-01-05,41.96226718404669
2013-01-06,41.34796056240021
2013-01-07,45.80320885928998
2013-01-08,40.3252220839863
2013-01-09,39.81817291760843
2013-01-10,45.5921018213996
2013-01-11,43.781999877032135
2013-01-12,44.69397694844561
2013-01-13,42.98510646438223
2013-01-14,37.33618772238864
2013-01-15,37.76873944240475
2013-01-16,44.70865839462545
2013-01-17,44.10729091490881
2013-01-18,43.4279702188501
2013-01-19,38.782982207369535
2013-01-20,42.368279900864245
2013-01-21,40.23679689573285
2013-01-22,34.198144182285645
2013-01-23,33.836239237721685
2013-01-24,41.16685734114992
2013-01-25,44.743447891263074
2013-01-26,38.63855927494447
2013-01-27,36.9679076827884
2013-01-28,38.188031658948496
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,57.894740056921066
2013-02-02,44.49631639459325
2013-02-03,45.34267772874604
2013-02-04,42.48641880320793
2013-02-05,46.77750488471522
2013-02-06,46.409841452501794
2013-02-07,45.10285343403489
2013-02-08,42.77191548652854
2013-02-09,43.37463772654612
2013-02-10,43.565984875083764
2013-02-11,42.68875286952858
2013-02-12,42.96813694122482
2013-02-13,41.888259718979604
2013-02-14,47.00512011029493
2013-02-15,44.3781695386359
2013-02-16,44.10820586563342
2013-02-17,51.744012381042026
2013-02-18,46.5769792290588
2013-02-19,54.86340816161231
2013-02-20,54.011882805565975
2013-02-21,46.64849756768573
2013-02-22,46.12368023681056
2013-02-23,54.23353807865469
2013-02-24,53.28912711246767
2013-02-25,43.3189109520868
2013-02-26,39.684780258504404
2013-02-27,47.08413542077922
2013-02-28,53.787286577687986
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,46.07356534054023
2013-03-02,46.043195104789895
2013-03-03,45.92904810880204
2013-03-04,42.741482704435384
2013-03-05,46.278418099716646
2013-03-06,50.002388428692
2013-03-07,45.25687303819222
2013-03-08,48.78460585741412
2013-03-09,44.01153603690915
2013-03-10,52.38621646605879
2013-03-11,58.94261264198633
2013-03-12,50.794308335191296
2013-03-13,61.94936387270396
2013-03-14,54.21758760333592
2013-03-15,52.63763496117068
2013-03-16,59.80326130840614
2013-03-17,59.31803309991388
2013-03-18,64.29827673493486
2013-03-19,60.381376269411255
2013-03-20,52.82713842068117
2013-03-21,52.137984604481105
2013-03-22,49.17395392253636
2013-03-23,60.45919564996638
2013-03-24,65.24573465033808
2013-03-25,77.57057731955925
2013-03-26,76.90894317868734
2013-03-27,84.40397873910014
2013-03-28,87.54445242517662
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,78.86815750697231
2013-04-02,87.65881404930134
2013-04-03,80.47990786590265
2013-04-04,66.98501377342856
2013-04-05,70.41291233801934
2013-04-06,64.9372431150021
2013-04-07,77.8381906433475
2013-04-08,69.09635949970803
2013-04-09,64.84349936025325
2013-04-10,79.96549889343055
2013-04-11,70.52192848584401
2013-04-12,71.67308402396922
2013-04-13,69.95438732570375
2013-04-14,62.2809917536436
2013-04-15,60.97671807627491
2013-04-16,76.0989636824145
2013-04-17,66.79569051277457
2013-04-18,72.09362208610861
2013-04-19,89.32982847047273
2013-04-20,77.93846112866994
2013-04-21,81.02498356168263
2013-04-22,84.84377204945001
2013-04-23,79.31228154876527
2013-04-24,80.40862091079238
2013-04-25,77.1581690739622
2013-04-26,79.42034500687312
2013-04-27,90.85444850262188
2013-04-28,83.60788795275134
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,69.58077439834514
2013-05-02,75.63514558628934
2013-05-03,75.20014740081197
2013-05-04,78.0408804434355
2013-05-05,87.72135198496996
2013-05-06,85.99071248724627
2013-05-07,94.37624803521872
2013-05-08,87.78436681581988
2013-05-09,82.40180721060223
2013-05-10,74.9791337268072
2013-05-11,87.21122878486106
2013-05-12,81.84929733869778
2013-05-13,69.98220243097511
2013-05-14,74.67848428310836
2013-05-15,80.14742742886706
2013-05-16,90.703086688742
2013-05-17,92.90273017995293
2013-05-18,92.19907088021858
2013-05-19,94.4092986845573
2013-05-20,81.1945465950058
2013-05-21,81.32109640865548
2013-05-22,80.3640031912022
2013-05-23,65.81704240531927
2013-05-24,68.46388980017989
2013-05-25,68.5915598373787
2013-05-26,73.6895118875306
2013-05-27,81.43052489790135
2013-05-28,72.51609198729
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,75.43333325724035
2013-06-02,78.60760507963454
2013-06-03,77.32842365656859
2013-06-04,71.99681999101489
2013-06-05,81.27975437416106
2013-06-06,84.24667109927778
2013-06-07,83.84811044268447
2013-06-08,84.14414211317248
2013-06-09,92.99605903257998
2013-06-10,87.79041120884203
2013-06-11,77.01493548449966
2013-06-12,91.95381287632748
2013-06-13,92.98372135099108
2013-06-14,82.82184309608859
2013-06-15,83.36408942948499
2013-06-16,94.66081401615543
2013-06-17,91.96984637363435
2013-06-18,88.99710427952677
2013-06-19,93.55587960138472
2013-06-20,84.8909839022272
2013-06-21,88.9448376222621
2013-06-22,88.09414103186064
2013-06-23,88.56888205284673
2013-06-24,103.4009373920792
2013-06-25,92.76094911578714
2013-06-26,83.80098594440258
2013-06-27,94.90342080956438
2013-06-28,87.69637588317705
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,94.87244928913871
2013-07-02,95.65420541069805
2013-07-03,99.10767269943364
2013-07-04,97.99628212790053
2013-07-05,98.91706734639598
2013-07-06,102.33921697477041
2013-07-07,98.31208068765119
2013-07-08,96.6440323554639
