date,tmax
2013-01-01,35.25777974797259
2013-01-02,35.18494506745042
2013-01-03,30.556169849060307
2013-01-04,31.13877107136001
2013-01-05,32.22977117790588
2013-01-06,26.708413879131665
2013-01-07,27.99396225925754
2013-01-08,33.816674327098205
2013-01-09,36.84244957270858
2013-01-10,32.636898125412806
2013-01-11,27.41447359518167
2013-01-12,35.87612720385682
2013-01-13,41.90519841789436
2013-01-14,38.25365974421595
2013-01-15,38.80011127180002
2013-01-16,34.784212616471926
2013-01-17,34.983417995709374
2013-01-18,35.16612391542869
2013-01-19,34.038968779383445
2013-01-20,33.635259881123005
2013-01-21,25.74120303174595
2013-01-22,24.83885539931497
2013-01-23,29.698017442023115
2013-01-24,32.610579342271485
2013-01-25,36.44165411535658
2013-01-26,38.64679925671345
2013-01-27,33.562934763346206
2013-01-28,31.34644161887271
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,25.312449193179216
2013-02-02,28.290626893854732
2013-02-03,36.740480511145655
2013-02-04,38.353008519212906
2013-02-05,38.079005149474646
2013-02-06,31.40673175126511
2013-02-07,28.137701157574547
2013-02-08,35.89013010461053
2013-02-09,36.66123665117849
2013-02-10,36.90011994650496
2013-02-11,36.53680894696228
2013-02-12,33.99792452072263
2013-02-13,39.865697833599945
2013-02-14,39.34688878511695
2013-02-15,38.39507907330745
2013-02-16,36.77337286793159
2013-02-17,32.34131232577428
2013-02-18,33.27282163214774
2013-02-19,43.26416670060178
2013-02-20,48.58907174313285
2013-02-21,39.5499235219095
2013-02-22,39.067275559617954
2013-02-23,41.3557991840543
2013-02-24,37.46956255908619
2013-02-25,32.15710177337595
2013-02-26,46.30650310761794
2013-02-27,44.58411139822012
2013-02-28,48.6981975141303
2013-02-29,
2013-02-30,
2013-02-31,
2013-03-01,40.2268230949937
2013-03-02,40.77508369681286
2013-03-03,36.88273258051158
2013-03-04,43.962965178584604
2013-03-05,43.38925160542492
2013-03-06,53.186769496279446
2013-03-07,53.71764272217328
2013-03-08,42.14382819956137
2013-03-09,43.40991676284692
2013-03-10,45.49506195515671
2013-03-11,38.42866395936106
2013-03-12,45.88375797860979
2013-03-13,56.69550620697725
2013-03-14,51.30432043123173
2013-03-15,50.162072628538745
2013-03-16,53.0419867835375
2013-03-17,44.6612027572476
2013-03-18,42.988106392933425
2013-03-19,43.06138193119458
2013-03-20,48.096714226360206
2013-03-21,57.11343075158676
2013-03-22,51.65890636179606
2013-03-23,55.82868027293409
2013-03-24,56.025621739388725
2013-03-25,60.29706359600018
2013-03-26,63.66400751942736
2013-03-27,72.29415892550372
2013-03-28,61.71918423214679
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,51.62211553097684
2013-04-02,44.651115796260456
2013-04-03,64.84628075236067
2013-04-04,66.5101126459814
2013-04-05,62.51398978914146
2013-04-06,67.25762364023682
2013-04-07,71.97897121947658
2013-04-08,75.67923744048275
2013-04-09,81.96012309783279
2013-04-10,69.3315001563735
2013-04-11,61.29393094111124
2013-04-12,74.2983531064073
2013-04-13,81.67772705507171
2013-04-14,85.76748942518476
2013-04-15,75.44670045152695
2013-04-16,69.00410626405451
2013-04-17,79.97096556928422
2013-04-18,81.86716829222377
2013-04-19,80.34774215632724
2013-04-20,67.19013851608743
2013-04-21,61.171075849917706
2013-04-22,76.49177767486309
2013-04-23,81.61332105665359
2013-04-24,72.73395854782173
2013-04-25,68.6556560910012
2013-04-26,77.94976606528176
2013-04-27,83.76015161652057
2013-04-28,70.82849591600593
2013-04-29,
2013-04-30,
2013-04-31,
2013-05-01,77.94209548202048
2013-05-02,88.72487432912484
2013-05-03,91.90609398261722
2013-05-04,93.03449103430073
2013-05-05,82.4978298002692
2013-05-06,85.55262468047054
2013-05-07,83.42441728544456
2013-05-08,88.20147606412054
2013-05-09,82.66289274814473
2013-05-10,86.78285931381494
2013-05-11,75.2324122495578
2013-05-12,74.39293911269216
2013-05-13,76.38986319820924
2013-05-14,76.06318884626177
2013-05-15,80.97577860138655
2013-05-16,79.99752982930897
2013-05-17,77.05422651903986
2013-05-18,84.5752120484653
2013-05-19,89.14723028980387
2013-05-20,79.9622527626409
2013-05-21,81.63028350146413
2013-05-22,84.1811526480176
2013-05-23,83.2943518427292
2013-05-24,82.07486075965875
2013-05-25,93.44041786254648
2013-05-26,91.45416171120905
2013-05-27,88.65949877891407
2013-05-28,91.22758724763297
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-01,72.64476983867942
2013-06-02,85.36116539653773
2013-06-03,84.92712092312622
2013-06-04,91.45131587773602
2013-06-05,95.35284375543188
2013-06-06,94.7327241212695
2013-06-07,89.29119148481645
2013-06-08,88.52711361167101
2013-06-09,94.92755931217987
2013-06-10,77.73789336030347
2013-06-11,87.47139240437538
2013-06-12,90.24383946752769
2013-06-13,83.36934452974931
2013-06-14,84.00884209663089
2013-06-15,86.47728637261706
2013-06-16,96.0001997952587
2013-06-17,98.88559853863407
2013-06-18,85.68465920187087
2013-06-19,84.72716264457496
2013-06-20,87.26416966587549
2013-06-21,91.37626102170456
2013-06-22,80.57464815863807
2013-06-23,88.36188043305931
2013-06-24,88.03068785804794
2013-06-25,92.67943486004248
2013-06-26,83.69709408366485
2013-06-27,81.97768501689276
2013-06-28,79.30954284254801
2013-06-29,
2013-06-30,
2013-06-31,
2013-07-01,91.90368582286987
2013-07-02,96.09180296359509
2013-07-03,99.96780200629006
2013-07-04,88.89202729807829
2013-07-05,79.59679862105813
2013-07-06,85.1792293955514
2013-07-07,87.19547211120319
2013-07-08,88.75854796961353
