date,tmax,tmin
1995-02,62.0,26.0
1995-04,65.0,57.0
1995-05,86.0,76.0
1995-06,92.0,80.0
1995-07,83.0,77.0
1995-09,90.0,79.0
1995-10,81.0,74.0
1995-11,78.0,65.0
1996-01,76.0,57.0
1996-02,62.0,54.0
1996-03,70.0,57.0
1996-04,54.0,50.0
1996-05,79.0,72.0
1996-06,88.0,81.0
1996-07,89.0,79.0
1996-10,87.0,77.0
1996-11,79.0,72.0
1996-12,69.0,61.0
1997-03,67.0,56.0
1997-04,79.0,70.0
1997-06,87.0,76.0
1997-08,83.0,76.0
1997-10,80.0,75.0
1997-11,79.0,68.0
1997-12,63.0,58.0
1998-01,72.0,66.0
1998-03,67.0,60.0
1998-04,73.0,65.0
1998-05,78.0,70.0
1998-09,87.0,78.0
1998-10,87.0,76.0
1998-11,80.0,69.0
1999-01,69.0,56.0
1999-03,81.0,65.0
1999-05,83.0,71.0
1999-06,90.0,69.0
1999-07,88.0,78.0
1999-09,90.0,80.0
1999-11,76.0,63.0
