date,tmax,tmin
2000-01,42.0,34.0
2000-02,48.0,36.0
2000-03,68.0,46.0
2000-04,69.0,63.0
2000-05,72.0,66.0
2000-06,96.0,81.0
2000-07,94.0,80.0
2000-08,89.0,77.0
2000-09,74.0,69.0
2000-10,65.0,56.0
2000-11,55.0,50.0
2000-12,47.0,42.0
2001-01,47.0,29.0
2001-03,65.0,42.0
2001-04,74.0,66.0
2001-05,71.0,62.0
2001-06,98.0,78.0
2001-07,99.0,81.0
2001-08,89.0,74.0
2001-09,75.0,70.0
2001-10,68.0,56.0
2001-11,66.0,57.0
2001-12,56.0,31.0
2002-01,51.0,35.0
2002-03,70.0,55.0
2002-04,90.0,60.0
2002-05,81.0,70.0
2002-06,75.0,71.0
2002-07,97.0,81.0
2002-08,85.0,75.0
2002-09,84.0,65.0
2002-10,62.0,57.0
2002-11,65.0,45.0
2002-12,39.0,33.0
2003-01,43.0,31.0
2003-03,76.0,44.0
2003-04,76.0,65.0
2003-05,83.0,68.0
2003-06,85.0,75.0
2003-07,101.0,83.0
2003-08,101.0,77.0
2003-09,81.0,72.0
2003-10,74.0,56.0
2003-11,49.0,41.0
2003-12,54.0,40.0
2004-01,49.0,35.0
2004-02,58.0,42.0
2004-03,63.0,54.0
2004-04,82.0,58.0
2004-05,84.0,73.0
2004-06,92.0,78.0
2004-07,101.0,84.0
2004-08,92.0,80.0
2004-09,82.0,64.0
2004-10,76.0,53.0
2004-11,66.0,42.0
2004-12,38.0,33.0
2005-01,45.0,41.0
2005-03,56.0,46.0
2005-04,88.0,73.0
2005-05,83.0,67.0
2005-06,99.0,78.0
2005-07,97.0,77.0
2005-08,93.0,74.0
2005-09,92.0,73.0
2005-10,66.0,55.0
2005-11,59.0,49.0
2005-12,49.0,45.0
2006-01,66.0,40.0
2006-03,71.0,41.0
2006-04,86.0,62.0
2006-05,88.0,65.0
2006-06,92.0,76.0
2006-07,100.0,81.0
2006-08,103.0,81.0
2006-09,82.0,71.0
2006-10,75.0,61.0
2006-11,49.0,45.0
2006-12,44.0,30.0
2007-01,57.0,31.0
2007-03,87.0,61.0
2007-04,64.0,58.0
2007-05,90.0,72.0
2007-06,92.0,79.0
2007-07,103.0,81.0
2007-08,89.0,79.0
2007-09,78.0,74.0
2007-10,65.0,57.0
2007-11,57.0,36.0
2007-12,51.0,44.0
2008-01,37.0,31.0
2008-02,67.0,42.0
2008-03,67.0,55.0
2008-04,88.0,60.0
2008-05,83.0,72.0
2008-06,88.0,70.0
2008-07,85.0,78.0
2008-08,80.0,70.0
2008-09,76.0,69.0
2008-10,68.0,62.0
2008-11,61.0,37.0
2008-12,48.0,44.0
2009-01,49.0,44.0
2009-03,51.0,45.0
2009-04,81.0,62.0
2009-05,86.0,62.0
2009-06,87.0,78.0
2009-07,78.0,74.0
2009-08,87.0,79.0
2009-09,76.0,71.0
2009-10,84.0,63.0
2009-11,50.0,44.0
2009-12,49.0,30.0
2010-01,52.0,41.0
2010-03,63.0,45.0
2010-04,77.0,49.0
2010-05,69.0,66.0
2010-06,92.0,75.0
2010-07,97.0,76.0
2010-08,88.0,76.0
2010-09,68.0,59.0
2010-10,63.0,48.0
2010-11,57.0,49.0
2010-12,57.0,38.0
2011-01,40.0,32.0
2011-03,63.0,49.0
2011-04,91.0,62.0
2011-05,82.0,60.0
2011-06,81.0,77.0
2011-07,98.0,83.0
2011-08,90.0,74.0
2011-09,80.0,70.0
2011-10,65.0,60.0
2011-11,71.0,62.0
2011-12,50.0,47.0
2012-01,44.0,40.0
2012-02,50.0,39.0
2012-03,72.0,54.0
2012-04,80.0,70.0
2012-05,86.0,67.0
2012-06,95.0,78.0
2012-07,100.0,82.0
2012-08,93.0,76.0
2012-09,77.0,61.0
2012-10,70.0,61.0
2012-11,56.0,47.0
2012-12,44.0,33.0
