date,tmax,tmin
2000-01,75.0,58.0
2000-02,72.0,53.0
2000-03,79.0,58.0
2000-04,80.0,64.0
2000-05,82.0,70.0
2000-06,96.0,80.0
2000-07,94.0,78.0
2000-08,88.0,75.0
2000-09,92.0,78.0
2000-10,88.0,77.0
2000-11,79.0,60.0
2000-12,71.0,53.0
2001-01,70.0,58.0
2001-02,56.0,49.0
2001-03,76.0,54.0
2001-04,75.0,66.0
2001-05,84.0,72.0
2001-06,89.0,75.0
2001-07,96.0,77.0
2001-08,94.0,76.0
2001-09,89.0,78.0
2001-10,81.0,72.0
2001-11,81.0,72.0
2001-12,85.0,67.0
2002-01,72.0,46.0
2002-02,60.0,55.0
2002-03,80.0,67.0
2002-04,83.0,75.0
2002-05,90.0,75.0
2002-06,93.0,75.0
2002-07,95.0,77.0
2002-08,93.0,78.0
2002-09,93.0,74.0
2002-10,89.0,74.0
2002-11,74.0,60.0
2002-12,79.0,69.0
2003-01,64.0,40.0
2003-02,61.0,49.0
2003-03,74.0,65.0
2003-04,79.0,66.0
2003-05,81.0,72.0
2003-06,91.0,78.0
2003-07,94.0,81.0
2003-08,100.0,82.0
2003-09,89.0,75.0
2003-10,86.0,69.0
2003-11,85.0,67.0
2003-12,76.0,52.0
2004-01,77.0,56.0
2004-02,46.0,42.0
2004-03,68.0,49.0
2004-04,86.0,64.0
2004-05,84.0,67.0
2004-06,92.0,79.0
2004-07,91.0,78.0
2004-08,93.0,80.0
2004-09,94.0,79.0
2004-10,84.0,62.0
2004-11,83.0,66.0
2004-12,74.0,64.0
2005-01,62.0,53.0
2005-02,60.0,50.0
2005-03,59.0,48.0
2005-04,83.0,63.0
2005-05,87.0,78.0
2005-06,90.0,77.0
2005-07,93.0,81.0
2005-08,96.0,82.0
2005-09,83.0,75.0
2005-10,89.0,73.0
2005-11,89.0,69.0
2005-12,72.0,58.0
2006-01,73.0,64.0
2006-02,66.0,56.0
2006-03,62.0,51.0
2006-04,86.0,74.0
2006-05,83.0,68.0
2006-06,87.0,79.0
2006-07,92.0,80.0
2006-08,84.0,76.0
2006-09,92.0,81.0
2006-10,90.0,74.0
2006-11,85.0,59.0
2006-12,72.0,56.0
2007-01,63.0,53.0
2007-02,72.0,48.0
2007-03,79.0,69.0
2007-04,55.0,49.0
2007-05,81.0,70.0
2007-06,94.0,80.0
2007-07,93.0,80.0
2007-08,97.0,82.0
2007-09,89.0,76.0
2007-10,92.0,74.0
2007-11,79.0,61.0
2007-12,73.0,52.0
2008-01,70.0,45.0
2008-02,49.0,42.0
2008-03,79.0,54.0
2008-04,77.0,62.0
2008-05,90.0,76.0
2008-06,87.0,75.0
2008-07,92.0,79.0
2008-08,98.0,79.0
2008-09,89.0,75.0
2008-10,88.0,75.0
2008-11,76.0,70.0
2008-12,70.0,63.0
2009-01,73.0,48.0
2009-02,78.0,58.0
2009-03,63.0,54.0
2009-04,77.0,67.0
2009-05,87.0,71.0
2009-06,90.0,74.0
2009-07,86.0,77.0
2009-08,91.0,82.0
2009-09,97.0,81.0
2009-10,89.0,74.0
2009-11,78.0,53.0
2009-12,69.0,52.0
2010-01,73.0,57.0
2010-02,65.0,59.0
2010-03,78.0,74.0
2010-04,70.0,62.0
2010-05,83.0,71.0
2010-06,87.0,72.0
2010-07,98.0,82.0
2010-08,97.0,79.0
2010-09,81.0,76.0
2010-10,80.0,72.0
2010-11,76.0,62.0
2010-12,78.0,57.0
2011-01,46.0,40.0
2011-02,76.0,48.0
2011-03,69.0,52.0
2011-04,75.0,59.0
2011-05,68.0,64.0
2011-06,87.0,80.0
2011-07,95.0,79.0
2011-08,96.0,76.0
2011-09,94.0,76.0
2011-10,75.0,64.0
2011-11,88.0,71.0
2011-12,72.0,44.0
2012-01,55.0,45.0
2012-02,64.0,48.0
2012-03,71.0,64.0
2012-04,80.0,67.0
2012-05,93.0,74.0
2012-06,89.0,75.0
2012-07,94.0,74.0
2012-08,90.0,78.0
2012-09,90.0,75.0
2012-10,87.0,66.0
2012-11,78.0,65.0
2012-12,58.0,52.0
