date,tmax,tmin
2000-01,25.0,17.0
2000-02,44.0,23.0
2000-03,60.0,29.0
2000-04,85.0,42.0
2000-05,75.0,55.0
2000-06,96.0,63.0
2000-07,102.0,78.0
2000-08,84.0,76.0
2000-09,79.0,57.0
2000-10,58.0,42.0
2000-11,47.0,26.0
2000-12,39.0,15.0
2001-01,20.0,4.0
2001-02,32.0,16.0
2001-03,61.0,27.0
2001-04,67.0,41.0
2001-05,87.0,54.0
2001-06,90.0,70.0
2001-07,100.0,69.0
2001-08,91.0,69.0
2001-09,83.0,56.0
2001-10,69.0,48.0
2001-11,48.0,32.0
2001-12,34.0,26.0
2002-01,50.0,27.0
2002-02,51.0,26.0
2002-03,69.0,38.0
2002-04,68.0,47.0
2002-05,87.0,60.0
2002-06,82.0,69.0
2002-07,100.0,77.0
2002-08,85.0,63.0
2002-09,75.0,57.0
2002-10,71.0,50.0
2002-11,50.0,33.0
2002-12,39.0,16.0
2003-01,51.0,21.0
2003-02,42.0,15.0
2003-03,47.0,30.0
2003-04,66.0,49.0
2003-05,78.0,58.0
2003-06,71.0,60.0
2003-07,86.0,74.0
2003-08,94.0,67.0
2003-09,83.0,64.0
2003-10,57.0,38.0
2003-11,49.0,30.0
2003-12,41.0,23.0
2004-01,33.0,22.0
2004-02,52.0,24.0
2004-03,64.0,35.0
2004-04,74.0,60.0
2004-05,81.0,57.0
2004-06,95.0,78.0
2004-07,86.0,73.0
2004-08,80.0,66.0
2004-09,86.0,62.0
2004-10,69.0,47.0
2004-11,43.0,28.0
2004-12,45.0,30.0
2005-01,39.0,24.0
2005-02,38.0,16.0
2005-03,42.0,26.0
2005-04,63.0,53.0
2005-05,75.0,54.0
2005-06,90.0,69.0
2005-07,86.0,71.0
2005-08,87.0,82.0
2005-09,84.0,73.0
2005-10,65.0,58.0
2005-11,56.0,42.0
2005-12,29.0,18.0
2006-01,33.0,29.0
2006-02,39.0,22.0
2006-03,38.0,23.0
2006-04,56.0,38.0
2006-05,61.0,54.0
2006-06,87.0,70.0
2006-07,87.0,71.0
2006-08,90.0,81.0
2006-09,86.0,60.0
2006-10,71.0,50.0
2006-11,54.0,34.0
2006-12,44.0,24.0
2007-01,37.0,18.0
2007-02,53.0,29.0
2007-03,53.0,30.0
2007-04,59.0,48.0
2007-05,82.0,65.0
2007-06,87.0,71.0
2007-07,86.0,71.0
2007-08,90.0,69.0
2007-09,88.0,67.0
2007-10,71.0,50.0
2007-11,51.0,38.0
2007-12,36.0,24.0
2008-01,35.0,22.0
2008-02,36.0,15.0
2008-03,51.0,38.0
2008-04,61.0,49.0
2008-05,63.0,48.0
2008-06,87.0,68.0
2008-07,97.0,73.0
2008-08,85.0,71.0
2008-09,89.0,63.0
2008-10,75.0,44.0
2008-11,51.0,37.0
2008-12,39.0,24.0
2009-01,34.0,20.0
2009-02,44.0,36.0
2009-03,55.0,41.0
2009-04,77.0,52.0
2009-05,87.0,67.0
2009-06,88.0,65.0
2009-07,90.0,70.0
2009-08,97.0,72.0
2009-09,85.0,67.0
2009-10,72.0,50.0
2009-11,39.0,30.0
2009-12,37.0,22.0
2010-01,23.0,13.0
2010-02,33.0,18.0
2010-03,50.0,39.0
2010-04,51.0,43.0
2010-05,74.0,53.0
2010-06,85.0,65.0
2010-07,79.0,72.0
2010-08,90.0,73.0
2010-09,90.0,68.0
2010-10,66.0,46.0
2010-11,55.0,34.0
2010-12,37.0,25.0
2011-01,34.0,13.0
2011-02,27.0,15.0
2011-03,63.0,38.0
2011-04,77.0,47.0
2011-05,76.0,61.0
2011-06,94.0,63.0
2011-07,87.0,76.0
2011-08,91.0,78.0
2011-09,70.0,57.0
2011-10,73.0,57.0
2011-11,63.0,47.0
2011-12,46.0,29.0
2012-01,39.0,14.0
2012-02,35.0,24.0
2012-03,49.0,22.0
2012-04,79.0,53.0
2012-05,74.0,59.0
2012-06,87.0,66.0
2012-07,90.0,74.0
2012-08,84.0,69.0
2012-09,76.0,65.0
2012-10,74.0,49.0
2012-11,49.0,28.0
2012-12,31.0,25.0
