date,tmax,tmin
2000-01,5.0,-19.0
2000-02,19.0,-10.0
2000-03,40.0,23.0
2000-04,52.0,46.0
2000-05,62.0,51.0
2000-06,90.0,62.0
2000-07,84.0,69.0
2000-08,77.0,63.0
2000-09,73.0,43.0
2000-10,49.0,30.0
2000-11,17.0,1.0
2000-12,1.0,-11.0
2001-01,1.0,-25.0
2001-02,34.0,17.0
2001-03,34.0,19.0
2001-04,51.0,38.0
2001-05,87.0,52.0
2001-06,80.0,59.0
2001-07,89.0,71.0
2001-08,81.0,64.0
2001-09,60.0,30.0
2001-10,62.0,44.0
2001-11,47.0,29.0
2001-12,14.0,-3.0
2002-01,21.0,6.0
2002-02,34.0,19.0
2002-03,40.0,33.0
2002-04,69.0,49.0
2002-05,79.0,62.0
2002-06,64.0,57.0
2002-07,77.0,65.0
2002-08,73.0,60.0
2002-09,67.0,44.0
2002-10,38.0,27.0
2002-11,15.0,-3.0
2002-12,10.0,-8.0
2003-01,14.0,-5.0
2003-02,36.0,22.0
2003-03,53.0,19.0
2003-04,64.0,33.0
2003-05,86.0,54.0
2003-06,84.0,63.0
2003-07,81.0,63.0
2003-08,83.0,66.0
2003-09,72.0,45.0
2003-10,52.0,41.0
2003-11,26.0,12.0
2003-12,26.0,6.0
2004-01,-4.0,-13.0
2004-02,26.0,15.0
2004-03,47.0,25.0
2004-04,53.0,42.0
2004-05,66.0,42.0
2004-06,88.0,68.0
2004-07,89.0,66.0
2004-08,87.0,64.0
2004-09,72.0,40.0
2004-10,48.0,40.0
2004-11,33.0,20.0
2004-12,-3.0,-21.0
2005-01,8.0,-10.0
2005-02,4.0,-7.0
2005-03,51.0,36.0
2005-04,46.0,39.0
2005-05,70.0,53.0
2005-06,78.0,66.0
2005-07,73.0,67.0
2005-08,76.0,61.0
2005-09,63.0,40.0
2005-10,33.0,20.0
2005-11,29.0,20.0
2005-12,8.0,1.0
2006-01,4.0,-18.0
2006-02,40.0,18.0
2006-03,52.0,24.0
2006-04,62.0,28.0
2006-05,77.0,53.0
2006-06,78.0,62.0
2006-07,76.0,67.0
2006-08,81.0,58.0
2006-09,73.0,43.0
2006-10,49.0,26.0
2006-11,33.0,17.0
2006-12,25.0,11.0
2007-01,24.0,1.0
2007-02,40.0,8.0
2007-03,39.0,21.0
2007-04,54.0,34.0
2007-05,82.0,54.0
2007-06,89.0,62.0
2007-07,78.0,60.0
2007-08,81.0,67.0
2007-09,75.0,50.0
2007-10,51.0,29.0
2007-11,14.0,-1.0
2007-12,27.0,3.0
2008-01,11.0,-14.0
2008-02,35.0,8.0
2008-03,52.0,33.0
2008-04,75.0,61.0
2008-05,62.0,49.0
2008-06,81.0,67.0
2008-07,80.0,68.0
2008-08,84.0,60.0
2008-09,77.0,48.0
2008-10,68.0,45.0
2008-11,23.0,2.0
2008-12,2.0,-12.0
2009-01,15.0,-5.0
2009-02,17.0,-2.0
2009-03,38.0,31.0
2009-04,44.0,35.0
2009-05,82.0,57.0
2009-06,75.0,58.0
2009-07,76.0,65.0
2009-08,69.0,61.0
2009-09,62.0,46.0
2009-10,45.0,31.0
2009-11,24.0,3.0
2009-12,15.0,-4.0
2010-01,2.0,-9.0
2010-02,14.0,6.0
2010-03,32.0,10.0
2010-04,55.0,35.0
2010-05,84.0,56.0
2010-06,70.0,54.0
2010-07,83.0,68.0
2010-08,80.0,67.0
2010-09,65.0,49.0
2010-10,52.0,20.0
2010-11,44.0,29.0
2010-12,13.0,-7.0
2011-01,6.0,-12.0
2011-02,37.0,18.0
2011-03,29.0,18.0
2011-04,52.0,33.0
2011-05,63.0,41.0
2011-06,92.0,71.0
2011-07,85.0,75.0
2011-08,78.0,57.0
2011-09,75.0,42.0
2011-10,66.0,50.0
2011-11,22.0,8.0
2011-12,16.0,4.0
2012-01,3.0,-8.0
2012-02,22.0,-4.0
2012-03,46.0,20.0
2012-04,70.0,48.0
2012-05,90.0,53.0
2012-06,82.0,64.0
2012-07,80.0,63.0
2012-08,76.0,59.0
2012-09,79.0,57.0
2012-10,42.0,28.0
2012-11,25.0,9.0
2012-12,13.0,-5.0
