date,tmax,tmin
2000-01,4.0,-17.0
2000-02,15.0,-9.0
2000-03,34.0,24.0
2000-04,55.0,38.0
2000-05,79.0,57.0
2000-06,90.0,73.0
2000-07,76.0,67.0
2000-08,82.0,59.0
2000-09,69.0,48.0
2000-10,41.0,20.0
2000-11,23.0,2.0
2000-12,12.0,-3.0
2001-01,-3.0,-18.0
2001-02,25.0,3.0
2001-03,42.0,30.0
2001-04,74.0,40.0
2001-05,69.0,47.0
2001-06,79.0,62.0
2001-07,89.0,73.0
2001-08,84.0,69.0
2001-09,65.0,47.0
2001-10,54.0,26.0
2001-11,44.0,24.0
2001-12,10.0,-2.0
2002-01,20.0,-1.0
2002-02,17.0,0.1
2002-03,50.0,21.0
2002-04,57.0,39.0
2002-05,79.0,50.0
2002-06,79.0,60.0
2002-07,84.0,65.0
2002-08,72.0,54.0
2002-09,81.0,56.0
2002-10,46.0,30.0
2002-11,25.0,9.0
2002-12,16.0,3.0
2003-01,16.0,-1.0
2003-02,33.0,11.0
2003-03,43.0,28.0
2003-04,57.0,42.0
2003-05,81.0,51.0
2003-06,82.0,61.0
2003-07,76.0,68.0
2003-08,82.0,67.0
2003-09,68.0,45.0
2003-10,49.0,37.0
2003-11,36.0,25.0
2003-12,15.0,8.0
2004-01,12.0,-11.0
2004-02,27.0,6.0
2004-03,37.0,9.0
2004-04,68.0,47.0
2004-05,76.0,48.0
2004-06,76.0,64.0
2004-07,84.0,71.0
2004-08,78.0,59.0
2004-09,69.0,52.0
2004-10,68.0,44.0
2004-11,48.0,29.0
2004-12,5.0,-6.0
2005-01,13.0,3.0
2005-02,14.0,-7.0
2005-03,36.0,23.0
2005-04,64.0,33.0
2005-05,66.0,52.0
2005-06,77.0,62.0
2005-07,84.0,65.0
2005-08,78.0,60.0
2005-09,65.0,50.0
2005-10,58.0,30.0
2005-11,28.0,9.0
2005-12,11.0,-10.0
2006-01,5.0,-15.0
2006-02,31.0,11.0
2006-03,47.0,20.0
2006-04,50.0,28.0
2006-05,78.0,52.0
2006-06,74.0,58.0
2006-07,83.0,65.0
2006-08,82.0,57.0
2006-09,82.0,49.0
2006-10,56.0,27.0
2006-11,36.0,18.0
2006-12,10.0,-5.0
2007-01,22.0,4.0
2007-02,27.0,2.0
2007-03,27.0,14.0
2007-04,58.0,35.0
2007-05,60.0,51.0
2007-06,90.0,67.0
2007-07,79.0,70.0
2007-08,84.0,66.0
2007-09,77.0,60.0
2007-10,51.0,40.0
2007-11,14.0,3.0
2007-12,18.0,0.1
2008-01,8.0,-14.0
2008-02,32.0,1.0
2008-03,47.0,27.0
2008-04,84.0,57.0
2008-05,64.0,51.0
2008-06,88.0,62.0
2008-07,76.0,66.0
2008-08,80.0,67.0
2008-09,67.0,53.0
2008-10,66.0,41.0
2008-11,10.0,6.0
2008-12,18.0,1.0
2009-01,25.0,9.0
2009-02,14.0,-10.0
2009-03,41.0,24.0
2009-04,59.0,38.0
2009-05,68.0,54.0
2009-06,80.0,60.0
2009-07,80.0,62.0
2009-08,77.0,67.0
2009-09,64.0,40.0
2009-10,53.0,36.0
2009-11,17.0,-1.0
2009-12,6.0,-3.0
2010-01,18.0,11.0
2010-02,15.0,-2.0
2010-03,25.0,6.0
2010-04,51.0,33.0
2010-05,75.0,57.0
2010-06,88.0,71.0
2010-07,85.0,67.0
2010-08,88.0,68.0
2010-09,71.0,45.0
2010-10,45.0,24.0
2010-11,41.0,21.0
2010-12,18.0,-7.0
2011-01,0.1,-5.0
2011-02,20.0,0.1
2011-03,46.0,30.0
2011-04,56.0,38.0
2011-05,69.0,52.0
2011-06,90.0,71.0
2011-07,87.0,68.0
2011-08,81.0,58.0
2011-09,64.0,35.0
2011-10,57.0,30.0
2011-11,42.0,20.0
2011-12,15.0,2.0
2012-01,12.0,-6.0
2012-02,20.0,-7.0
2012-03,25.0,1.0
2012-04,73.0,50.0
2012-05,82.0,45.0
2012-06,77.0,60.0
2012-07,91.0,70.0
2012-08,77.0,71.0
2012-09,69.0,56.0
2012-10,42.0,31.0
2012-11,23.0,5.0
2012-12,-2.0,-17.0
