date,tmax,tmin
2000-01,28.0,14.0
2000-02,44.0,29.0
2000-03,61.0,44.0
2000-04,74.0,48.0
2000-05,85.0,64.0
2000-06,95.0,73.0
2000-07,99.0,78.0
2000-08,92.0,67.0
2000-09,84.0,64.0
2000-10,57.0,45.0
2000-11,45.0,30.0
2000-12,51.0,27.0
2001-01,28.0,22.0
2001-02,39.0,31.0
2001-03,74.0,45.0
2001-04,65.0,49.0
2001-05,91.0,70.0
2001-06,83.0,71.0
2001-07,92.0,78.0
2001-08,90.0,76.0
2001-09,82.0,61.0
2001-10,73.0,54.0
2001-11,60.0,39.0
2001-12,38.0,20.0
2002-01,47.0,25.0
2002-02,54.0,36.0
2002-03,62.0,40.0
2002-04,69.0,47.0
2002-05,88.0,66.0
2002-06,68.0,63.0
2002-07,88.0,73.0
2002-08,92.0,76.0
2002-09,89.0,62.0
2002-10,65.0,40.0
2002-11,47.0,33.0
2002-12,30.0,24.0
2003-01,42.0,25.0
2003-02,42.0,34.0
2003-03,57.0,44.0
2003-04,71.0,51.0
2003-05,77.0,63.0
2003-06,98.0,70.0
2003-07,87.0,76.0
2003-08,87.0,73.0
2003-09,79.0,64.0
2003-10,66.0,38.0
2003-11,43.0,30.0
2003-12,60.0,31.0
2004-01,32.0,20.0
2004-02,57.0,30.0
2004-03,67.0,42.0
2004-04,68.0,57.0
2004-05,88.0,62.0
2004-06,87.0,68.0
2004-07,98.0,79.0
2004-08,73.0,66.0
2004-09,81.0,61.0
2004-10,59.0,45.0
2004-11,55.0,38.0
2004-12,24.0,20.0
2005-01,37.0,25.0
2005-02,37.0,29.0
2005-03,65.0,41.0
2005-04,74.0,54.0
2005-05,85.0,61.0
2005-06,107.0,83.0
2005-07,78.0,72.0
2005-08,79.0,71.0
2005-09,78.0,58.0
2005-10,77.0,43.0
2005-11,60.0,39.0
2005-12,54.0,41.0
2006-01,38.0,25.0
2006-02,47.0,32.0
2006-03,59.0,45.0
2006-04,70.0,53.0
2006-05,95.0,70.0
2006-06,98.0,71.0
2006-07,89.0,77.0
2006-08,85.0,66.0
2006-09,81.0,64.0
2006-10,63.0,45.0
2006-11,34.0,32.0
2006-12,42.0,28.0
2007-01,40.0,25.0
2007-02,52.0,37.0
2007-03,55.0,47.0
2007-04,64.0,53.0
2007-05,80.0,60.0
2007-06,89.0,69.0
2007-07,85.0,72.0
2007-08,90.0,74.0
2007-09,85.0,63.0
2007-10,63.0,49.0
2007-11,53.0,38.0
2007-12,37.0,27.0
2008-01,29.0,15.0
2008-02,43.0,31.0
2008-03,72.0,47.0
2008-04,70.0,43.0
2008-05,93.0,73.0
2008-06,97.0,76.0
2008-07,90.0,73.0
2008-08,95.0,69.0
2008-09,76.0,58.0
2008-10,65.0,49.0
2008-11,47.0,34.0
2008-12,44.0,19.0
2009-01,26.0,13.0
2009-02,40.0,29.0
2009-03,62.0,42.0
2009-04,67.0,55.0
2009-05,90.0,58.0
2009-06,102.0,69.0
2009-07,89.0,76.0
2009-08,89.0,62.0
2009-09,79.0,57.0
2009-10,76.0,49.0
2009-11,46.0,28.0
2009-12,36.0,26.0
2010-01,45.0,26.0
2010-02,51.0,30.0
2010-03,57.0,43.0
2010-04,69.0,49.0
2010-05,90.0,64.0
2010-06,87.0,70.0
2010-07,94.0,80.0
2010-08,82.0,72.0
2010-09,80.0,53.0
2010-10,65.0,55.0
2010-11,49.0,35.0
2010-12,45.0,24.0
2011-01,38.0,18.0
2011-02,56.0,32.0
2011-03,58.0,34.0
2011-04,73.0,52.0
2011-05,83.0,56.0
2011-06,95.0,75.0
2011-07,98.0,79.0
2011-08,83.0,69.0
2011-09,82.0,57.0
2011-10,65.0,48.0
2011-11,47.0,33.0
2011-12,47.0,22.0
2012-01,36.0,13.0
2012-02,42.0,29.0
2012-03,58.0,39.0
2012-04,76.0,63.0
2012-05,81.0,64.0
2012-06,90.0,77.0
2012-07,95.0,76.0
2012-08,83.0,67.0
2012-09,80.0,63.0
2012-10,74.0,42.0
2012-11,44.0,33.0
2012-12,28.0,16.0
