date,tmax,tmin
2000-01,36.0,24.0
2000-02,30.0,12.0
2000-03,54.0,32.0
2000-04,63.0,47.0
2000-05,87.0,62.0
2000-06,84.0,69.0
2000-07,106.0,74.0
2000-08,93.0,74.0
2000-09,90.0,71.0
2000-10,71.0,63.0
2000-11,62.0,37.0
2000-12,42.0,30.0
2001-01,49.0,26.0
2001-02,42.0,25.0
2001-03,63.0,41.0
2001-04,71.0,41.0
2001-05,77.0,56.0
2001-06,99.0,69.0
2001-07,99.0,76.0
2001-08,89.0,75.0
2001-09,89.0,67.0
2001-10,84.0,58.0
2001-11,58.0,38.0
2001-12,44.0,31.0
2002-01,46.0,24.0
2002-02,54.0,33.0
2002-03,59.0,39.0
2002-04,83.0,52.0
2002-05,74.0,49.0
2002-06,96.0,73.0
2002-07,85.0,72.0
2002-08,95.0,78.0
2002-09,98.0,74.0
2002-10,81.0,64.0
2002-11,51.0,33.0
2002-12,48.0,35.0
2003-01,25.0,10.0
2003-02,38.0,24.0
2003-03,45.0,32.0
2003-04,56.0,44.0
2003-05,87.0,58.0
2003-06,89.0,70.0
2003-07,86.0,67.0
2003-08,83.0,72.0
2003-09,77.0,64.0
2003-10,74.0,58.0
2003-11,68.0,50.0
2003-12,47.0,33.0
2004-01,49.0,29.0
2004-02,45.0,25.0
2004-03,46.0,31.0
2004-04,67.0,43.0
2004-05,68.0,52.0
2004-06,89.0,64.0
2004-07,89.0,63.0
2004-08,86.0,69.0
2004-09,88.0,70.0
2004-10,67.0,54.0
2004-11,69.0,52.0
2004-12,40.0,36.0
2005-01,37.0,18.0
2005-02,37.0,20.0
2005-03,44.0,28.0
2005-04,60.0,47.0
2005-05,80.0,65.0
2005-06,93.0,66.0
2005-07,103.0,77.0
2005-08,91.0,72.0
2005-09,91.0,71.0
2005-10,71.0,61.0
2005-11,66.0,43.0
2005-12,54.0,39.0
2006-01,36.0,25.0
2006-02,36.0,24.0
2006-03,56.0,24.0
2006-04,68.0,56.0
2006-05,78.0,62.0
2006-06,88.0,69.0
2006-07,85.0,73.0
2006-08,93.0,71.0
2006-09,84.0,69.0
2006-10,85.0,60.0
2006-11,68.0,51.0
2006-12,49.0,29.0
2007-01,33.0,23.0
2007-02,45.0,24.0
2007-03,48.0,38.0
2007-04,69.0,52.0
2007-05,79.0,57.0
2007-06,76.0,64.0
2007-07,91.0,67.0
2007-08,95.0,78.0
2007-09,87.0,67.0
2007-10,61.0,55.0
2007-11,59.0,35.0
2007-12,46.0,29.0
2008-01,44.0,27.0
2008-02,39.0,24.0
2008-03,60.0,44.0
2008-04,69.0,48.0
2008-05,84.0,67.0
2008-06,86.0,69.0
2008-07,87.0,68.0
2008-08,93.0,76.0
2008-09,90.0,62.0
2008-10,81.0,56.0
2008-11,75.0,40.0
2008-12,61.0,42.0
2009-01,36.0,20.0
2009-02,42.0,31.0
2009-03,47.0,28.0
2009-04,59.0,37.0
2009-05,82.0,64.0
2009-06,104.0,64.0
2009-07,99.0,76.0
2009-08,91.0,73.0
2009-09,81.0,65.0
2009-10,86.0,68.0
2009-11,49.0,34.0
2009-12,44.0,27.0
2010-01,33.0,18.0
2010-02,43.0,26.0
2010-03,32.0,27.0
2010-04,62.0,46.0
2010-05,88.0,48.0
2010-06,83.0,66.0
2010-07,83.0,74.0
2010-08,83.0,78.0
2010-09,84.0,68.0
2010-10,73.0,60.0
2010-11,65.0,44.0
2010-12,38.0,30.0
2011-01,36.0,20.0
2011-02,51.0,28.0
2011-03,45.0,28.0
2011-04,67.0,48.0
2011-05,81.0,57.0
2011-06,91.0,70.0
2011-07,92.0,78.0
2011-08,91.0,75.0
2011-09,85.0,66.0
2011-10,68.0,55.0
2011-11,63.0,56.0
2011-12,30.0,23.0
2012-01,30.0,23.0
2012-02,30.0,19.0
2012-03,46.0,36.0
2012-04,58.0,42.0
2012-05,80.0,62.0
2012-06,80.0,62.0
2012-07,101.0,72.0
2012-08,81.0,69.0
2012-09,81.0,71.0
2012-10,80.0,53.0
2012-11,64.0,36.0
2012-12,31.0,25.0
