date,tmax,tmin
2000-01,33.0,15.0
2000-02,49.0,8.0
2000-03,45.0,25.0
2000-04,63.0,30.0
2000-05,68.0,36.0
2000-06,74.0,51.0
2000-07,80.0,47.0
2000-08,80.0,47.0
2000-09,58.0,47.0
2000-10,51.0,35.0
2000-11,38.0,18.0
2000-12,31.0,14.0
2001-01,43.0,2.0
2001-02,36.0,21.0
2001-03,52.0,16.0
2001-04,52.0,16.0
2001-05,66.0,48.0
2001-06,72.0,49.0
2001-07,77.0,47.0
2001-08,85.0,51.0
2001-09,65.0,44.0
2001-10,60.0,39.0
2001-11,53.0,20.0
2001-12,30.0,16.0
2002-01,53.0,7.0
2002-02,49.0,9.0
2002-03,57.0,25.0
2002-04,60.0,26.0
2002-05,70.0,38.0
2002-06,74.0,44.0
2002-07,84.0,60.0
2002-08,60.0,49.0
2002-09,63.0,47.0
2002-10,69.0,27.0
2002-11,58.0,20.0
2002-12,48.0,8.0
2003-01,36.0,3.0
2003-02,43.0,7.0
2003-03,37.0,22.0
2003-04,61.0,34.0
2003-05,73.0,37.0
2003-06,66.0,38.0
2003-07,68.0,56.0
2003-08,64.0,43.0
2003-09,71.0,44.0
2003-10,42.0,37.0
2003-11,38.0,24.0
2003-12,44.0,7.0
2004-01,35.0,6.0
2004-02,45.0,9.0
2004-03,48.0,31.0
2004-04,63.0,41.0
2004-05,67.0,42.0
2004-06,76.0,48.0
2004-07,82.0,47.0
2004-08,63.0,57.0
2004-09,73.0,37.0
2004-10,57.0,37.0
2004-11,46.0,25.0
2004-12,47.0,7.0
2005-01,27.0,5.0
2005-02,42.0,10.0
2005-03,48.0,25.0
2005-04,40.0,29.0
2005-05,76.0,39.0
2005-06,76.0,47.0
2005-07,77.0,45.0
2005-08,72.0,58.0
2005-09,67.0,54.0
2005-10,67.0,35.0
2005-11,57.0,20.0
2005-12,31.0,5.0
2006-01,46.0,7.0
2006-02,55.0,16.0
2006-03,46.0,29.0
2006-04,60.0,26.0
2006-05,57.0,45.0
2006-06,78.0,45.0
2006-07,85.0,45.0
2006-08,85.0,64.0
2006-09,63.0,42.0
2006-10,65.0,32.0
2006-11,64.0,19.0
2006-12,34.0,4.0
2007-01,23.0,2.0
2007-02,52.0,12.0
2007-03,52.0,18.0
2007-04,65.0,32.0
2007-05,61.0,42.0
2007-06,69.0,54.0
2007-07,72.0,55.0
2007-08,70.0,54.0
2007-09,62.0,50.0
2007-10,47.0,36.0
2007-11,58.0,22.0
2007-12,32.0,20.0
2008-01,30.0,9.0
2008-02,20.0,5.0
2008-03,56.0,24.0
2008-04,53.0,33.0
2008-05,71.0,35.0
2008-06,78.0,44.0
2008-07,74.0,53.0
2008-08,60.0,49.0
2008-09,72.0,42.0
2008-10,63.0,38.0
2008-11,52.0,37.0
2008-12,50.0,7.0
2009-01,33.0,-1.0
2009-02,69.0,17.0
2009-03,40.0,30.0
2009-04,69.0,39.0
2009-05,59.0,45.0
2009-06,64.0,51.0
2009-07,79.0,49.0
2009-08,82.0,43.0
2009-09,59.0,54.0
2009-10,54.0,41.0
2009-11,41.0,26.0
2009-12,33.0,22.0
2010-01,20.0,11.0
2010-02,34.0,8.0
2010-03,61.0,26.0
2010-04,67.0,36.0
2010-05,74.0,39.0
2010-06,69.0,52.0
2010-07,68.0,54.0
2010-08,80.0,59.0
2010-09,78.0,41.0
2010-10,50.0,38.0
2010-11,54.0,20.0
2010-12,41.0,4.0
2011-01,25.0,-9.0
2011-02,38.0,21.0
2011-03,52.0,17.0
2011-04,67.0,29.0
2011-05,63.0,42.0
2011-06,77.0,45.0
2011-07,72.0,50.0
2011-08,91.0,53.0
2011-09,73.0,44.0
2011-10,67.0,46.0
2011-11,41.0,29.0
2011-12,35.0,3.0
2012-01,31.0,0.1
2012-02,34.0,3.0
2012-03,44.0,24.0
2012-04,61.0,39.0
2012-05,73.0,48.0
2012-06,75.0,46.0
2012-07,72.0,57.0
2012-08,76.0,61.0
2012-09,64.0,49.0
2012-10,58.0,39.0
2012-11,48.0,10.0
2012-12,45.0,10.0
