date,tmax,tmin
2000-01,48.0,38.0
2000-02,34.0,26.0
2000-03,60.0,37.0
2000-04,66.0,54.0
2000-05,85.0,63.0
2000-06,86.0,72.0
2000-07,88.0,81.0
2000-08,92.0,77.0
2000-09,90.0,78.0
2000-10,68.0,65.0
2000-11,64.0,44.0
2000-12,52.0,48.0
2001-01,52.0,43.0
2001-02,49.0,34.0
2001-03,64.0,47.0
2001-04,72.0,58.0
2001-05,80.0,59.0
2001-06,87.0,72.0
2001-07,99.0,84.0
2001-08,90.0,75.0
2001-09,86.0,71.0
2001-10,81.0,64.0
2001-11,62.0,53.0
2001-12,55.0,50.0
2002-01,53.0,30.0
2002-02,56.0,33.0
2002-03,48.0,44.0
2002-04,80.0,66.0
2002-05,70.0,62.0
2002-06,92.0,74.0
2002-07,91.0,77.0
2002-08,95.0,83.0
2002-09,95.0,78.0
2002-10,89.0,64.0
2002-11,60.0,45.0
2002-12,53.0,47.0
2003-01,37.0,34.0
2003-02,47.0,30.0
2003-03,56.0,42.0
2003-04,56.0,52.0
2003-05,83.0,64.0
2003-06,92.0,77.0
2003-07,92.0,73.0
2003-08,101.0,86.0
2003-09,75.0,69.0
2003-10,68.0,57.0
2003-11,86.0,64.0
2003-12,53.0,36.0
2004-01,54.0,32.0
2004-02,46.0,36.0
2004-03,49.0,38.0
2004-04,76.0,47.0
2004-05,71.0,59.0
2004-06,75.0,66.0
2004-07,91.0,76.0
2004-08,92.0,76.0
2004-09,88.0,72.0
2004-10,69.0,51.0
2004-11,71.0,44.0
2004-12,66.0,47.0
2005-01,42.0,22.0
2005-02,42.0,29.0
2005-03,53.0,42.0
2005-04,76.0,48.0
2005-05,73.0,60.0
2005-06,96.0,73.0
2005-07,93.0,82.0
2005-08,95.0,81.0
2005-09,82.0,75.0
2005-10,75.0,65.0
2005-11,70.0,58.0
2005-12,54.0,44.0
2006-01,47.0,32.0
2006-02,41.0,33.0
2006-03,58.0,31.0
2006-04,77.0,56.0
2006-05,77.0,65.0
2006-06,83.0,62.0
2006-07,95.0,81.0
2006-08,89.0,74.0
2006-09,84.0,78.0
2006-10,80.0,62.0
2006-11,77.0,50.0
2006-12,50.0,38.0
2007-01,40.0,37.0
2007-02,53.0,27.0
2007-03,61.0,51.0
2007-04,58.0,51.0
2007-05,81.0,57.0
2007-06,72.0,67.0
2007-07,87.0,76.0
2007-08,99.0,77.0
2007-09,84.0,71.0
2007-10,80.0,71.0
2007-11,64.0,42.0
2007-12,52.0,45.0
2008-01,45.0,23.0
2008-02,36.0,27.0
2008-03,63.0,51.0
2008-04,69.0,46.0
2008-05,90.0,65.0
2008-06,88.0,70.0
2008-07,87.0,73.0
2008-08,82.0,75.0
2008-09,84.0,64.0
2008-10,81.0,62.0
2008-11,70.0,56.0
2008-12,65.0,37.0
2009-01,40.0,21.0
2009-02,47.0,41.0
2009-03,44.0,34.0
2009-04,54.0,43.0
2009-05,73.0,63.0
2009-06,80.0,69.0
2009-07,90.0,73.0
2009-08,88.0,76.0
2009-09,88.0,72.0
2009-10,87.0,67.0
2009-11,58.0,41.0
2009-12,45.0,38.0
2010-01,55.0,31.0
2010-02,45.0,41.0
2010-03,42.0,39.0
2010-04,60.0,45.0
2010-05,90.0,65.0
2010-06,81.0,66.0
2010-07,96.0,84.0
2010-08,100.0,83.0
2010-09,81.0,76.0
2010-10,74.0,65.0
2010-11,60.0,52.0
2010-12,69.0,45.0
2011-01,36.0,29.0
2011-02,52.0,26.0
2011-03,46.0,28.0
2011-04,70.0,45.0
2011-05,77.0,60.0
2011-06,87.0,70.0
2011-07,95.0,81.0
2011-08,92.0,77.0
2011-09,89.0,75.0
2011-10,65.0,58.0
2011-11,73.0,58.0
2011-12,49.0,30.0
2012-01,47.0,29.0
2012-02,38.0,28.0
2012-03,45.0,41.0
2012-04,81.0,54.0
2012-05,81.0,59.0
2012-06,83.0,66.0
2012-07,95.0,80.0
2012-08,96.0,78.0
2012-09,85.0,75.0
2012-10,79.0,53.0
2012-11,68.0,47.0
2012-12,45.0,38.0
