date,tmax,tmin
2000-01,40.0,30.0
2000-02,53.0,33.0
2000-03,68.0,43.0
2000-04,77.0,64.0
2000-05,79.0,67.0
2000-06,90.0,76.0
2000-07,88.0,78.0
2000-08,87.0,72.0
2000-09,73.0,63.0
2000-10,58.0,52.0
2000-11,52.0,48.0
2000-12,47.0,40.0
2001-01,46.0,29.0
2001-03,66.0,39.0
2001-04,65.0,61.0
2001-05,78.0,65.0
2001-06,98.0,83.0
2001-07,98.0,80.0
2001-08,81.0,70.0
2001-09,81.0,66.0
2001-10,65.0,47.0
2001-11,60.0,49.0
2001-12,52.0,33.0
2002-01,49.0,33.0
2002-03,69.0,47.0
2002-04,67.0,60.0
2002-05,80.0,69.0
2002-06,77.0,71.0
2002-07,94.0,79.0
2002-08,88.0,77.0
2002-09,80.0,60.0
2002-10,62.0,53.0
2002-11,59.0,47.0
2002-12,41.0,32.0
2003-01,46.0,30.0
2003-03,75.0,53.0
2003-04,71.0,63.0
2003-05,89.0,66.0
2003-06,82.0,76.0
2003-07,100.0,86.0
2003-08,88.0,78.0
2003-09,84.0,68.0
2003-10,76.0,51.0
2003-11,50.0,39.0
2003-12,48.0,42.0
2004-01,52.0,31.0
2004-02,54.0,39.0
2004-03,69.0,54.0
2004-04,72.0,63.0
2004-05,79.0,66.0
2004-06,94.0,79.0
2004-07,99.0,84.0
2004-08,88.0,76.0
2004-09,84.0,63.0
2004-10,74.0,52.0
2004-11,66.0,36.0
2004-12,35.0,26.0
2005-01,41.0,34.0
2005-03,58.0,45.0
2005-04,81.0,73.0
2005-05,87.0,67.0
2005-06,95.0,77.0
2005-07,92.0,77.0
2005-08,86.0,74.0
2005-09,88.0,69.0
2005-10,67.0,52.0
2005-11,58.0,38.0
2005-12,49.0,43.0
2006-01,61.0,38.0
2006-03,71.0,38.0
2006-04,84.0,61.0
2006-05,86.0,62.0
2006-06,85.0,74.0
2006-07,93.0,79.0
2006-08,95.0,81.0
2006-09,72.0,65.0
2006-10,75.0,54.0
2006-11,49.0,40.0
2006-12,43.0,24.0
2007-01,57.0,34.0
2007-03,87.0,60.0
2007-04,70.0,59.0
2007-05,90.0,75.0
2007-06,93.0,77.0
2007-07,98.0,80.0
2007-08,90.0,76.0
2007-09,71.0,66.0
2007-10,59.0,50.0
2007-11,57.0,33.0
2007-12,47.0,34.0
2008-01,33.0,24.0
2008-02,64.0,37.0
2008-03,59.0,48.0
2008-04,84.0,54.0
2008-05,89.0,66.0
2008-06,89.0,69.0
2008-07,88.0,80.0
2008-08,82.0,70.0
2008-09,76.0,65.0
2008-10,64.0,57.0
2008-11,58.0,35.0
2008-12,42.0,35.0
2009-01,53.0,45.0
2009-03,58.0,45.0
2009-04,78.0,59.0
2009-05,83.0,69.0
2009-06,80.0,77.0
2009-07,84.0,72.0
2009-08,79.0,66.0
2009-09,80.0,69.0
2009-10,75.0,60.0
2009-11,40.0,35.0
2009-12,46.0,33.0
2010-01,57.0,34.0
2010-03,64.0,49.0
2010-04,76.0,52.0
2010-05,81.0,64.0
2010-06,92.0,79.0
2010-07,96.0,81.0
2010-08,87.0,71.0
2010-09,73.0,60.0
2010-10,64.0,44.0
2010-11,68.0,43.0
2010-12,56.0,31.0
2011-01,38.0,26.0
2011-03,65.0,47.0
2011-04,92.0,64.0
2011-05,86.0,60.0
2011-06,90.0,74.0
2011-07,97.0,81.0
2011-08,86.0,75.0
2011-09,80.0,65.0
2011-10,58.0,56.0
2011-11,61.0,55.0
2011-12,48.0,35.0
2012-01,46.0,38.0
2012-02,42.0,36.0
2012-03,70.0,60.0
2012-04,81.0,69.0
2012-05,81.0,68.0
2012-06,92.0,78.0
2012-07,99.0,83.0
2012-08,90.0,75.0
2012-09,77.0,55.0
2012-10,64.0,57.0
2012-11,55.0,42.0
2012-12,38.0,32.0
