date,tmax,tmin
2000-01,67.0,40.0
2000-02,59.0,37.0
2000-03,59.0,46.0
2000-04,64.0,53.0
2000-05,72.0,54.0
2000-06,75.0,66.0
2000-07,74.0,65.0
2000-08,78.0,66.0
2000-09,78.0,65.0
2000-10,76.0,62.0
2000-11,70.0,43.0
2000-12,58.0,43.0
2001-01,68.0,44.0
2001-02,71.0,48.0
2001-03,65.0,48.0
2001-04,78.0,55.0
2001-05,78.0,58.0
2001-06,73.0,59.0
2001-07,76.0,62.0
2001-08,77.0,61.0
2001-09,71.0,63.0
2001-10,66.0,54.0
2001-11,72.0,51.0
2001-12,67.0,42.0
2002-01,63.0,40.0
2002-02,63.0,39.0
2002-03,75.0,48.0
2002-04,75.0,53.0
2002-05,80.0,59.0
2002-06,79.0,60.0
2002-07,75.0,65.0
2002-08,76.0,64.0
2002-09,74.0,62.0
2002-10,69.0,58.0
2002-11,64.0,45.0
2002-12,69.0,46.0
2003-01,58.0,38.0
2003-02,63.0,43.0
2003-03,72.0,51.0
2003-04,76.0,55.0
2003-05,79.0,58.0
2003-06,80.0,60.0
2003-07,78.0,65.0
2003-08,82.0,67.0
2003-09,78.0,55.0
2003-10,71.0,57.0
2003-11,67.0,50.0
2003-12,67.0,43.0
2004-01,64.0,42.0
2004-02,64.0,43.0
2004-03,68.0,42.0
2004-04,66.0,50.0
2004-05,84.0,60.0
2004-06,76.0,63.0
2004-07,82.0,64.0
2004-08,77.0,61.0
2004-09,80.0,67.0
2004-10,67.0,53.0
2004-11,69.0,51.0
2004-12,62.0,39.0
2005-01,70.0,41.0
2005-02,69.0,54.0
2005-03,42.0,34.0
2005-04,59.0,50.0
2005-05,79.0,64.0
2005-06,83.0,67.0
2005-07,77.0,67.0
2005-08,81.0,65.0
2005-09,79.0,58.0
2005-10,72.0,63.0
2005-11,72.0,51.0
2005-12,72.0,49.0
2006-01,72.0,45.0
2006-02,68.0,43.0
2006-03,67.0,41.0
2006-04,73.0,57.0
2006-05,80.0,57.0
2006-06,81.0,64.0
2006-07,78.0,65.0
2006-08,80.0,61.0
2006-09,84.0,63.0
2006-10,71.0,60.0
2006-11,70.0,48.0
2006-12,66.0,44.0
2007-01,59.0,39.0
2007-02,48.0,39.0
2007-03,67.0,49.0
2007-04,62.0,49.0
2007-05,80.0,57.0
2007-06,86.0,64.0
2007-07,78.0,68.0
2007-08,72.0,63.0
2007-09,73.0,59.0
2007-10,77.0,56.0
2007-11,53.0,50.0
2007-12,59.0,46.0
2008-01,68.0,40.0
2008-02,59.0,36.0
2008-03,56.0,48.0
2008-04,70.0,53.0
2008-05,84.0,63.0
2008-06,77.0,53.0
2008-07,69.0,62.0
2008-08,73.0,63.0
2008-09,73.0,62.0
2008-10,79.0,58.0
2008-11,63.0,52.0
2008-12,63.0,40.0
2009-01,59.0,44.0
2009-02,65.0,44.0
2009-03,72.0,48.0
2009-04,74.0,50.0
2009-05,72.0,52.0
2009-06,80.0,57.0
2009-07,76.0,65.0
2009-08,85.0,66.0
2009-09,80.0,64.0
2009-10,79.0,63.0
2009-11,69.0,42.0
2009-12,57.0,44.0
2010-01,68.0,38.0
2010-02,68.0,45.0
2010-03,72.0,55.0
2010-04,73.0,50.0
2010-05,78.0,61.0
2010-06,65.0,57.0
2010-07,83.0,65.0
2010-08,80.0,62.0
2010-09,71.0,60.0
2010-10,64.0,56.0
2010-11,56.0,48.0
2010-12,62.0,41.0
2011-01,59.0,38.0
2011-02,67.0,39.0
2011-03,76.0,47.0
2011-04,76.0,51.0
2011-05,70.0,55.0
2011-06,79.0,60.0
2011-07,75.0,65.0
2011-08,82.0,66.0
2011-09,80.0,63.0
2011-10,60.0,53.0
2011-11,64.0,44.0
2011-12,60.0,36.0
2012-01,68.0,51.0
2012-02,67.0,34.0
2012-03,53.0,46.0
2012-04,75.0,49.0
2012-05,82.0,59.0
2012-06,78.0,62.0
2012-07,78.0,65.0
2012-08,81.0,62.0
2012-09,78.0,59.0
2012-10,69.0,61.0
2012-11,70.0,43.0
2012-12,72.0,39.0
