date,tmax,tmin
2000-01,28.0,10.0
2000-02,46.0,20.0
2000-03,57.0,39.0
2000-04,72.0,54.0
2000-05,84.0,61.0
2000-06,94.0,74.0
2000-07,93.0,81.0
2000-08,88.0,69.0
2000-09,83.0,66.0
2000-10,65.0,46.0
2000-11,44.0,24.0
2000-12,51.0,24.0
2001-01,26.0,23.0
2001-02,55.0,28.0
2001-03,74.0,48.0
2001-04,63.0,44.0
2001-05,91.0,70.0
2001-06,84.0,70.0
2001-07,82.0,70.0
2001-08,93.0,69.0
2001-09,72.0,58.0
2001-10,74.0,52.0
2001-11,63.0,37.0
2001-12,35.0,20.0
2002-01,41.0,24.0
2002-02,59.0,32.0
2002-03,56.0,39.0
2002-04,72.0,61.0
2002-05,85.0,64.0
2002-06,87.0,66.0
2002-07,86.0,71.0
2002-08,85.0,69.0
2002-09,79.0,53.0
2002-10,49.0,40.0
2002-11,44.0,24.0
2002-12,33.0,29.0
2003-01,40.0,19.0
2003-02,40.0,36.0
2003-03,53.0,39.0
2003-04,67.0,44.0
2003-05,88.0,64.0
2003-06,90.0,75.0
2003-07,78.0,71.0
2003-08,88.0,74.0
2003-09,81.0,58.0
2003-10,70.0,47.0
2003-11,44.0,31.0
2003-12,45.0,22.0
2004-01,24.0,9.0
2004-02,44.0,35.0
2004-03,55.0,38.0
2004-04,81.0,53.0
2004-05,81.0,56.0
2004-06,87.0,72.0
2004-07,94.0,79.0
2004-08,80.0,69.0
2004-09,77.0,51.0
2004-10,63.0,50.0
2004-11,58.0,32.0
2004-12,30.0,22.0
2005-01,38.0,13.0
2005-02,37.0,15.0
2005-03,57.0,40.0
2005-04,69.0,44.0
2005-05,74.0,64.0
2005-06,103.0,74.0
2005-07,95.0,80.0
2005-08,85.0,67.0
2005-09,75.0,59.0
2005-10,59.0,45.0
2005-11,49.0,28.0
2005-12,28.0,14.0
2006-01,38.0,27.0
2006-02,49.0,36.0
2006-03,66.0,41.0
2006-04,71.0,49.0
2006-05,62.0,55.0
2006-06,94.0,69.0
2006-07,92.0,75.0
2006-08,86.0,71.0
2006-09,83.0,60.0
2006-10,66.0,55.0
2006-11,56.0,37.0
2006-12,44.0,22.0
2007-01,41.0,20.0
2007-02,51.0,31.0
2007-03,55.0,37.0
2007-04,70.0,56.0
2007-05,81.0,63.0
2007-06,88.0,68.0
2007-07,88.0,72.0
2007-08,94.0,79.0
2007-09,89.0,60.0
2007-10,71.0,46.0
2007-11,52.0,29.0
2007-12,39.0,24.0
2008-01,29.0,17.0
2008-02,54.0,30.0
2008-03,58.0,44.0
2008-04,56.0,52.0
2008-05,91.0,64.0
2008-06,94.0,75.0
2008-07,91.0,72.0
2008-08,79.0,69.0
2008-09,80.0,66.0
2008-10,66.0,62.0
2008-11,54.0,28.0
2008-12,32.0,11.0
2009-01,49.0,24.0
2009-02,41.0,24.0
2009-03,56.0,45.0
2009-04,72.0,51.0
2009-05,79.0,66.0
2009-06,90.0,73.0
2009-07,90.0,80.0
2009-08,82.0,71.0
2009-09,78.0,52.0
2009-10,69.0,40.0
2009-11,44.0,21.0
2009-12,40.0,12.0
2010-01,28.0,18.0
2010-02,57.0,28.0
2010-03,60.0,35.0
2010-04,64.0,51.0
2010-05,86.0,66.0
2010-06,94.0,69.0
2010-07,88.0,72.0
2010-08,75.0,70.0
2010-09,67.0,54.0
2010-10,56.0,51.0
2010-11,51.0,38.0
2010-12,47.0,28.0
2011-01,35.0,12.0
2011-02,50.0,27.0
2011-03,47.0,32.0
2011-04,71.0,49.0
2011-05,76.0,53.0
2011-06,95.0,75.0
2011-07,86.0,74.0
2011-08,86.0,70.0
2011-09,80.0,54.0
2011-10,71.0,50.0
2011-11,49.0,31.0
2011-12,39.0,21.0
2012-01,24.0,14.0
2012-02,40.0,27.0
2012-03,58.0,32.0
2012-04,63.0,53.0
2012-05,83.0,63.0
2012-06,91.0,71.0
2012-07,91.0,79.0
2012-08,83.0,70.0
2012-09,79.0,64.0
2012-10,64.0,49.0
2012-11,51.0,35.0
2012-12,35.0,22.0
