date,tmax,tmin
2000-01,41.0,35.0
2000-02,51.0,47.0
2000-03,57.0,50.0
2000-04,73.0,53.0
2000-05,96.0,75.0
2000-06,84.0,64.0
2000-07,96.0,81.0
2000-08,91.0,77.0
2000-09,83.0,64.0
2000-10,55.0,50.0
2000-11,56.0,48.0
2000-12,51.0,37.0
2001-01,44.0,37.0
2001-02,51.0,29.0
2001-03,75.0,62.0
2001-04,71.0,56.0
2001-05,89.0,68.0
2001-06,89.0,68.0
2001-07,86.0,76.0
2001-08,86.0,74.0
2001-09,92.0,74.0
2001-10,69.0,64.0
2001-11,61.0,47.0
2001-12,48.0,29.0
2002-01,73.0,53.0
2002-02,57.0,46.0
2002-03,68.0,60.0
2002-04,82.0,66.0
2002-05,76.0,64.0
2002-06,74.0,69.0
2002-07,100.0,82.0
2002-08,78.0,70.0
2002-09,71.0,63.0
2002-10,85.0,62.0
2002-11,54.0,51.0
2002-12,56.0,40.0
2003-01,56.0,36.0
2003-02,38.0,34.0
2003-03,49.0,45.0
2003-04,72.0,49.0
2003-05,78.0,68.0
2003-06,87.0,66.0
2003-07,100.0,82.0
2003-08,82.0,75.0
2003-09,95.0,71.0
2003-10,62.0,52.0
2003-11,72.0,49.0
2003-12,46.0,37.0
2004-01,47.0,42.0
2004-02,74.0,47.0
2004-03,71.0,50.0
2004-04,74.0,66.0
2004-05,82.0,71.0
2004-06,80.0,70.0
2004-07,83.0,74.0
2004-08,86.0,70.0
2004-09,84.0,69.0
2004-10,79.0,65.0
2004-11,50.0,46.0
2004-12,69.0,49.0
2005-01,43.0,30.0
2005-02,37.0,34.0
2005-03,51.0,40.0
2005-04,78.0,53.0
2005-05,76.0,71.0
2005-06,93.0,77.0
2005-07,96.0,78.0
2005-08,84.0,77.0
2005-09,94.0,76.0
2005-10,69.0,54.0
2005-11,63.0,51.0
2005-12,51.0,34.0
2006-01,44.0,41.0
2006-02,79.0,58.0
2006-03,53.0,34.0
2006-04,52.0,45.0
2006-05,79.0,60.0
2006-06,76.0,71.0
2006-07,96.0,85.0
2006-08,99.0,83.0
2006-09,73.0,68.0
2006-10,86.0,68.0
2006-11,67.0,56.0
2006-12,59.0,38.0
2007-01,39.0,36.0
2007-02,57.0,50.0
2007-03,62.0,53.0
2007-04,73.0,66.0
2007-05,83.0,66.0
2007-06,81.0,68.0
2007-07,83.0,74.0
2007-08,95.0,78.0
2007-09,78.0,70.0
2007-10,63.0,58.0
2007-11,72.0,56.0
2007-12,54.0,45.0
2008-01,30.0,29.0
2008-02,53.0,33.0
2008-03,74.0,57.0
2008-04,59.0,56.0
2008-05,83.0,60.0
2008-06,89.0,73.0
2008-07,96.0,82.0
2008-08,96.0,82.0
2008-09,87.0,74.0
2008-10,83.0,58.0
2008-11,71.0,51.0
2008-12,50.0,41.0
2009-01,54.0,28.0
2009-02,62.0,55.0
2009-03,61.0,37.0
2009-04,84.0,64.0
2009-05,87.0,70.0
2009-06,95.0,76.0
2009-07,101.0,84.0
2009-08,94.0,79.0
2009-09,84.0,74.0
2009-10,75.0,64.0
2009-11,54.0,38.0
2009-12,43.0,40.0
2010-01,58.0,33.0
2010-02,37.0,32.0
2010-03,63.0,52.0
2010-04,49.0,42.0
2010-05,69.0,62.0
2010-06,82.0,70.0
2010-07,88.0,79.0
2010-08,100.0,86.0
2010-09,93.0,77.0
2010-10,62.0,59.0
2010-11,68.0,56.0
2010-12,51.0,38.0
2011-01,44.0,40.0
2011-02,52.0,34.0
2011-03,68.0,57.0
2011-04,87.0,63.0
2011-05,76.0,69.0
2011-06,87.0,74.0
2011-07,85.0,76.0
2011-08,98.0,84.0
2011-09,98.0,80.0
2011-10,79.0,62.0
2011-11,70.0,53.0
2011-12,51.0,46.0
2012-01,41.0,39.0
2012-02,42.0,39.0
2012-03,57.0,45.0
2012-04,65.0,55.0
2012-05,67.0,63.0
2012-06,92.0,80.0
2012-07,89.0,76.0
2012-08,87.0,80.0
2012-09,80.0,63.0
2012-10,66.0,62.0
2012-11,64.0,53.0
2012-12,55.0,42.0
