date,tmax,tmin
2000-01,32.0,13.0
2000-02,40.0,30.0
2000-03,54.0,38.0
2000-04,77.0,49.0
2000-05,81.0,56.0
2000-06,99.0,81.0
2000-07,86.0,73.0
2000-08,85.0,72.0
2000-09,90.0,74.0
2000-10,68.0,58.0
2000-11,42.0,36.0
2000-12,40.0,31.0
2001-01,35.0,27.0
2001-02,57.0,39.0
2001-03,73.0,50.0
2001-04,76.0,49.0
2001-05,99.0,78.0
2001-06,92.0,69.0
2001-07,92.0,75.0
2001-08,92.0,75.0
2001-09,70.0,60.0
2001-10,78.0,60.0
2001-11,57.0,40.0
2001-12,36.0,29.0
2002-01,44.0,25.0
2002-02,53.0,29.0
2002-03,75.0,56.0
2002-04,73.0,54.0
2002-05,85.0,59.0
2002-06,99.0,83.0
2002-07,88.0,72.0
2002-08,86.0,70.0
2002-09,79.0,65.0
2002-10,51.0,44.0
2002-11,47.0,30.0
2002-12,35.0,27.0
2003-01,42.0,22.0
2003-02,53.0,34.0
2003-03,59.0,41.0
2003-04,62.0,46.0
2003-05,75.0,59.0
2003-06,96.0,78.0
2003-07,90.0,69.0
2003-08,86.0,70.0
2003-09,67.0,61.0
2003-10,69.0,47.0
2003-11,48.0,43.0
2003-12,38.0,19.0
2004-01,36.0,20.0
2004-02,67.0,47.0
2004-03,52.0,40.0
2004-04,89.0,62.0
2004-05,86.0,68.0
2004-06,81.0,66.0
2004-07,87.0,74.0
2004-08,86.0,64.0
2004-09,82.0,63.0
2004-10,74.0,50.0
2004-11,59.0,41.0
2004-12,43.0,30.0
2005-01,41.0,22.0
2005-02,26.0,12.0
2005-03,51.0,38.0
2005-04,78.0,53.0
2005-05,82.0,64.0
2005-06,101.0,73.0
2005-07,97.0,77.0
2005-08,80.0,65.0
2005-09,74.0,62.0
2005-10,71.0,57.0
2005-11,50.0,41.0
2005-12,43.0,27.0
2006-01,31.0,24.0
2006-02,56.0,38.0
2006-03,63.0,40.0
2006-04,67.0,48.0
2006-05,86.0,66.0
2006-06,98.0,79.0
2006-07,76.0,68.0
2006-08,88.0,64.0
2006-09,84.0,64.0
2006-10,80.0,65.0
2006-11,53.0,41.0
2006-12,44.0,26.0
2007-01,47.0,29.0
2007-02,55.0,38.0
2007-03,57.0,40.0
2007-04,80.0,63.0
2007-05,85.0,57.0
2007-06,83.0,66.0
2007-07,85.0,72.0
2007-08,85.0,72.0
2007-09,79.0,62.0
2007-10,65.0,41.0
2007-11,53.0,36.0
2007-12,44.0,33.0
2008-01,31.0,26.0
2008-02,51.0,37.0
2008-03,54.0,35.0
2008-04,78.0,63.0
2008-05,83.0,58.0
2008-06,86.0,72.0
2008-07,70.0,69.0
2008-08,89.0,74.0
2008-09,77.0,64.0
2008-10,75.0,61.0
2008-11,46.0,27.0
2008-12,52.0,39.0
2009-01,49.0,31.0
2009-02,39.0,33.0
2009-03,76.0,45.0
2009-04,74.0,52.0
2009-05,91.0,71.0
2009-06,85.0,74.0
2009-07,91.0,69.0
2009-08,83.0,77.0
2009-09,74.0,65.0
2009-10,64.0,46.0
2009-11,43.0,25.0
2009-12,31.0,16.0
2010-01,50.0,40.0
2010-02,53.0,33.0
2010-03,70.0,41.0
2010-04,73.0,54.0
2010-05,88.0,64.0
2010-06,85.0,67.0
2010-07,83.0,73.0
2010-08,88.0,73.0
2010-09,64.0,62.0
2010-10,56.0,48.0
2010-11,60.0,45.0
2010-12,53.0,38.0
2011-01,32.0,17.0
2011-02,49.0,30.0
2011-03,63.0,46.0
2011-04,72.0,46.0
2011-05,83.0,67.0
2011-06,92.0,71.0
2011-07,80.0,71.0
2011-08,68.0,65.0
2011-09,69.0,51.0
2011-10,74.0,60.0
2011-11,47.0,38.0
2011-12,43.0,27.0
2012-01,42.0,33.0
2012-02,46.0,25.0
2012-03,43.0,30.0
2012-04,78.0,61.0
2012-05,92.0,71.0
2012-06,95.0,75.0
2012-07,91.0,73.0
2012-08,85.0,71.0
2012-09,83.0,63.0
2012-10,71.0,60.0
2012-11,52.0,40.0
2012-12,35.0,22.0
