date,tmax,tmin
2000-01,78.0,61.0
2000-02,60.0,49.0
2000-03,77.0,58.0
2000-04,71.0,63.0
2000-05,88.0,73.0
2000-06,94.0,75.0
2000-07,98.0,78.0
2000-08,85.0,77.0
2000-09,90.0,75.0
2000-10,82.0,72.0
2000-11,82.0,46.0
2000-12,78.0,57.0
2001-01,76.0,62.0
2001-02,70.0,57.0
2001-03,72.0,64.0
2001-04,70.0,67.0
2001-05,93.0,74.0
2001-06,87.0,75.0
2001-07,95.0,80.0
2001-08,94.0,76.0
2001-09,89.0,74.0
2001-10,83.0,70.0
2001-11,72.0,62.0
2001-12,74.0,51.0
2002-01,76.0,40.0
2002-02,61.0,53.0
2002-03,62.0,51.0
2002-04,94.0,69.0
2002-05,93.0,72.0
2002-06,91.0,77.0
2002-07,87.0,78.0
2002-08,93.0,79.0
2002-09,91.0,73.0
2002-10,82.0,68.0
2002-11,78.0,49.0
2002-12,85.0,67.0
2003-01,46.0,39.0
2003-02,64.0,45.0
2003-03,62.0,49.0
2003-04,64.0,59.0
2003-05,97.0,76.0
2003-06,91.0,77.0
2003-07,92.0,75.0
2003-08,87.0,76.0
2003-09,90.0,76.0
2003-10,84.0,69.0
2003-11,87.0,68.0
2003-12,76.0,62.0
2004-01,79.0,59.0
2004-02,55.0,45.0
2004-03,63.0,48.0
2004-04,77.0,69.0
2004-05,70.0,63.0
2004-06,82.0,73.0
2004-07,81.0,76.0
2004-08,90.0,77.0
2004-09,94.0,79.0
2004-10,84.0,67.0
2004-11,80.0,60.0
2004-12,73.0,42.0
2005-01,62.0,50.0
2005-02,76.0,64.0
2005-03,72.0,43.0
2005-04,81.0,67.0
2005-05,87.0,71.0
2005-06,81.0,75.0
2005-07,94.0,77.0
2005-08,90.0,77.0
2005-09,87.0,72.0
2005-10,90.0,66.0
2005-11,83.0,68.0
2005-12,46.0,42.0
2006-01,50.0,44.0
2006-02,65.0,52.0
2006-03,63.0,58.0
2006-04,80.0,65.0
2006-05,92.0,74.0
2006-06,97.0,78.0
2006-07,94.0,79.0
2006-08,82.0,76.0
2006-09,95.0,77.0
2006-10,90.0,73.0
2006-11,83.0,58.0
2006-12,76.0,60.0
2007-01,58.0,48.0
2007-02,75.0,58.0
2007-03,58.0,48.0
2007-04,63.0,55.0
2007-05,92.0,63.0
2007-06,90.0,76.0
2007-07,86.0,77.0
2007-08,95.0,76.0
2007-09,85.0,71.0
2007-10,92.0,72.0
2007-11,78.0,48.0
2007-12,71.0,49.0
2008-01,75.0,44.0
2008-02,54.0,46.0
2008-03,71.0,59.0
2008-04,89.0,68.0
2008-05,81.0,69.0
2008-06,85.0,74.0
2008-07,84.0,79.0
2008-08,92.0,79.0
2008-09,84.0,73.0
2008-10,87.0,67.0
2008-11,85.0,72.0
2008-12,66.0,47.0
2009-01,68.0,54.0
2009-02,79.0,52.0
2009-03,59.0,54.0
2009-04,74.0,59.0
2009-05,83.0,73.0
2009-06,91.0,72.0
2009-07,88.0,76.0
2009-08,91.0,80.0
2009-09,96.0,76.0
2009-10,92.0,61.0
2009-11,85.0,49.0
2009-12,71.0,51.0
2010-01,72.0,52.0
2010-02,78.0,56.0
2010-03,78.0,60.0
2010-04,85.0,72.0
2010-05,94.0,76.0
2010-06,86.0,76.0
2010-07,97.0,80.0
2010-08,93.0,79.0
2010-09,93.0,78.0
2010-10,84.0,71.0
2010-11,80.0,51.0
2010-12,77.0,63.0
2011-01,53.0,45.0
2011-02,77.0,55.0
2011-03,64.0,54.0
2011-04,67.0,58.0
2011-05,85.0,70.0
2011-06,93.0,77.0
2011-07,94.0,76.0
2011-08,94.0,78.0
2011-09,95.0,74.0
2011-10,64.0,62.0
2011-11,85.0,68.0
2011-12,69.0,57.0
2012-01,48.0,42.0
2012-02,75.0,59.0
2012-03,69.0,59.0
2012-04,72.0,67.0
2012-05,86.0,71.0
2012-06,90.0,79.0
2012-07,92.0,79.0
2012-08,82.0,71.0
2012-09,89.0,78.0
2012-10,85.0,70.0
2012-11,68.0,65.0
2012-12,70.0,47.0
