date,tmax,tmin
2000-01,55.0,50.0
2000-02,69.0,57.0
2000-03,67.0,59.0
2000-04,89.0,69.0
2000-05,90.0,74.0
2000-06,82.0,69.0
2000-07,91.0,76.0
2000-08,95.0,78.0
2000-09,90.0,69.0
2000-10,67.0,59.0
2000-11,69.0,60.0
2000-12,64.0,41.0
2001-01,61.0,51.0
2001-02,62.0,47.0
2001-03,68.0,60.0
2001-04,71.0,64.0
2001-05,90.0,69.0
2001-06,92.0,72.0
2001-07,84.0,78.0
2001-08,90.0,73.0
2001-09,92.0,76.0
2001-10,86.0,72.0
2001-11,72.0,54.0
2001-12,52.0,45.0
2002-01,74.0,56.0
2002-02,70.0,63.0
2002-03,82.0,69.0
2002-04,90.0,63.0
2002-05,79.0,66.0
2002-06,88.0,76.0
2002-07,91.0,78.0
2002-08,91.0,74.0
2002-09,81.0,74.0
2002-10,89.0,64.0
2002-11,85.0,68.0
2002-12,59.0,54.0
2003-01,73.0,40.0
2003-02,56.0,47.0
2003-03,71.0,62.0
2003-04,72.0,65.0
2003-05,90.0,76.0
2003-06,85.0,72.0
2003-07,94.0,75.0
2003-08,94.0,77.0
2003-09,90.0,73.0
2003-10,74.0,63.0
2003-11,78.0,54.0
2003-12,69.0,37.0
2004-01,60.0,51.0
2004-02,77.0,42.0
2004-03,62.0,58.0
2004-04,86.0,71.0
2004-05,91.0,72.0
2004-06,87.0,75.0
2004-07,86.0,75.0
2004-08,93.0,75.0
2004-09,89.0,70.0
2004-10,84.0,71.0
2004-11,90.0,69.0
2004-12,73.0,44.0
2005-01,53.0,40.0
2005-02,59.0,46.0
2005-03,53.0,47.0
2005-04,75.0,55.0
2005-05,96.0,78.0
2005-06,93.0,80.0
2005-07,94.0,76.0
2005-08,97.0,78.0
2005-09,92.0,75.0
2005-10,92.0,70.0
2005-11,84.0,73.0
2005-12,65.0,52.0
2006-01,77.0,53.0
2006-02,79.0,59.0
2006-03,54.0,46.0
2006-04,61.0,54.0
2006-05,81.0,64.0
2006-06,85.0,75.0
2006-07,96.0,80.0
2006-08,94.0,75.0
2006-09,74.0,69.0
2006-10,92.0,71.0
2006-11,85.0,66.0
2006-12,69.0,54.0
2007-01,58.0,49.0
2007-02,81.0,60.0
2007-03,82.0,63.0
2007-04,83.0,69.0
2007-05,92.0,66.0
2007-06,91.0,73.0
2007-07,93.0,77.0
2007-08,90.0,76.0
2007-09,89.0,76.0
2007-10,79.0,71.0
2007-11,82.0,63.0
2007-12,67.0,55.0
2008-01,49.0,43.0
2008-02,53.0,46.0
2008-03,73.0,64.0
2008-04,78.0,63.0
2008-05,91.0,66.0
2008-06,86.0,75.0
2008-07,88.0,78.0
2008-08,90.0,74.0
2008-09,92.0,74.0
2008-10,74.0,70.0
2008-11,79.0,48.0
2008-12,68.0,55.0
2009-01,64.0,36.0
2009-02,87.0,69.0
2009-03,67.0,45.0
2009-04,91.0,65.0
2009-05,89.0,74.0
2009-06,94.0,77.0
2009-07,96.0,77.0
2009-08,89.0,78.0
2009-09,99.0,76.0
2009-10,69.0,67.0
2009-11,65.0,58.0
2009-12,76.0,58.0
2010-01,56.0,49.0
2010-02,51.0,44.0
2010-03,88.0,67.0
2010-04,64.0,57.0
2010-05,88.0,75.0
2010-06,90.0,78.0
2010-07,96.0,80.0
2010-08,92.0,78.0
2010-09,84.0,74.0
2010-10,88.0,74.0
2010-11,84.0,56.0
2010-12,61.0,56.0
2011-01,55.0,49.0
2011-02,54.0,46.0
2011-03,75.0,60.0
2011-04,82.0,66.0
2011-05,74.0,70.0
2011-06,91.0,77.0
2011-07,85.0,75.0
2011-08,96.0,76.0
2011-09,90.0,75.0
2011-10,84.0,72.0
2011-11,81.0,55.0
2011-12,69.0,43.0
2012-01,56.0,52.0
2012-02,73.0,58.0
2012-03,58.0,54.0
2012-04,89.0,72.0
2012-05,90.0,75.0
2012-06,91.0,80.0
2012-07,94.0,81.0
2012-08,94.0,80.0
2012-09,74.0,67.0
2012-10,89.0,71.0
2012-11,78.0,66.0
2012-12,78.0,66.0
