date,tmax,tmin
2000-01,40.0,31.0
2000-02,36.0,22.0
2000-03,61.0,39.0
2000-04,64.0,41.0
2000-05,92.0,62.0
2000-06,74.0,66.0
2000-07,85.0,72.0
2000-08,82.0,72.0
2000-09,85.0,76.0
2000-10,80.0,58.0
2000-11,68.0,42.0
2000-12,51.0,30.0
2001-01,42.0,27.0
2001-02,41.0,31.0
2001-03,58.0,43.0
2001-04,63.0,49.0
2001-05,84.0,58.0
2001-06,90.0,70.0
2001-07,82.0,75.0
2001-08,88.0,73.0
2001-09,81.0,69.0
2001-10,76.0,60.0
2001-11,60.0,47.0
2001-12,39.0,32.0
2002-01,57.0,37.0
2002-02,55.0,31.0
2002-03,39.0,33.0
2002-04,74.0,58.0
2002-05,75.0,51.0
2002-06,98.0,73.0
2002-07,91.0,74.0
2002-08,94.0,80.0
2002-09,83.0,72.0
2002-10,79.0,58.0
2002-11,60.0,42.0
2002-12,57.0,42.0
2003-01,36.0,25.0
2003-02,54.0,33.0
2003-03,50.0,34.0
2003-04,58.0,45.0
2003-05,77.0,63.0
2003-06,73.0,64.0
2003-07,86.0,67.0
2003-08,84.0,74.0
2003-09,77.0,66.0
2003-10,57.0,53.0
2003-11,67.0,50.0
2003-12,40.0,27.0
2004-01,52.0,31.0
2004-02,45.0,34.0
2004-03,51.0,33.0
2004-04,57.0,43.0
2004-05,68.0,54.0
2004-06,80.0,61.0
2004-07,96.0,76.0
2004-08,93.0,75.0
2004-09,80.0,65.0
2004-10,74.0,44.0
2004-11,73.0,45.0
2004-12,55.0,39.0
2005-01,46.0,28.0
2005-02,48.0,22.0
2005-03,54.0,27.0
2005-04,67.0,43.0
2005-05,79.0,62.0
2005-06,99.0,68.0
2005-07,79.0,71.0
2005-08,87.0,73.0
2005-09,79.0,66.0
2005-10,60.0,52.0
2005-11,75.0,50.0
2005-12,51.0,38.0
2006-01,35.0,31.0
2006-02,34.0,21.0
2006-03,62.0,38.0
2006-04,69.0,59.0
2006-05,80.0,59.0
2006-06,83.0,70.0
2006-07,77.0,72.0
2006-08,84.0,71.0
2006-09,84.0,74.0
2006-10,82.0,58.0
2006-11,79.0,49.0
2006-12,45.0,31.0
2007-01,39.0,29.0
2007-02,60.0,32.0
2007-03,45.0,40.0
2007-04,63.0,37.0
2007-05,83.0,68.0
2007-06,87.0,65.0
2007-07,90.0,75.0
2007-08,87.0,70.0
2007-09,78.0,70.0
2007-10,74.0,65.0
2007-11,64.0,42.0
2007-12,50.0,31.0
2008-01,49.0,32.0
2008-02,43.0,24.0
2008-03,61.0,35.0
2008-04,72.0,44.0
2008-05,87.0,63.0
2008-06,80.0,60.0
2008-07,98.0,75.0
2008-08,91.0,75.0
2008-09,86.0,72.0
2008-10,80.0,58.0
2008-11,67.0,50.0
2008-12,60.0,42.0
2009-01,39.0,32.0
2009-02,45.0,31.0
2009-03,45.0,28.0
2009-04,60.0,42.0
2009-05,86.0,60.0
2009-06,94.0,71.0
2009-07,98.0,75.0
2009-08,81.0,75.0
2009-09,85.0,71.0
2009-10,87.0,60.0
2009-11,54.0,32.0
2009-12,52.0,31.0
2010-01,35.0,25.0
2010-02,41.0,28.0
2010-03,44.0,40.0
2010-04,68.0,50.0
2010-05,89.0,74.0
2010-06,80.0,68.0
2010-07,88.0,81.0
2010-08,94.0,78.0
2010-09,84.0,71.0
2010-10,77.0,60.0
2010-11,69.0,38.0
2010-12,58.0,32.0
2011-01,34.0,21.0
2011-02,49.0,28.0
2011-03,50.0,35.0
2011-04,56.0,38.0
2011-05,77.0,54.0
2011-06,96.0,68.0
2011-07,80.0,74.0
2011-08,85.0,66.0
2011-09,79.0,71.0
2011-10,71.0,49.0
2011-11,62.0,52.0
2011-12,42.0,32.0
2012-01,42.0,31.0
2012-02,46.0,22.0
2012-03,38.0,32.0
2012-04,71.0,40.0
2012-05,83.0,66.0
2012-06,84.0,72.0
2012-07,99.0,70.0
2012-08,89.0,76.0
2012-09,87.0,68.0
2012-10,85.0,60.0
2012-11,58.0,48.0
2012-12,49.0,33.0
