date,tmax,tmin
2000-01,33.0,22.0
2000-02,42.0,23.0
2000-03,59.0,40.0
2000-04,65.0,51.0
2000-05,70.0,60.0
2000-06,92.0,68.0
2000-07,83.0,71.0
2000-08,84.0,69.0
2000-09,78.0,58.0
2000-10,75.0,59.0
2000-11,40.0,33.0
2000-12,45.0,32.0
2001-01,38.0,33.0
2001-02,46.0,30.0
2001-03,52.0,27.0
2001-04,75.0,56.0
2001-05,87.0,64.0
2001-06,89.0,67.0
2001-07,101.0,77.0
2001-08,85.0,73.0
2001-09,88.0,61.0
2001-10,74.0,54.0
2001-11,63.0,42.0
2001-12,35.0,28.0
2002-01,50.0,30.0
2002-02,51.0,38.0
2002-03,64.0,39.0
2002-04,61.0,47.0
2002-05,71.0,59.0
2002-06,91.0,77.0
2002-07,97.0,74.0
2002-08,80.0,66.0
2002-09,88.0,65.0
2002-10,72.0,48.0
2002-11,61.0,40.0
2002-12,41.0,26.0
2003-01,34.0,19.0
2003-02,49.0,32.0
2003-03,56.0,38.0
2003-04,70.0,49.0
2003-05,72.0,54.0
2003-06,95.0,76.0
2003-07,87.0,70.0
2003-08,89.0,74.0
2003-09,84.0,65.0
2003-10,69.0,54.0
2003-11,39.0,32.0
2003-12,41.0,30.0
2004-01,40.0,35.0
2004-02,47.0,27.0
2004-03,75.0,45.0
2004-04,72.0,47.0
2004-05,89.0,59.0
2004-06,89.0,61.0
2004-07,98.0,77.0
2004-08,96.0,77.0
2004-09,86.0,60.0
2004-10,77.0,52.0
2004-11,61.0,52.0
2004-12,53.0,33.0
2005-01,40.0,28.0
2005-02,34.0,28.0
2005-03,63.0,41.0
2005-04,76.0,51.0
2005-05,80.0,65.0
2005-06,88.0,70.0
2005-07,84.0,74.0
2005-08,80.0,74.0
2005-09,90.0,65.0
2005-10,65.0,49.0
2005-11,59.0,45.0
2005-12,40.0,25.0
2006-01,39.0,15.0
2006-02,41.0,31.0
2006-03,59.0,40.0
2006-04,77.0,46.0
2006-05,75.0,62.0
2006-06,84.0,61.0
2006-07,86.0,68.0
2006-08,92.0,67.0
2006-09,72.0,56.0
2006-10,74.0,51.0
2006-11,65.0,34.0
2006-12,42.0,32.0
2007-01,43.0,23.0
2007-02,51.0,40.0
2007-03,55.0,41.0
2007-04,67.0,56.0
2007-05,87.0,69.0
2007-06,90.0,74.0
2007-07,88.0,74.0
2007-08,91.0,77.0
2007-09,67.0,60.0
2007-10,53.0,47.0
2007-11,66.0,44.0
2007-12,43.0,31.0
2008-01,52.0,31.0
2008-02,33.0,22.0
2008-03,67.0,39.0
2008-04,72.0,62.0
2008-05,67.0,59.0
2008-06,89.0,66.0
2008-07,94.0,74.0
2008-08,100.0,78.0
2008-09,82.0,70.0
2008-10,67.0,55.0
2008-11,63.0,46.0
2008-12,64.0,38.0
