date,tmax,tmin
2000-01,46.0,29.0
2000-02,35.0,22.0
2000-03,61.0,42.0
2000-04,63.0,50.0
2000-05,90.0,62.0
2000-06,67.0,62.0
2000-07,80.0,71.0
2000-08,77.0,69.0
2000-09,84.0,71.0
2000-10,78.0,56.0
2000-11,61.0,42.0
2000-12,49.0,31.0
2001-01,47.0,30.0
2001-02,51.0,40.0
2001-03,59.0,40.0
2001-04,73.0,55.0
2001-05,76.0,54.0
2001-06,92.0,67.0
2001-07,96.0,70.0
2001-08,91.0,72.0
2001-09,79.0,67.0
2001-10,73.0,54.0
2001-11,50.0,45.0
2001-12,41.0,33.0
2002-01,56.0,32.0
2002-02,43.0,31.0
2002-03,41.0,35.0
2002-04,80.0,65.0
2002-05,71.0,54.0
2002-06,97.0,73.0
2002-07,92.0,74.0
2002-08,98.0,80.0
2002-09,91.0,76.0
2002-10,88.0,63.0
2002-11,63.0,42.0
2002-12,49.0,33.0
2003-01,35.0,21.0
2003-02,53.0,38.0
2003-03,58.0,39.0
2003-04,57.0,45.0
2003-05,87.0,67.0
2003-06,82.0,64.0
2003-07,81.0,71.0
2003-08,72.0,68.0
2003-09,71.0,63.0
2003-10,53.0,50.0
2003-11,63.0,44.0
2003-12,44.0,31.0
2004-01,46.0,32.0
2004-02,46.0,31.0
2004-03,52.0,36.0
2004-04,68.0,48.0
2004-05,66.0,47.0
2004-06,78.0,58.0
2004-07,100.0,72.0
2004-08,92.0,76.0
2004-09,70.0,66.0
2004-10,71.0,46.0
2004-11,66.0,43.0
2004-12,58.0,45.0
2005-01,45.0,27.0
2005-02,44.0,25.0
2005-03,55.0,35.0
2005-04,79.0,54.0
2005-05,84.0,64.0
2005-06,96.0,74.0
2005-07,78.0,69.0
2005-08,92.0,73.0
2005-09,82.0,69.0
2005-10,65.0,55.0
2005-11,63.0,49.0
2005-12,46.0,37.0
2006-01,34.0,29.0
2006-02,43.0,36.0
2006-03,56.0,26.0
2006-04,76.0,49.0
2006-05,83.0,63.0
2006-06,77.0,62.0
2006-07,86.0,72.0
2006-08,85.0,62.0
2006-09,72.0,67.0
2006-10,71.0,56.0
2006-11,71.0,32.0
2006-12,37.0,31.0
2007-01,36.0,33.0
2007-02,56.0,33.0
2007-03,45.0,36.0
2007-04,60.0,39.0
2007-05,85.0,71.0
2007-06,88.0,71.0
2007-07,82.0,67.0
2007-08,88.0,69.0
2007-09,81.0,71.0
2007-10,69.0,63.0
2007-11,62.0,42.0
2007-12,45.0,30.0
2008-01,44.0,33.0
2008-02,35.0,23.0
2008-03,62.0,35.0
2008-04,64.0,49.0
2008-05,81.0,57.0
2008-06,94.0,63.0
2008-07,91.0,73.0
2008-08,89.0,76.0
2008-09,84.0,62.0
2008-10,72.0,63.0
2008-11,67.0,46.0
2008-12,54.0,40.0
